time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
336600,2026-01-11 15:35:42,0.0,5,7.478,0.0,0.0,-4.250186,41.1,7.4,-2.1,1024,1024,1684,1024,0,0,100,0,76,5.762,64.94,92.519688,P-GPS,,28.2
336700,2026-01-11 15:35:42,0.0,5,7.478,0.0,0.0,-4.47388,41.2,7.4,-1.9,1024,1024,1684,1024,0,0,100,0,76,5.762,64.94,93.50394,P-GPS,,28.5
336800,2026-01-11 15:35:42,0.0,5,7.478,0.0,0.0,-4.47388,41.1,7.3,-2.1,1024,1024,1684,1024,0,0,100,0,76,5.762,64.94,94.160108,P-GPS,,28.7
336900,2026-01-11 15:35:42,0.0,5,7.478,0.0,0.0,-4.47388,41.1,7.3,-2.6,1024,1024,1024,1024,0,0,0,0,76,5.762,64.94,94.816276,P-GPS,,28.9
337000,2026-01-11 15:35:43,0.0,5,7.478,0.0,0.0,-4.47388,41.2,7.2,-2.7,1024,1024,1024,1024,0,0,0,0,76,5.762,64.94,95.472444,P-GPS,,29.1
337100,2026-01-11 15:35:43,0.0,5,7.486,0.0,0.0,-4.250186,41.1,7.4,-2.7,1024,1024,1024,1024,0,0,0,0,76,5.782,64.94,96.128612,P-GPS,,29.3
337200,2026-01-11 15:35:43,0.0,5,7.486,0.0,0.0,-3.579104,41.0,7.8,-2.5,1024,1024,1024,1024,0,0,0,0,76,5.782,64.94,96.78478,P-GPS,,29.5
337300,2026-01-11 15:35:43,0.0,5,7.486,0.0,0.0,-2.908022,41.0,7.8,-2.1,1024,1024,1024,1024,0,0,0,0,76,5.782,64.94,97.112864,P-GPS,,29.6
337400,2026-01-11 15:35:43,0.0,5,7.486,0.0,0.0,-2.013246,41.0,7.7,-2.3,1024,1024,1024,1024,0,0,0,0,76,5.782,64.94,97.440948,P-GPS,,29.7
337500,2026-01-11 15:35:43,0.0,5,7.486,0.0,0.0,-1.342164,41.1,7.6,-2.3,1024,1024,1024,1024,0,0,0,0,76,5.782,64.94,97.769032,P-GPS,,29.8
337600,2026-01-11 15:35:43,0.0,5,7.486,0.0,0.0,-0.671082,41.1,7.4,-2.2,1024,1024,1024,1024,0,0,0,0,76,5.782,64.94,98.097116,P-GPS,,29.9
337700,2026-01-11 15:35:43,0.0,5,7.486,0.0,0.0,-0.223694,41.1,7.3,-1.9,1024,1024,1024,1024,0,0,0,0,76,5.782,64.94,98.097116,P-GPS,,29.9
337800,2026-01-11 15:35:43,0.0,5,7.486,0.0,0.0,0.0,41.1,7.0,-2.0,1024,1024,1024,1024,0,0,0,0,76,5.782,64.94,98.097116,P-GPS,,29.9
337900,2026-01-11 15:35:43,0.0,5,7.486,0.0,0.0,0.0,41.1,6.2,-2.6,1024,1024,1024,1024,0,0,0,0,76,5.782,64.94,98.4252,P-GPS,,30.0
338000,2026-01-11 15:35:44,0.223694,5,7.486,-0.223694,0.0,0.0,40.9,6.6,-3.5,1024,1024,1024,1024,0,0,0,0,76,5.782,64.94,98.4252,P-GPS,,30.0
338100,2026-01-11 15:35:44,0.223694,5,7.486,-0.223694,0.0,0.0,40.9,5.7,-4.0,1024,1024,1024,1024,0,0,0,0,76,5.782,64.94,98.4252,P-GPS,,30.0
338200,2026-01-11 15:35:44,0.223694,5,7.567,-0.223694,0.0,0.0,41.0,5.8,-4.7,1024,1024,1024,1024,0,0,0,0,76,3.725,64.94,98.4252,P-GPS,,30.0
338300,2026-01-11 15:35:44,0.223694,5,7.567,-0.223694,0.0,0.0,41.0,6.7,-5.1,1024,1024,1024,1024,0,0,0,0,76,3.725,64.94,98.4252,P-GPS,,30.0
338400,2026-01-11 15:35:44,0.223694,5,7.567,-0.223694,0.0,0.0,41.0,6.8,-5.3,1024,1024,1024,1024,0,0,0,0,76,3.725,64.94,98.4252,P-GPS,,30.0
338500,2026-01-11 15:35:44,0.0,5,7.567,0.0,0.0,0.0,41.0,6.9,-5.1,1024,1024,1024,1024,0,0,0,0,76,3.725,64.94,98.4252,P-GPS,,30.0
338600,2026-01-11 15:35:44,0.223694,5,7.567,-0.223694,0.0,0.0,41.0,6.7,-5.4,1024,1024,1024,1024,0,0,0,0,76,3.725,64.94,98.4252,P-GPS,,30.0
338700,2026-01-11 15:35:44,0.223694,5,7.567,-0.223694,0.0,0.0,41.1,6.4,-5.2,1024,1024,1024,1024,0,0,0,0,76,3.725,64.94,98.4252,P-GPS,,30.0
338800,2026-01-11 15:35:44,0.0,5,7.567,0.0,0.0,0.223694,41.0,7.0,-4.9,1024,1024,1024,1024,0,0,0,0,76,3.725,64.94,98.4252,P-GPS,,30.0
338900,2026-01-11 15:35:44,0.0,5,7.567,0.0,0.0,0.223694,41.2,6.2,-4.7,1024,1024,1024,1024,0,0,0,0,76,3.725,64.94,98.4252,P-GPS,,30.0
339000,2026-01-11 15:35:45,0.0,5,7.567,0.0,0.0,0.0,41.1,5.6,-4.6,1024,1024,1024,1024,0,0,0,0,76,3.725,64.94,98.4252,P-GPS,,30.0
339100,2026-01-11 15:35:45,0.0,5,7.567,0.0,0.0,0.0,41.1,5.5,-4.9,1024,1024,1024,1024,0,0,0,0,76,3.725,64.94,98.4252,P-GPS,,30.0
339200,2026-01-11 15:35:45,0.0,5,7.567,0.0,0.0,0.0,41.1,6.1,-4.4,1024,1024,1024,1024,0,0,0,0,76,3.725,64.94,98.4252,P-GPS,,30.0
339300,2026-01-11 15:35:45,0.0,5,7.567,0.0,0.0,0.0,41.1,6.3,-4.0,1024,1024,1024,1024,0,0,0,0,76,3.725,64.94,98.4252,P-GPS,,30.0
339400,2026-01-11 15:35:45,0.0,5,7.567,0.0,0.0,0.0,41.2,6.4,-4.0,1024,1024,1024,1024,0,0,0,0,76,3.725,64.94,98.4252,P-GPS,,30.0
339500,2026-01-11 15:35:45,0.0,5,7.567,0.0,0.0,0.0,41.2,6.2,-3.7,1024,1024,1024,1024,0,0,0,0,76,3.725,64.94,98.4252,P-GPS,,30.0
339600,2026-01-11 15:35:45,0.0,5,7.567,0.0,0.0,0.0,41.2,5.8,-3.7,1024,1024,1024,1024,0,0,0,0,76,3.725,64.94,98.4252,P-GPS,,30.0
