index,time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
443,44300,2026-01-13 12:19:54,0.223694,5,7.667,0.0,-0.223694,0.0,0.5,9.0,-10.7,1024,1024,1024,1024,0,0,0,0,96,7.342,64.04,95.800528,P-GPS,,29.2
444,44400,2026-01-13 12:19:54,0.223694,5,7.667,0.0,-0.223694,0.0,0.5,9.1,-10.5,1024,1024,1024,1024,0,0,0,0,96,7.342,64.04,95.472444,P-GPS,,29.1
445,44500,2026-01-13 12:19:54,0.223694,5,7.667,0.0,-0.223694,0.0,0.5,9.0,-10.4,1024,1024,1024,1024,0,0,0,0,96,7.342,64.04,95.472444,P-GPS,,29.1
446,44600,2026-01-13 12:19:54,0.223694,5,7.667,0.0,-0.223694,0.0,0.7,8.5,-10.1,1024,1024,1024,1024,0,0,0,0,96,7.342,64.04,95.472444,P-GPS,,29.1
447,44700,2026-01-13 12:19:54,0.0,5,7.667,0.0,0.0,0.0,0.7,8.1,-10.1,1024,1024,1024,1024,0,0,0,0,96,7.342,64.04,95.472444,P-GPS,,29.1
448,44800,2026-01-13 12:19:55,0.0,5,7.667,0.0,0.0,0.0,0.6,8.4,-10.5,1024,1024,1024,1024,0,0,0,0,96,7.342,64.04,95.472444,P-GPS,,29.1
449,44900,2026-01-13 12:19:55,0.0,5,7.695,0.0,0.0,0.0,0.6,8.7,-10.7,1024,1024,1024,1024,0,0,0,0,96,6.183,64.04,95.14436,P-GPS,,29.0
450,45000,2026-01-13 12:19:55,0.0,5,7.695,0.0,0.0,0.0,0.7,8.2,-10.7,1024,1024,1024,1024,0,0,0,0,96,6.183,64.04,95.14436,P-GPS,,29.0
451,45100,2026-01-13 12:19:55,0.0,5,7.695,0.0,0.0,0.0,0.7,8.1,-10.0,1024,1024,1024,1024,0,0,0,0,96,6.183,64.04,95.14436,P-GPS,,29.0
452,45200,2026-01-13 12:19:55,0.0,5,7.695,0.0,0.0,0.0,0.7,8.4,-9.9,1024,1024,1024,1024,0,0,0,0,96,6.183,64.04,95.14436,P-GPS,,29.0
453,45300,2026-01-13 12:19:55,0.0,5,7.695,0.0,0.0,0.0,0.8,8.2,-10.3,1024,1024,1024,1024,0,0,0,0,96,6.183,64.04,95.14436,P-GPS,,29.0
454,45400,2026-01-13 12:19:55,0.0,5,7.695,0.0,0.0,0.0,0.6,8.8,-10.5,1024,1024,1024,1024,0,0,0,0,96,6.183,64.04,95.14436,P-GPS,,29.0
455,45500,2026-01-13 12:19:55,0.0,5,7.695,0.0,0.0,0.0,0.7,8.2,-10.5,1024,1024,1024,1024,0,0,0,0,96,6.183,64.04,95.14436,P-GPS,,29.0
456,45600,2026-01-13 12:19:55,0.0,5,7.695,0.0,0.0,0.0,0.7,8.4,-10.8,1024,1024,1024,1024,0,0,0,0,96,6.183,64.04,94.816276,P-GPS,,28.9
457,45700,2026-01-13 12:19:55,0.0,5,7.695,0.0,0.0,0.0,0.7,8.1,-10.9,1024,1024,1024,1024,0,0,0,0,96,6.183,64.04,94.816276,P-GPS,,28.9
458,45800,2026-01-13 12:19:56,0.0,5,7.695,0.0,0.0,0.0,0.9,8.0,-10.4,1024,1024,1024,1024,0,0,0,0,96,6.183,64.04,94.816276,P-GPS,,28.9
459,45900,2026-01-13 12:19:56,0.0,5,7.695,0.0,0.0,-0.223694,0.9,8.0,-9.8,1024,1024,1024,1024,0,0,0,0,96,6.183,64.04,94.816276,P-GPS,,28.9
460,46000,2026-01-13 12:19:56,0.0,5,7.726,0.0,0.0,0.0,0.8,8.5,-9.3,1024,1024,1024,1024,0,0,0,0,96,5.54,64.22,94.816276,P-GPS,,28.9
