index,time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
460,46000,2026-01-09 20:07:16,0.0,5,7.822,0.0,0.0,0.0,5.9,5.1,-0.8,1024,1024,1024,1024,0,0,0,0,95,4.253,64.04,101.049872,P-GPS,,30.8
461,46100,2026-01-09 20:07:17,0.0,5,7.822,0.0,0.0,0.0,5.8,5.1,-0.8,1024,1024,1024,1024,0,0,0,0,95,4.253,64.04,101.049872,P-GPS,,30.8
462,46200,2026-01-09 20:07:17,0.0,5,7.822,0.0,0.0,0.0,5.8,5.1,-1.1,1024,1024,1024,1024,0,0,0,0,95,4.253,64.04,101.049872,P-GPS,,30.8
463,46300,2026-01-09 20:07:17,0.0,5,7.822,0.0,0.0,0.0,5.8,5.0,-1.5,1024,1024,1024,1024,0,0,0,0,95,4.253,64.04,101.049872,P-GPS,,30.8
464,46400,2026-01-09 20:07:17,0.0,5,7.822,0.0,0.0,0.0,5.8,5.1,-1.7,1024,1024,1024,1024,0,0,0,0,95,4.253,64.04,101.049872,P-GPS,,30.8
465,46500,2026-01-09 20:07:17,0.0,5,7.822,0.0,0.0,0.0,5.8,4.7,-1.4,1024,1024,1024,1024,0,0,0,0,95,4.253,64.04,101.049872,P-GPS,,30.8
466,46600,2026-01-09 20:07:17,0.0,5,7.822,0.0,0.0,0.0,5.8,4.8,-1.0,1024,1024,1024,1024,0,0,0,0,95,4.253,64.04,101.049872,P-GPS,,30.8
467,46700,2026-01-09 20:07:17,0.0,5,7.822,0.0,0.0,0.0,5.9,4.5,-0.9,1024,1024,1024,1024,0,0,0,0,95,4.253,64.04,101.049872,P-GPS,,30.8
468,46800,2026-01-09 20:07:17,0.0,5,7.822,0.0,0.0,0.0,5.9,4.9,-0.7,1024,1024,1024,1024,0,0,0,0,95,4.253,64.04,101.049872,P-GPS,,30.8
469,46900,2026-01-09 20:07:17,0.0,5,7.822,0.0,0.0,0.0,5.9,4.7,-0.5,1024,1024,1024,1024,0,0,0,0,95,4.253,64.04,101.049872,P-GPS,,30.8
470,47000,2026-01-09 20:07:18,0.0,5,7.779,0.0,0.0,0.0,5.9,4.9,-0.4,1024,1024,1024,1024,0,0,0,0,95,4.55,64.04,101.049872,P-GPS,,30.8
471,47100,2026-01-09 20:07:18,0.0,5,7.779,0.0,0.0,0.0,5.9,4.9,-0.1,1024,1024,1024,1024,0,0,0,0,95,4.55,64.04,101.049872,P-GPS,,30.8
472,47200,2026-01-09 20:07:18,0.0,5,7.779,0.0,0.0,0.0,6.0,5.1,0.2,1024,1024,1024,1024,0,0,0,0,95,4.55,64.04,101.049872,P-GPS,,30.8
473,47300,2026-01-09 20:07:18,0.0,5,7.779,0.0,0.0,0.0,6.0,5.1,0.3,1024,1024,1024,1024,0,0,0,0,95,4.55,64.04,101.049872,P-GPS,,30.8
474,47400,2026-01-09 20:07:18,0.0,5,7.779,0.0,0.0,0.0,6.0,5.0,0.4,1024,1024,1024,1024,0,0,0,0,95,4.55,64.04,101.049872,P-GPS,,30.8
475,47500,2026-01-09 20:07:18,0.0,5,7.779,0.0,0.0,0.0,6.0,5.0,0.5,1024,1024,1024,1024,0,0,0,0,95,4.55,64.04,101.049872,P-GPS,,30.8
