index,time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
85,471500,2026-01-13 17:41:00,0.223694,5,7.476,-0.223694,0.0,0.0,38.4,9.2,-4.0,1024,1024,1024,1024,0,0,0,0,65,5.327,74.12,35.761156,P-GPS,,10.9
86,471600,2026-01-13 17:41:00,0.223694,5,7.476,-0.223694,0.0,0.0,38.2,8.4,-4.7,1024,1024,1024,1024,0,0,0,0,65,5.327,74.12,35.761156,P-GPS,,10.9
87,471700,2026-01-13 17:41:00,0.223694,5,7.476,-0.223694,0.0,0.0,38.1,7.3,-4.9,1024,1024,1024,1024,0,0,0,0,65,5.327,74.12,35.761156,P-GPS,,10.9
88,471800,2026-01-13 17:41:00,0.447388,5,7.476,-0.447388,0.0,0.0,38.1,6.7,-5.5,1024,1024,1024,1024,0,0,0,0,65,5.327,74.12,36.08924,P-GPS,,11.0
89,471900,2026-01-13 17:41:00,0.4921268,5,7.449,-0.447388,-0.223694,0.0,38.2,5.5,-5.6,1024,1024,1024,1024,0,0,0,0,65,4.055,74.12,36.08924,P-GPS,,11.0
90,472000,2026-01-13 17:41:01,0.3131716,5,7.449,-0.223694,-0.223694,0.0,38.2,5.2,-5.2,1024,1024,1024,1024,0,0,0,0,65,4.055,74.12,36.08924,P-GPS,,11.0
91,472100,2026-01-13 17:41:01,0.3131716,5,7.449,-0.223694,-0.223694,0.0,38.3,5.0,-5.0,1024,1024,1024,1024,0,0,0,0,65,4.055,74.12,36.08924,P-GPS,,11.0
92,472200,2026-01-13 17:41:01,0.3131716,5,7.449,-0.223694,-0.223694,0.0,38.1,5.4,-4.4,1024,1024,1024,1024,0,0,0,0,65,4.055,74.12,36.08924,P-GPS,,11.0
93,472300,2026-01-13 17:41:01,0.3131716,5,7.449,-0.223694,-0.223694,0.0,38.0,5.1,-4.4,1024,1024,1024,1024,0,0,0,0,65,4.055,74.12,36.08924,P-GPS,,11.0
94,472400,2026-01-13 17:41:01,0.3131716,5,7.449,0.0,-0.223694,0.0,38.3,4.3,-4.0,1024,1024,1024,1024,0,0,0,0,65,4.055,74.12,36.08924,P-GPS,,11.0
95,472500,2026-01-13 17:41:01,0.223694,5,7.449,0.0,-0.223694,0.0,38.4,3.9,-3.8,1024,1024,1024,1024,0,0,0,0,65,4.055,74.12,36.08924,P-GPS,,11.0
96,472600,2026-01-13 17:41:01,0.223694,5,7.449,0.0,-0.223694,0.0,38.4,3.1,-3.3,1024,1024,1024,1024,0,0,0,0,65,4.055,74.12,36.08924,P-GPS,,11.0
97,472700,2026-01-13 17:41:01,0.223694,5,7.449,0.0,-0.223694,0.0,38.3,3.2,-2.9,1024,1024,1024,1024,0,0,0,0,65,4.055,74.12,36.417324,P-GPS,,11.1
98,472800,2026-01-13 17:41:01,0.223694,5,7.449,0.0,-0.223694,0.0,38.2,3.3,-3.1,1024,1024,1024,1024,0,0,0,0,65,4.055,74.12,36.417324,P-GPS,,11.1
99,472900,2026-01-13 17:41:01,0.0,5,7.449,0.0,0.0,0.0,38.0,5.0,-2.6,1024,1024,1024,1024,0,0,0,0,65,4.055,74.12,36.417324,P-GPS,,11.1
100,473000,2026-01-13 17:41:02,0.0,5,7.441,0.0,0.0,0.0,38.0,4.5,-3.1,1024,1024,1024,1024,0,0,0,0,65,4.695,74.12,36.417324,P-GPS,,11.1
101,473100,2026-01-13 17:41:02,0.0,5,7.441,0.0,0.0,0.0,38.0,4.6,-2.8,1024,1024,1024,1024,0,0,0,0,65,4.695,74.12,36.417324,P-GPS,,11.1
102,473200,2026-01-13 17:41:02,0.0,5,7.441,0.0,0.0,0.0,38.1,4.1,-3.2,1024,1024,1024,1024,0,0,0,0,65,4.695,74.12,36.417324,P-GPS,,11.1
103,473300,2026-01-13 17:41:02,0.0,5,7.441,0.0,0.0,0.0,38.2,4.1,-2.8,1024,1024,1024,1024,0,0,0,0,65,4.695,74.12,36.417324,P-GPS,,11.1
104,473400,2026-01-13 17:41:02,0.0,5,7.441,0.0,0.0,0.0,38.1,3.0,-3.7,1024,1024,1024,1024,0,0,0,0,65,4.695,74.12,36.417324,P-GPS,,11.1
105,473500,2026-01-13 17:41:02,0.0,5,7.441,0.0,0.0,0.0,37.8,3.4,-4.0,1024,1024,1024,1024,0,0,0,0,65,4.695,74.12,36.417324,P-GPS,,11.1
106,473600,2026-01-13 17:41:02,0.0,5,7.441,0.0,0.0,0.0,37.9,3.9,-3.6,1024,1024,1024,1024,0,0,0,0,65,4.695,74.12,36.417324,P-GPS,,11.1
107,473700,2026-01-13 17:41:02,0.0,5,7.441,0.0,0.0,0.0,38.0,4.1,-3.3,1024,1024,1024,1024,0,0,0,0,65,4.695,74.12,36.08924,P-GPS,,11.0
108,473800,2026-01-13 17:41:02,0.0,5,7.441,0.0,0.0,0.0,38.0,3.7,-2.9,1024,1024,1024,1024,0,0,0,0,65,4.695,74.12,36.08924,P-GPS,,11.0
109,473900,2026-01-13 17:41:02,0.0,5,7.441,0.0,0.0,0.0,37.9,3.5,-3.3,1024,1024,1024,1024,0,0,0,0,65,4.695,74.12,36.08924,P-GPS,,11.0
110,474000,2026-01-13 17:41:03,0.0,5,7.441,0.0,0.0,0.0,37.9,3.6,-2.8,1024,1024,1024,1024,0,0,0,0,65,4.695,74.12,36.08924,P-GPS,,11.0
111,474100,2026-01-13 17:41:03,0.0,5,7.466,0.0,0.0,0.0,37.9,4.3,-3.0,1024,1024,1024,1024,0,0,0,0,65,4.416,74.12,36.08924,P-GPS,,11.0
112,474200,2026-01-13 17:41:03,0.0,5,7.466,0.0,0.0,0.0,37.9,4.7,-2.6,1024,1024,1024,1024,0,0,0,0,65,4.416,74.12,36.08924,P-GPS,,11.0
113,474300,2026-01-13 17:41:03,0.0,5,7.466,0.0,0.0,0.0,37.9,4.4,-3.1,1024,1024,1024,1024,0,0,0,0,65,4.416,74.12,36.08924,P-GPS,,11.0
114,474400,2026-01-13 17:41:03,0.0,5,7.466,0.0,0.0,0.0,37.9,4.1,-3.3,1024,1024,1024,1024,0,0,0,0,65,4.416,74.12,36.08924,P-GPS,,11.0
