index,time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
132,338900,2026-01-06 16:47:20,0.0,5,7.181,0.0,0.0,0.0,10.1,4.0,-5.1,1024,1024,1024,1024,0,0,0,0,56,6.442,74.66,37.401576,P-GPS,,11.4
133,339000,2026-01-06 16:47:20,0.0,5,7.181,0.0,0.0,0.0,10.2,3.7,-5.1,1024,1024,1024,1024,0,0,0,0,56,6.442,74.66,37.401576,P-GPS,,11.4
134,339100,2026-01-06 16:47:20,0.0,5,7.181,0.0,0.0,0.0,10.2,3.4,-4.8,1024,1024,1024,1024,0,0,0,0,56,6.442,74.66,37.401576,P-GPS,,11.4
135,339200,2026-01-06 16:47:21,0.0,5,7.181,0.0,0.0,0.0,10.3,3.1,-4.6,1024,1024,1024,1024,0,0,0,0,56,6.442,74.66,37.073492,P-GPS,,11.3
136,339300,2026-01-06 16:47:21,0.0,5,7.181,0.0,0.0,0.0,10.4,2.7,-4.4,1024,1024,1024,1024,0,0,0,0,56,6.442,74.66,37.073492,P-GPS,,11.3
137,339400,2026-01-06 16:47:21,0.0,5,7.181,0.0,0.0,0.0,10.4,2.4,-4.4,1024,1024,1024,1024,0,0,0,0,56,6.442,74.66,37.073492,P-GPS,,11.3
138,339500,2026-01-06 16:47:21,0.0,5,7.181,0.0,0.0,0.0,10.3,2.4,-4.3,1024,1024,1024,1024,0,0,0,0,56,6.442,74.66,37.073492,P-GPS,,11.3
139,339600,2026-01-06 16:47:21,0.0,5,7.181,0.0,0.0,0.0,10.3,2.6,-4.4,1024,1024,1024,1024,0,0,0,0,56,6.442,74.66,37.073492,P-GPS,,11.3
140,339700,2026-01-06 16:47:21,0.0,5,7.181,0.0,0.0,0.0,10.2,2.3,-4.4,1024,1024,1024,1024,0,0,0,0,56,6.442,74.66,37.073492,P-GPS,,11.3
141,339800,2026-01-06 16:47:21,0.0,5,7.181,0.0,0.0,0.0,10.3,2.2,-4.5,1024,1024,1024,1024,0,0,0,0,56,6.442,74.66,37.073492,P-GPS,,11.3
142,339900,2026-01-06 16:47:21,0.0,5,7.181,0.0,0.0,0.0,10.3,2.3,-4.6,1024,1024,1024,1024,0,0,0,0,56,6.442,74.66,37.073492,P-GPS,,11.3
143,340000,2026-01-06 16:47:21,0.0,5,7.181,0.0,0.0,0.0,10.3,2.3,-4.8,1024,1024,1024,1024,0,0,0,0,55,6.442,74.66,37.073492,P-GPS,,11.3
144,340100,2026-01-06 16:47:21,0.0,5,7.242,0.0,0.0,0.0,10.3,2.0,-4.9,1024,1024,1024,1024,0,0,0,0,55,5.128,74.66,37.073492,P-GPS,,11.3
145,340200,2026-01-06 16:47:22,0.0,5,7.242,0.0,0.0,0.0,10.2,1.5,-4.8,1024,1024,1024,1024,0,0,0,0,55,5.128,74.66,37.073492,P-GPS,,11.3
146,340300,2026-01-06 16:47:22,0.0,5,7.242,0.0,0.0,0.0,10.3,1.4,-4.7,1024,1024,1024,1024,0,0,0,0,55,5.128,74.66,37.073492,P-GPS,,11.3
147,340400,2026-01-06 16:47:22,0.0,5,7.242,0.0,0.0,0.0,10.3,1.5,-4.5,1024,1024,1024,1024,0,0,0,0,55,5.128,74.66,37.073492,P-GPS,,11.3
148,340500,2026-01-06 16:47:22,0.0,5,7.242,0.0,0.0,0.0,10.3,0.8,-4.5,1024,1024,1024,1024,0,0,0,0,55,5.128,74.66,37.073492,P-GPS,,11.3
149,340600,2026-01-06 16:47:22,0.0,5,7.242,0.0,0.0,0.0,10.3,1.0,-4.6,1024,1024,1024,1024,0,0,0,0,55,5.128,74.66,37.073492,P-GPS,,11.3
150,340700,2026-01-06 16:47:22,0.0,5,7.242,0.0,0.0,0.0,10.2,1.4,-4.9,1024,1024,1024,1024,0,0,0,0,55,5.128,74.66,37.073492,P-GPS,,11.3
151,340800,2026-01-06 16:47:22,0.0,5,7.242,0.0,0.0,0.0,10.2,1.4,-4.9,1024,1024,1024,1024,0,0,0,0,55,5.128,74.66,37.073492,P-GPS,,11.3
152,340900,2026-01-06 16:47:22,0.0,5,7.242,0.0,0.0,0.0,10.3,1.3,-4.8,1024,1024,1024,1024,0,0,0,0,55,5.128,74.66,37.073492,P-GPS,,11.3
153,341000,2026-01-06 16:47:22,0.0,5,7.242,0.0,0.0,0.0,10.3,1.7,-4.6,1024,1024,1024,1024,0,0,0,0,55,5.128,74.66,37.073492,P-GPS,,11.3
154,341100,2026-01-06 16:47:23,0.0,5,7.242,0.0,0.0,0.0,10.4,1.8,-4.5,1024,1024,1024,1024,0,0,0,0,55,5.128,74.66,37.073492,P-GPS,,11.3
155,341200,2026-01-06 16:47:23,0.0,5,7.235,0.0,0.0,0.0,10.5,1.9,-4.5,1024,1024,1024,1024,0,0,0,0,55,5.209,74.66,37.073492,P-GPS,,11.3
156,341300,2026-01-06 16:47:23,0.0,5,7.235,0.0,0.0,0.0,10.4,2.5,-4.2,1024,1024,1024,1024,0,0,0,0,55,5.209,74.66,36.745408,P-GPS,,11.2
157,341400,2026-01-06 16:47:23,0.0,5,7.235,0.0,0.0,0.0,10.3,3.2,-3.8,1024,1024,1024,1024,0,0,0,0,55,5.209,74.66,36.745408,P-GPS,,11.2
158,341500,2026-01-06 16:47:23,0.0,5,7.235,0.0,0.0,0.0,10.5,2.6,-3.5,1024,1024,1024,1024,0,0,0,0,55,5.209,74.66,36.745408,P-GPS,,11.2
159,341600,2026-01-06 16:47:23,0.0,5,7.235,0.0,0.0,0.0,10.5,2.6,-3.4,1024,1024,1024,1024,0,0,0,0,55,5.209,74.66,36.745408,P-GPS,,11.2
160,341700,2026-01-06 16:47:23,0.0,5,7.235,0.0,0.0,0.0,10.3,3.2,-3.8,1024,1024,1024,1024,0,0,0,0,55,5.209,74.66,36.745408,P-GPS,,11.2
161,341800,2026-01-06 16:47:23,0.0,5,7.235,0.0,0.0,0.0,10.2,3.5,-4.0,1024,1024,1024,1024,0,0,0,0,55,5.209,74.66,36.745408,P-GPS,,11.2
162,341900,2026-01-06 16:47:23,0.0,5,7.235,0.0,0.0,0.0,10.3,3.3,-3.8,1024,1024,1024,1024,0,0,0,0,55,5.209,74.66,36.745408,P-GPS,,11.2
163,342000,2026-01-06 16:47:23,0.0,5,7.235,0.0,0.0,0.0,10.2,3.2,-3.7,1024,1024,1024,1024,0,0,0,0,55,5.209,74.66,36.745408,P-GPS,,11.2
