index,time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
801,508000,2026-01-12 12:14:46,0.0,5,7.437,0.0,0.0,0.0,8.6,7.5,-5.1,1024,1024,1024,1024,0,0,0,0,67,5.235,73.22,162.40158,P-GPS,,49.5
802,508100,2026-01-12 12:14:46,0.0,5,7.437,0.0,0.0,0.0,8.7,7.2,-4.8,1024,1024,1024,1024,0,0,0,0,67,5.235,73.22,162.729664,P-GPS,,49.6
803,508200,2026-01-12 12:14:46,0.0,5,7.512,0.0,0.0,0.0,8.8,7.3,-4.9,1024,1024,1024,1024,0,0,0,0,67,3.943,73.22,162.729664,P-GPS,,49.6
804,508300,2026-01-12 12:14:46,0.0,5,7.512,0.0,0.0,0.0,8.8,6.8,-4.6,1024,1024,1024,1024,0,0,0,0,67,3.943,73.22,162.729664,P-GPS,,49.6
805,508400,2026-01-12 12:14:47,0.0,5,7.512,0.0,0.0,0.0,8.7,6.3,-4.5,1024,1024,1024,1024,0,0,0,0,67,3.943,73.22,162.729664,P-GPS,,49.6
806,508500,2026-01-12 12:14:47,0.0,5,7.512,0.0,0.0,0.0,8.6,6.0,-4.4,1024,1024,1024,1024,0,0,0,0,67,3.943,73.22,162.729664,P-GPS,,49.6
807,508600,2026-01-12 12:14:47,0.0,5,7.512,0.0,0.0,0.0,8.4,6.3,-5.0,1024,1024,1024,1024,0,0,0,0,67,3.943,73.22,162.729664,P-GPS,,49.6
808,508700,2026-01-12 12:14:47,0.0,5,7.512,0.0,0.0,0.0,8.5,6.2,-5.0,1024,1024,1024,1024,0,0,0,0,67,3.943,73.22,162.729664,P-GPS,,49.6
809,508800,2026-01-12 12:14:47,0.0,5,7.512,0.0,0.0,0.0,8.4,6.7,-4.7,1024,1024,1024,1024,0,0,0,0,67,3.943,73.22,162.40158,P-GPS,,49.5
810,508900,2026-01-12 12:14:47,0.0,5,7.512,0.0,0.0,0.0,8.4,6.7,-4.9,1024,1024,1024,1024,0,0,0,0,67,3.943,73.22,162.40158,P-GPS,,49.5
811,509000,2026-01-12 12:14:47,0.0,5,7.512,0.0,0.0,0.0,8.5,6.7,-4.9,1024,1024,1024,1024,0,0,0,0,67,3.943,73.22,162.40158,P-GPS,,49.5
812,509100,2026-01-12 12:14:47,0.0,5,7.512,0.0,0.0,0.0,8.6,6.4,-4.5,1024,1024,1024,1024,0,0,0,0,67,3.943,73.22,162.40158,P-GPS,,49.5
813,509200,2026-01-12 12:14:47,0.0,5,7.482,0.0,0.0,0.0,8.6,6.9,-4.7,1024,1024,1024,1024,0,0,0,0,67,4.387,73.22,162.40158,P-GPS,,49.5
814,509300,2026-01-12 12:14:47,0.0,5,7.482,0.0,0.0,0.0,8.6,7.0,-4.4,1024,1024,1024,1024,0,0,0,0,67,4.387,73.22,162.073496,P-GPS,,49.4
815,509400,2026-01-12 12:14:47,0.0,5,7.482,0.0,0.0,0.0,8.7,6.8,-4.1,1024,1024,1024,1024,0,0,0,0,67,4.387,73.22,162.073496,P-GPS,,49.4
816,509500,2026-01-12 12:14:48,0.0,5,7.482,0.0,0.0,0.0,8.6,7.8,-4.7,1024,1024,1024,1024,0,0,0,0,67,4.387,73.22,162.073496,P-GPS,,49.4
817,509600,2026-01-12 12:14:48,0.0,5,7.482,0.0,0.0,0.0,8.5,7.5,-5.0,1024,1024,1024,1024,0,0,0,0,67,4.387,73.22,162.073496,P-GPS,,49.4
818,509700,2026-01-12 12:14:48,0.0,5,7.482,0.0,0.0,0.0,8.5,7.2,-5.2,1024,1024,1024,1024,0,0,0,0,67,4.387,73.22,162.073496,P-GPS,,49.4
819,509800,2026-01-12 12:14:48,0.0,5,7.482,0.0,0.0,0.0,8.5,7.2,-5.3,1024,1024,1024,1024,0,0,0,0,67,4.387,73.22,162.073496,P-GPS,,49.4
820,509900,2026-01-12 12:14:48,0.0,5,7.482,0.0,0.0,0.0,8.5,7.4,-5.3,1024,1024,1024,1024,0,0,0,0,67,4.387,73.22,162.073496,P-GPS,,49.4
821,510000,2026-01-12 12:14:48,0.0,5,7.482,0.0,0.0,0.0,8.6,7.3,-5.3,1024,1024,1024,1024,0,0,0,0,67,4.387,73.22,162.073496,P-GPS,,49.4
822,510100,2026-01-12 12:14:48,0.0,5,7.488,0.0,0.0,0.0,8.6,7.0,-5.0,1024,1024,1024,1024,0,0,0,0,67,4.258,73.4,162.073496,P-GPS,,49.4
823,510200,2026-01-12 12:14:48,0.0,5,7.488,0.0,0.0,0.0,8.6,6.8,-5.1,1024,1024,1024,1024,0,0,0,0,67,4.258,73.4,161.745412,P-GPS,,49.3
824,510300,2026-01-12 12:14:48,0.0,5,7.488,0.0,0.0,0.0,8.5,6.7,-5.1,1024,1024,1024,1024,0,0,0,0,67,4.258,73.4,161.745412,P-GPS,,49.3
825,510400,2026-01-12 12:14:49,0.0,5,7.488,0.0,0.0,0.0,8.4,7.7,-5.4,1024,1024,1024,1024,0,0,0,0,67,4.258,73.4,161.745412,P-GPS,,49.3
826,510500,2026-01-12 12:14:49,0.0,5,7.488,0.0,0.0,0.0,8.5,7.9,-5.6,1024,1024,1024,1024,0,0,0,0,67,4.258,73.4,161.745412,P-GPS,,49.3
