index,time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
457,195700,2026-01-11 15:33:15,0.0,5,7.717,0.0,0.0,0.0,23.3,9.0,-5.4,1024,1024,1024,1024,0,0,0,0,85,3.866,62.96,98.753284,P-GPS,,30.1
458,195800,2026-01-11 15:33:15,0.0,5,7.717,0.0,0.0,0.0,23.3,8.1,-5.5,1024,1024,1024,1024,0,0,0,0,85,3.866,62.96,99.081368,P-GPS,,30.2
459,195900,2026-01-11 15:33:15,0.223694,5,7.717,-0.223694,0.0,0.0,23.4,7.1,-5.6,1024,1024,1024,1024,0,0,0,0,85,3.866,62.96,99.081368,P-GPS,,30.2
460,196000,2026-01-11 15:33:15,0.223694,5,7.717,-0.223694,0.0,0.0,23.4,6.4,-5.8,1024,1024,1024,1024,0,0,0,0,85,3.866,62.96,99.081368,P-GPS,,30.2
461,196100,2026-01-11 15:33:15,0.223694,5,7.717,-0.223694,0.0,0.0,23.3,6.1,-5.9,1024,1024,1024,1024,0,0,0,0,85,3.866,62.96,99.409452,P-GPS,,30.3
462,196200,2026-01-11 15:33:15,0.223694,5,7.717,-0.223694,0.0,0.0,23.2,6.2,-5.7,1024,1024,1024,1024,0,0,0,0,85,3.866,62.96,99.409452,P-GPS,,30.3
463,196300,2026-01-11 15:33:15,0.223694,5,7.717,-0.223694,0.0,0.0,23.3,5.2,-5.0,1024,1024,1024,1024,0,0,0,0,85,3.866,62.96,99.409452,P-GPS,,30.3
464,196400,2026-01-11 15:33:15,0.223694,5,7.717,-0.223694,0.0,0.0,23.3,4.8,-5.5,1024,1024,1024,1024,0,0,0,0,85,3.866,62.96,99.409452,P-GPS,,30.3
465,196500,2026-01-11 15:33:15,0.223694,5,7.717,-0.223694,0.0,0.0,23.3,4.9,-5.4,1024,1024,1024,1024,0,0,0,0,85,3.866,62.96,99.409452,P-GPS,,30.3
466,196600,2026-01-11 15:33:16,0.223694,5,7.693,-0.223694,0.0,0.0,23.4,4.5,-5.3,1024,1024,1024,1024,0,0,0,0,85,4.346,62.96,99.409452,P-GPS,,30.3
