index,time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
772,213200,2026-01-11 17:21:19,0.0,5,7.613,0.0,0.0,-0.223694,34.4,13.3,-9.8,1024,1024,1024,1024,0,0,0,0,85,5.156,60.8,164.370084,P-GPS,,50.1
773,213300,2026-01-11 17:21:19,0.0,5,7.613,0.0,0.0,0.0,34.3,13.5,-10.0,1024,1024,1024,1024,0,0,0,0,85,5.156,60.8,164.370084,P-GPS,,50.1
774,213400,2026-01-11 17:21:19,0.0,5,7.613,0.0,0.0,0.0,34.1,13.9,-10.1,1024,1024,1024,1024,0,0,0,0,85,5.156,60.8,164.370084,P-GPS,,50.1
775,213500,2026-01-11 17:21:19,0.0,5,7.613,0.0,0.0,0.0,34.3,13.2,-9.6,1024,1024,1024,1024,0,0,0,0,85,5.156,60.8,164.370084,P-GPS,,50.1
776,213600,2026-01-11 17:21:19,0.0,5,7.613,0.0,0.0,0.0,34.2,13.4,-10.0,1024,1024,1024,1024,0,0,0,0,85,5.156,60.8,164.370084,P-GPS,,50.1
777,213700,2026-01-11 17:21:20,0.0,5,7.613,0.0,0.0,0.0,34.2,13.1,-10.3,1024,1024,1024,1024,0,0,0,0,85,5.156,60.8,164.370084,P-GPS,,50.1
778,213800,2026-01-11 17:21:20,0.0,5,7.613,0.0,0.0,0.0,34.1,13.1,-10.4,1024,1024,1024,1024,0,0,0,0,85,5.156,60.8,164.370084,P-GPS,,50.1
779,213900,2026-01-11 17:21:20,0.0,5,7.613,0.0,0.0,0.0,34.1,13.0,-10.5,1024,1024,1024,1024,0,0,0,0,85,5.156,60.8,164.370084,P-GPS,,50.1
780,214000,2026-01-11 17:21:20,0.0,5,7.607,0.0,0.0,0.0,34.1,12.8,-10.7,1024,1024,1024,1024,0,0,0,0,85,5.263,60.8,164.370084,P-GPS,,50.1
781,214100,2026-01-11 17:21:20,0.0,5,7.607,0.0,0.0,0.0,34.1,12.8,-10.8,1024,1024,1024,1024,0,0,0,0,85,5.263,60.8,164.370084,P-GPS,,50.1
782,214200,2026-01-11 17:21:20,0.0,5,7.607,0.0,0.0,0.0,33.9,13.3,-11.0,1024,1024,1024,1024,0,0,0,0,85,5.263,60.8,164.370084,P-GPS,,50.1
