time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
522300,2026-01-08 12:37:10,0.0,5,7.429,0.0,0.0,-4.47388,23.0,10.1,5.0,1024,1024,1684,1024,0,0,100,0,66,5.171,78.26,92.191604,P-GPS,,28.1
522400,2026-01-08 12:37:10,0.0,5,7.428,0.0,0.0,-4.250186,22.8,9.8,5.3,1024,1024,1684,1024,0,0,100,0,66,5.571,78.44,92.847772,P-GPS,,28.3
522500,2026-01-08 12:37:10,0.0,5,7.428,0.0,0.0,-4.250186,22.8,9.0,4.9,1024,1024,1684,1024,0,0,100,0,66,5.571,78.44,93.50394,P-GPS,,28.5
522600,2026-01-08 12:37:10,0.0,5,7.428,0.0,0.0,-4.47388,22.9,9.4,4.0,1024,1024,1684,1024,0,0,100,0,66,5.571,78.44,94.160108,P-GPS,,28.7
522700,2026-01-08 12:37:10,0.0,5,7.428,0.0,0.0,-4.47388,22.8,9.5,3.8,1024,1024,1684,1024,0,0,100,0,66,5.571,78.44,94.816276,P-GPS,,28.9
522800,2026-01-08 12:37:10,0.0,5,7.428,0.0,0.0,-4.250186,22.8,9.7,3.2,1024,1024,1684,1024,0,0,100,0,66,5.571,78.44,95.472444,P-GPS,,29.1
522900,2026-01-08 12:37:10,0.0,5,7.428,0.0,0.0,-4.47388,23.0,11.1,3.1,1024,1024,1684,1024,0,0,100,0,66,5.571,78.44,96.128612,P-GPS,,29.3
523000,2026-01-08 12:37:10,0.0,5,7.428,0.0,0.0,-4.250186,22.9,10.8,2.6,1024,1024,1684,1024,0,0,100,0,66,5.571,78.44,96.78478,P-GPS,,29.5
523100,2026-01-08 12:37:10,0.0,5,7.428,0.0,0.0,-4.026492,22.7,10.5,2.0,1024,1024,1024,1024,0,0,0,0,66,5.571,78.44,97.440948,P-GPS,,29.7
523200,2026-01-08 12:37:11,0.0,5,7.428,0.0,0.0,-4.250186,23.0,12.0,2.8,1024,1024,1024,1024,0,0,0,0,66,5.571,78.44,98.097116,P-GPS,,29.9
