time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
452400,2026-01-11 17:25:32,0.0,5,7.24,0.0,0.0,-4.47388,37.1,14.7,-7.1,1024,1024,1684,1024,0,0,100,0,69,8.089,63.14,92.519688,P-GPS,,28.2
452500,2026-01-11 17:25:32,0.0,5,7.24,0.0,0.0,-4.47388,37.1,14.3,-7.1,1024,1024,1684,1024,0,0,100,0,69,8.089,63.14,93.175856,P-GPS,,28.4
452600,2026-01-11 17:25:32,0.0,5,7.24,0.0,0.0,-4.47388,36.9,15.6,-7.8,1024,1024,1684,1024,0,0,100,0,69,8.089,63.14,93.832024,P-GPS,,28.6
452700,2026-01-11 17:25:32,0.0,5,7.24,0.0,0.0,-4.250186,37.1,15.9,-7.7,1024,1024,1684,1024,0,0,100,0,69,8.089,63.14,94.488192,P-GPS,,28.8
452800,2026-01-11 17:25:33,0.0,5,7.24,0.0,0.0,-4.026492,37.2,15.3,-6.9,1024,1024,1684,1024,0,0,100,0,69,8.089,63.14,95.14436,P-GPS,,29.0
452900,2026-01-11 17:25:33,0.0,5,7.24,0.0,0.0,-4.250186,37.4,14.8,-6.4,1024,1024,1684,1024,0,0,100,0,69,8.089,63.14,95.800528,P-GPS,,29.2
453000,2026-01-11 17:25:33,0.0,5,7.24,0.0,0.0,-4.250186,37.3,15.0,-6.9,1024,1024,1684,1024,0,0,100,0,69,8.089,63.14,96.456696,P-GPS,,29.4
453100,2026-01-11 17:25:33,0.0,5,7.24,0.0,0.0,-4.250186,37.2,15.3,-7.1,1024,1024,1024,1024,0,0,0,0,69,8.089,63.14,97.112864,P-GPS,,29.6
453200,2026-01-11 17:25:33,0.0,5,7.24,0.0,0.0,-4.250186,37.2,15.3,-6.8,1024,1024,1024,1024,0,0,0,0,69,8.089,63.14,97.769032,P-GPS,,29.8
453300,2026-01-11 17:25:33,0.0,5,7.24,0.0,0.0,-4.250186,37.3,14.5,-6.4,1024,1024,1024,1024,0,0,0,0,69,8.089,63.14,98.097116,P-GPS,,29.9
453400,2026-01-11 17:25:33,0.0,5,7.24,0.0,0.0,-4.026492,37.0,14.6,-6.4,1024,1024,1024,1024,0,0,0,0,69,8.089,63.14,98.753284,P-GPS,,30.1
453500,2026-01-11 17:25:33,0.0,5,7.211,0.0,0.0,-3.579104,36.9,15.1,-6.3,1024,1024,1024,1024,0,0,0,0,69,8.351,63.14,99.081368,P-GPS,,30.2
453600,2026-01-11 17:25:33,0.0,5,7.211,0.0,0.0,-2.908022,36.8,15.8,-6.6,1024,1024,1024,1024,0,0,0,0,69,8.351,63.14,99.409452,P-GPS,,30.3
453700,2026-01-11 17:25:33,0.0,5,7.211,0.0,0.0,-2.013246,36.7,16.5,-6.8,1024,1024,1024,1024,0,0,0,0,69,8.351,63.14,99.737536,P-GPS,,30.4
453800,2026-01-11 17:25:34,0.0,5,7.211,0.0,0.0,-1.342164,36.5,16.9,-7.3,1024,1024,1024,1024,0,0,0,0,69,8.351,63.14,100.06562,P-GPS,,30.5
453900,2026-01-11 17:25:34,0.0,5,7.211,0.0,0.0,-0.671082,36.3,17.4,-8.1,1024,1024,1024,1024,0,0,0,0,69,8.351,63.14,100.06562,P-GPS,,30.5
454000,2026-01-11 17:25:34,0.0,5,7.211,0.0,0.0,-0.447388,36.4,16.9,-7.7,1024,1024,1024,1024,0,0,0,0,69,8.351,63.14,100.06562,P-GPS,,30.5
