time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
9700,2026-01-11 15:30:05,0.223694,5,7.891,0.0,-0.223694,0.0,32.2,0.7,-3.7,1024,1024,1024,1024,0,0,0,0,97,4.031,59.36,34.120736,P-GPS,,10.4
10000,2026-01-11 15:30:05,0.0,5,7.891,0.0,0.0,0.0,32.4,1.4,-3.7,1024,1024,1024,1024,0,0,0,0,97,4.031,59.36,34.120736,P-GPS,,10.4
10100,2026-01-11 15:30:06,0.0,5,7.891,0.0,0.0,0.0,32.4,1.9,-3.7,1024,1024,1024,1024,0,0,0,0,97,4.031,59.36,33.792652,P-GPS,,10.3
10200,2026-01-11 15:30:06,0.0,5,7.891,0.0,0.0,0.0,32.4,1.6,-3.4,1024,1024,1024,1024,0,0,0,0,97,4.031,59.36,33.792652,P-GPS,,10.3
10300,2026-01-11 15:30:06,0.0,5,7.891,0.0,0.0,0.0,32.1,2.9,-4.1,1024,1024,1024,1024,0,0,0,0,97,4.031,59.36,33.792652,P-GPS,,10.3
10400,2026-01-11 15:30:06,0.0,5,7.891,0.0,0.0,0.0,32.1,2.6,-4.0,1024,1024,1024,1024,0,0,0,0,97,4.031,59.36,33.792652,P-GPS,,10.3
10500,2026-01-11 15:30:06,0.0,5,7.891,0.0,0.0,0.0,31.8,4.2,-4.1,1024,1024,1024,1024,0,0,0,0,97,4.031,59.36,33.792652,P-GPS,,10.3
10600,2026-01-11 15:30:06,0.0,5,7.779,0.0,0.0,0.0,31.7,3.2,-4.2,1024,1024,1024,1024,0,0,0,0,97,5.226,59.54,33.792652,P-GPS,,10.3
10700,2026-01-11 15:30:06,0.0,5,7.779,0.0,0.0,0.0,31.9,2.2,-4.6,1024,1024,1024,1024,0,0,0,0,97,5.226,59.54,33.792652,P-GPS,SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Gimbal stuck. Make sure gimbal cover is removed and manually check whether gimbal can rotate freely (Code: 40002),10.3
10800,2026-01-11 15:30:06,0.0,5,7.779,0.0,0.0,0.0,32.1,1.5,-4.8,1024,1024,1024,1024,0,0,0,0,97,5.226,59.54,33.792652,P-GPS,,10.3
