time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
92100,2026-01-08 12:29:17,0.3131716,5,7.666,-0.223694,0.223694,0.0,24.6,11.5,5.6,1024,1024,1024,1024,0,0,0,0,93,6.489,66.2,163.713916,P-GPS,,49.9
92200,2026-01-08 12:29:17,0.3131716,5,7.666,-0.223694,0.223694,0.0,24.5,10.6,5.3,1024,1024,1024,1024,0,0,0,0,93,6.489,66.2,163.713916,P-GPS,,49.9
92300,2026-01-08 12:29:17,0.3131716,5,7.666,-0.223694,0.223694,0.0,24.4,10.1,5.0,1024,1024,1024,1024,0,0,0,0,93,6.489,66.2,163.385832,P-GPS,,49.8
92400,2026-01-08 12:29:17,0.3131716,5,7.666,-0.223694,0.223694,0.0,24.5,10.6,5.0,1024,1024,1024,1024,0,0,0,0,93,6.489,66.2,163.385832,P-GPS,,49.8
92500,2026-01-08 12:29:17,0.3131716,5,7.666,-0.223694,0.223694,0.0,24.5,10.3,4.2,1024,1024,1024,1024,0,0,0,0,93,6.489,66.2,163.385832,P-GPS,,49.8
92900,2026-01-08 12:29:18,0.3131716,5,7.666,-0.223694,0.223694,0.0,24.5,12.2,5.0,1024,1024,1024,1024,0,0,0,0,93,6.489,66.2,162.729664,P-GPS,,49.6
93000,2026-01-08 12:29:18,0.3131716,5,7.666,-0.223694,0.223694,0.0,24.6,10.8,5.0,1024,1024,1024,1024,0,0,0,0,93,6.489,66.2,162.729664,P-GPS,,49.6
93100,2026-01-08 12:29:18,0.3131716,5,7.666,-0.223694,0.223694,0.0,24.5,11.7,3.8,1024,1024,1024,1024,0,0,0,0,93,6.489,66.2,162.729664,P-GPS,,49.6
93200,2026-01-08 12:29:18,0.3131716,5,7.711,-0.223694,0.223694,0.0,24.4,11.8,3.5,1024,1024,1024,1024,0,0,0,0,93,5.564,66.38,162.40158,P-GPS,,49.5
93300,2026-01-08 12:29:18,0.3131716,5,7.711,-0.223694,0.223694,0.0,24.3,11.1,3.1,1024,1024,1024,1024,0,0,0,0,93,5.564,66.38,162.40158,P-GPS,,49.5
93400,2026-01-08 12:29:18,0.3131716,5,7.711,-0.223694,0.223694,0.0,24.2,11.4,3.5,1024,1024,1024,1024,0,0,0,0,93,5.564,66.38,162.40158,P-GPS,,49.5
93500,2026-01-08 12:29:19,0.3131716,5,7.711,-0.223694,0.223694,0.0,24.3,11.5,3.0,1024,1024,1024,1024,0,0,0,0,93,5.564,66.38,162.40158,P-GPS,,49.5
93600,2026-01-08 12:29:19,0.223694,5,7.711,-0.223694,0.0,0.0,24.4,11.6,4.1,1024,1024,1024,1024,0,0,0,0,93,5.564,66.38,162.073496,P-GPS,,49.4
93700,2026-01-08 12:29:19,0.0,5,7.711,0.0,0.0,0.0,24.3,10.7,3.6,1024,1024,1024,1024,0,0,0,0,93,5.564,66.38,162.073496,P-GPS,,49.4
94100,2026-01-08 12:29:19,0.223694,5,7.711,-0.223694,0.0,0.0,24.4,10.5,6.0,1024,1024,1024,1024,0,0,0,0,93,5.564,66.38,162.40158,P-GPS,,49.5
94300,2026-01-08 12:29:19,0.223694,5,7.754,-0.223694,0.0,0.0,24.4,10.2,6.5,1024,1024,1024,1024,0,0,0,0,92,4.934,66.38,162.40158,P-GPS,,49.5
94400,2026-01-08 12:29:19,0.223694,5,7.754,-0.223694,0.0,0.0,24.5,10.1,7.2,1024,1024,1024,1024,0,0,0,0,92,4.934,66.38,162.40158,P-GPS,,49.5
94500,2026-01-08 12:29:20,0.223694,5,7.754,-0.223694,0.0,0.0,24.5,10.0,7.5,1024,1024,1024,1024,0,0,0,0,92,4.934,66.38,162.40158,P-GPS,,49.5
94600,2026-01-08 12:29:20,0.223694,5,7.754,-0.223694,0.0,0.0,24.5,10.2,7.5,1024,1024,1024,1024,0,0,0,0,92,4.934,66.38,162.40158,P-GPS,,49.5
94700,2026-01-08 12:29:20,0.223694,5,7.754,-0.223694,0.0,0.0,24.4,10.5,7.3,1024,1024,1024,1024,0,0,0,0,92,4.934,66.38,162.729664,P-GPS,,49.6
94800,2026-01-08 12:29:20,0.223694,5,7.754,-0.223694,0.0,0.0,24.6,11.3,6.7,1024,1024,1024,1024,0,0,0,0,92,4.934,66.38,162.729664,P-GPS,,49.6
94900,2026-01-08 12:29:20,0.223694,5,7.754,-0.223694,0.0,0.0,24.6,11.0,6.9,1024,1024,1024,1024,0,0,0,0,92,4.934,66.38,162.729664,P-GPS,,49.6
95000,2026-01-08 12:29:20,0.223694,5,7.754,-0.223694,0.0,0.0,24.5,10.8,6.9,1024,1024,1024,1024,0,0,0,0,92,4.934,66.38,162.729664,P-GPS,,49.6
95100,2026-01-08 12:29:20,0.223694,5,7.754,-0.223694,0.0,0.0,24.5,10.6,6.7,1024,1024,1024,1024,0,0,0,0,92,4.934,66.38,162.729664,P-GPS,,49.6
95200,2026-01-08 12:29:20,0.223694,5,7.754,-0.223694,0.0,0.0,24.6,11.1,6.4,1024,1024,1024,1024,0,0,0,0,92,4.934,66.38,162.729664,P-GPS,,49.6
95300,2026-01-08 12:29:20,0.223694,5,7.754,-0.223694,0.0,0.0,24.6,10.5,7.2,1024,1024,1024,1024,0,0,0,0,92,4.934,66.38,162.729664,P-GPS,,49.6
95400,2026-01-08 12:29:20,0.223694,5,7.731,-0.223694,0.0,0.0,24.6,10.7,6.8,1024,1024,1024,1024,0,0,0,0,92,5.049,66.56,163.057748,P-GPS,,49.7
95500,2026-01-08 12:29:21,0.223694,5,7.731,-0.223694,0.0,0.0,24.6,11.1,6.2,1024,1024,1024,1024,0,0,0,0,92,5.049,66.56,163.057748,P-GPS,,49.7
95600,2026-01-08 12:29:21,0.223694,5,7.731,-0.223694,0.0,0.0,24.6,11.0,6.2,1024,1024,1024,1024,0,0,0,0,92,5.049,66.56,163.057748,P-GPS,,49.7
95700,2026-01-08 12:29:21,0.223694,5,7.731,-0.223694,0.0,0.0,24.6,11.0,6.5,1024,1024,1024,1024,0,0,0,0,92,5.049,66.56,163.057748,P-GPS,,49.7
95800,2026-01-08 12:29:21,0.223694,5,7.731,-0.223694,0.0,0.0,24.5,11.0,6.6,1024,1024,1024,1024,0,0,0,0,92,5.049,66.56,163.385832,P-GPS,,49.8
95900,2026-01-08 12:29:21,0.223694,5,7.731,-0.223694,0.0,0.0,24.4,9.8,6.5,1024,1024,1024,1024,0,0,0,0,92,5.049,66.56,163.385832,P-GPS,,49.8
96000,2026-01-08 12:29:21,0.223694,5,7.731,-0.223694,0.0,0.0,24.3,9.6,6.5,1024,1024,1024,1024,0,0,0,0,92,5.049,66.56,163.385832,P-GPS,,49.8
96100,2026-01-08 12:29:21,0.223694,5,7.731,-0.223694,0.0,0.0,24.3,8.9,6.4,1024,1024,1024,1024,0,0,0,0,92,5.049,66.56,163.385832,P-GPS,,49.8
96200,2026-01-08 12:29:21,0.223694,5,7.731,-0.223694,0.0,0.0,24.4,9.0,6.6,1024,1024,1024,1024,0,0,0,0,92,5.049,66.56,163.385832,P-GPS,,49.8
96300,2026-01-08 12:29:21,0.223694,5,7.731,-0.223694,0.0,0.0,24.3,8.8,6.1,1024,1024,1024,1024,0,0,0,0,92,5.049,66.56,163.385832,P-GPS,,49.8
96400,2026-01-08 12:29:21,0.3131716,5,7.731,-0.223694,0.223694,0.0,24.3,8.7,5.4,1024,1024,1024,1024,0,0,0,0,92,5.049,66.56,163.385832,P-GPS,,49.8
96500,2026-01-08 12:29:21,0.3131716,5,7.742,-0.223694,0.223694,0.0,24.2,7.8,4.8,1024,1024,1024,1024,0,0,0,0,92,4.931,66.56,163.713916,P-GPS,,49.9
96600,2026-01-08 12:29:22,0.223694,5,7.742,-0.223694,0.0,0.0,24.3,7.1,5.7,1024,1024,1024,1024,0,0,0,0,92,4.931,66.56,163.385832,P-GPS,,49.8
96700,2026-01-08 12:29:22,0.223694,5,7.742,-0.223694,0.0,0.0,24.4,8.1,6.2,1024,1024,1024,1024,0,0,0,0,92,4.931,66.56,163.385832,P-GPS,,49.8
96800,2026-01-08 12:29:22,0.223694,5,7.742,-0.223694,0.0,0.0,24.4,7.4,5.5,1024,1024,1024,1024,0,0,0,0,92,4.931,66.56,163.385832,P-GPS,,49.8
96900,2026-01-08 12:29:22,0.223694,5,7.742,-0.223694,0.0,0.0,24.6,8.0,6.1,1024,1024,1024,1024,0,0,0,0,92,4.931,66.56,163.385832,P-GPS,,49.8
97000,2026-01-08 12:29:22,0.223694,5,7.742,-0.223694,0.0,0.0,24.7,7.9,6.8,1024,1024,1024,1024,0,0,0,0,92,4.931,66.56,163.385832,P-GPS,,49.8
97100,2026-01-08 12:29:22,0.223694,5,7.742,-0.223694,0.0,0.0,24.6,7.5,6.4,1024,1024,1024,1024,0,0,0,0,92,4.931,66.56,163.385832,P-GPS,,49.8
97200,2026-01-08 12:29:22,0.223694,5,7.742,-0.223694,0.0,0.0,24.4,7.3,6.0,1024,1024,1024,1024,0,0,0,0,92,4.931,66.56,163.385832,P-GPS,,49.8
97300,2026-01-08 12:29:22,0.223694,5,7.742,-0.223694,0.0,0.0,24.4,7.0,6.0,1024,1024,1024,1024,0,0,0,0,92,4.931,66.56,163.385832,P-GPS,,49.8
97400,2026-01-08 12:29:22,0.223694,5,7.742,-0.223694,0.0,0.0,24.3,6.7,6.0,1024,1024,1024,1024,0,0,0,0,92,4.931,66.56,163.385832,P-GPS,,49.8
97500,2026-01-08 12:29:23,0.223694,5,7.742,-0.223694,0.0,0.0,24.3,6.6,6.1,1024,1024,1024,1024,0,0,0,0,92,4.931,66.56,163.385832,P-GPS,,49.8
97600,2026-01-08 12:29:23,0.0,5,7.799,0.0,0.0,0.0,24.6,7.3,6.2,1024,1024,1024,1024,0,0,0,0,92,3.982,66.56,163.385832,P-GPS,,49.8
97700,2026-01-08 12:29:23,0.0,5,7.799,0.0,0.0,0.0,24.7,6.8,6.3,1024,1024,1024,1024,0,0,0,0,92,3.982,66.56,163.385832,P-GPS,,49.8
97800,2026-01-08 12:29:23,0.0,5,7.799,0.0,0.0,0.0,24.9,6.7,6.5,1024,1024,1024,1024,0,0,0,0,92,3.982,66.56,163.713916,P-GPS,SD card speed low SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Gimbal stuck. Make sure gimbal cover is removed and manually check whether gimbal can rotate freely (Code: 40002),49.9
97900,2026-01-08 12:29:23,0.0,5,7.799,0.0,0.0,0.0,25.0,7.1,6.8,1024,1024,1024,1024,0,0,0,0,92,3.982,66.56,163.713916,P-GPS,,49.9
98000,2026-01-08 12:29:23,0.0,5,7.799,-0.223694,0.0,0.0,24.8,6.4,7.0,1024,1024,1024,1024,0,0,0,0,92,3.982,66.56,163.713916,P-GPS,,49.9
98100,2026-01-08 12:29:23,0.223694,5,7.799,-0.223694,0.0,0.0,24.8,6.4,6.8,1024,1024,1024,1024,0,0,0,0,92,3.982,66.56,163.385832,P-GPS,,49.8
98200,2026-01-08 12:29:23,0.223694,5,7.799,-0.223694,0.0,0.0,24.8,6.2,6.3,1024,1024,1024,1024,0,0,0,0,92,3.982,66.56,163.385832,P-GPS,,49.8
98300,2026-01-08 12:29:23,0.0,5,7.799,0.0,0.0,0.0,24.8,6.1,6.0,1024,1024,1024,1024,0,0,0,0,92,3.982,66.56,163.713916,P-GPS,,49.9
98400,2026-01-08 12:29:23,0.0,5,7.799,0.0,0.0,0.0,24.7,5.7,6.6,1024,1024,1024,1024,0,0,0,0,92,3.982,66.56,163.713916,P-GPS,,49.9
98500,2026-01-08 12:29:23,0.0,5,7.799,0.0,0.0,0.0,24.7,6.1,6.7,1024,1024,1024,1024,0,0,0,0,92,3.982,66.56,163.713916,P-GPS,,49.9
98600,2026-01-08 12:29:24,0.0,5,7.799,0.0,0.0,0.0,24.6,6.7,7.3,1024,1024,1024,1024,0,0,0,0,92,3.982,66.56,163.713916,P-GPS,,49.9
98700,2026-01-08 12:29:24,0.0,5,7.799,0.0,0.0,0.0,24.7,7.1,6.9,1024,1024,1024,1024,0,0,0,0,92,3.982,66.56,163.713916,P-GPS,,49.9
98800,2026-01-08 12:29:24,0.0,5,7.799,0.0,0.0,0.0,24.8,7.6,7.0,1024,1024,1024,1024,0,0,0,0,92,3.982,66.56,163.713916,P-GPS,,49.9
98900,2026-01-08 12:29:24,0.0,5,7.799,0.0,0.0,0.0,24.7,7.8,7.8,1024,1024,1024,1024,0,0,0,0,92,3.982,66.56,163.713916,P-GPS,,49.9
99100,2026-01-08 12:29:24,0.0,5,7.799,0.0,0.0,0.0,24.4,8.0,6.8,1024,1024,1024,1024,0,0,0,0,92,3.982,66.56,164.042,P-GPS,,50.0
99200,2026-01-08 12:29:24,0.0,5,7.799,0.0,0.0,0.0,24.6,8.6,7.4,1024,1024,1024,1024,0,0,0,0,92,3.982,66.56,164.042,P-GPS,,50.0
99300,2026-01-08 12:29:24,0.0,5,7.799,0.0,0.0,0.0,24.3,8.5,7.1,1024,1024,1024,1024,0,0,0,0,92,3.982,66.56,164.042,P-GPS,,50.0
