time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
249300,2026-01-08 12:32:04,0.0,5,7.65,0.0,0.0,-4.250186,12.7,11.0,8.4,1024,1024,1684,1024,0,0,100,0,83,5.78,72.5,158.136488,P-GPS,,48.2
249400,2026-01-08 12:32:04,0.0,5,7.65,0.0,0.0,-4.250186,12.8,11.3,8.7,1024,1024,1684,1024,0,0,100,0,83,5.78,72.5,158.792656,P-GPS,,48.4
249500,2026-01-08 12:32:04,0.0,5,7.65,0.0,0.0,-4.250186,12.7,11.2,8.0,1024,1024,1684,1024,0,0,100,0,83,5.78,72.5,159.448824,P-GPS,,48.6
249600,2026-01-08 12:32:04,0.223694,5,7.65,-0.223694,0.0,-4.250186,12.7,10.7,8.0,1024,1024,1684,1024,0,0,100,0,83,5.78,72.5,160.104992,P-GPS,,48.8
249700,2026-01-08 12:32:04,0.223694,5,7.642,-0.223694,0.0,-4.026492,12.6,9.7,7.7,1024,1024,1684,1024,0,0,100,0,83,5.206,72.5,160.76116,P-GPS,,49.0
249800,2026-01-08 12:32:04,0.223694,5,7.642,-0.223694,0.0,-4.026492,12.5,8.2,7.0,1024,1024,1684,1024,0,0,100,0,83,5.206,72.5,161.417328,P-GPS,,49.2
249900,2026-01-08 12:32:04,0.223694,5,7.642,-0.223694,0.0,-4.250186,12.4,7.8,6.4,1024,1024,1684,1024,0,0,100,0,83,5.206,72.5,162.073496,P-GPS,,49.4
250000,2026-01-08 12:32:04,0.0,5,7.642,0.0,0.0,-4.47388,12.5,7.9,6.6,1024,1024,1024,1024,0,0,0,0,83,5.206,72.5,162.729664,P-GPS,,49.6
250100,2026-01-08 12:32:04,0.0,5,7.642,0.0,0.0,-4.47388,12.6,8.8,7.0,1024,1024,1024,1024,0,0,0,0,83,5.206,72.5,163.385832,P-GPS,,49.8
250200,2026-01-08 12:32:04,0.0,5,7.642,0.0,0.0,-4.250186,12.5,8.8,7.9,1024,1024,1024,1024,0,0,0,0,83,5.206,72.5,164.042,P-GPS,,50.0
250300,2026-01-08 12:32:05,0.0,5,7.642,0.0,0.0,-3.802798,12.7,9.4,7.9,1024,1024,1024,1024,0,0,0,0,83,5.206,72.5,164.370084,P-GPS,,50.1
250400,2026-01-08 12:32:05,0.0,5,7.642,0.0,0.0,-3.131716,12.8,10.9,7.5,1024,1024,1024,1024,0,0,0,0,83,5.206,72.5,164.698168,P-GPS,,50.2
250500,2026-01-08 12:32:05,0.0,5,7.642,0.0,0.0,-2.23694,12.8,11.2,7.3,1024,1024,1024,1024,0,0,0,0,83,5.206,72.5,165.026252,P-GPS,,50.3
250600,2026-01-08 12:32:05,0.0,5,7.642,0.0,0.0,-1.565858,12.7,11.4,7.2,1024,1024,1024,1024,0,0,0,0,83,5.206,72.5,165.354336,P-GPS,,50.4
250700,2026-01-08 12:32:05,0.0,5,7.642,0.0,0.0,-0.894776,12.5,10.7,7.2,1024,1024,1024,1024,0,0,0,0,83,5.206,72.5,165.354336,P-GPS,,50.4
250800,2026-01-08 12:32:05,0.0,5,7.738,0.0,0.0,-0.447388,12.5,10.3,7.3,1024,1024,1024,1024,0,0,0,0,82,4.772,72.5,165.354336,P-GPS,,50.4
250900,2026-01-08 12:32:05,0.0,5,7.738,0.0,0.0,0.0,12.5,10.2,6.6,1024,1024,1024,1024,0,0,0,0,82,4.772,72.5,165.026252,P-GPS,,50.3
251000,2026-01-08 12:32:05,0.0,5,7.738,0.0,0.0,0.0,12.5,9.6,6.3,1024,1024,1024,1024,0,0,0,0,82,4.772,72.5,165.026252,P-GPS,,50.3
251100,2026-01-08 12:32:05,0.0,5,7.738,0.0,0.0,0.0,12.4,9.3,6.0,1024,1024,1024,1024,0,0,0,0,82,4.772,72.5,165.026252,P-GPS,,50.3
