index,time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
85,8500,2026-01-12 12:05:59,0.0,5,7.9,0.0,0.0,0.0,359.3,0.6,-0.8,1024,1024,1024,1024,0,0,0,0,98,4.736,62.42,35.433072,P-GPS,,10.8
86,8600,2026-01-12 12:05:59,0.0,5,7.9,0.0,0.0,0.0,359.5,1.2,-0.8,1024,1024,1024,1024,0,0,0,0,98,4.736,62.42,35.433072,P-GPS,,10.8
87,8700,2026-01-12 12:05:59,0.0,5,7.9,0.0,0.0,0.0,359.7,1.3,-1.1,1024,1024,1024,1024,0,0,0,0,98,4.736,62.42,35.433072,P-GPS,,10.8
88,8800,2026-01-12 12:06:00,0.0,5,7.9,0.0,0.0,0.0,359.7,1.4,-1.5,1024,1024,1024,1024,0,0,0,0,98,4.736,62.42,35.433072,P-GPS,,10.8
89,8900,2026-01-12 12:06:00,0.0,5,7.9,0.0,0.0,0.0,359.6,1.3,-1.5,1024,1024,1024,1024,0,0,0,0,98,4.736,62.42,35.433072,P-GPS,,10.8
90,9000,2026-01-12 12:06:00,0.0,5,7.832,0.0,0.0,0.0,359.4,1.7,-1.7,1024,1024,1024,1024,0,0,0,0,98,4.964,62.42,35.433072,P-GPS,,10.8
91,9100,2026-01-12 12:06:00,0.0,5,7.832,0.0,0.0,0.0,359.4,1.8,-1.9,1024,1024,1024,1024,0,0,0,0,98,4.964,62.42,35.433072,P-GPS,,10.8
92,9200,2026-01-12 12:06:00,0.0,5,7.832,0.0,0.0,0.0,359.5,1.8,-1.8,1024,1024,1024,1024,0,0,0,0,98,4.964,62.42,35.433072,P-GPS,,10.8
93,9300,2026-01-12 12:06:00,0.0,5,7.832,0.0,0.0,0.0,359.4,1.3,-2.6,1024,1024,1024,1024,0,0,0,0,98,4.964,62.42,35.433072,P-GPS,,10.8
94,9400,2026-01-12 12:06:00,0.0,5,7.832,0.0,0.0,0.0,359.5,0.7,-2.4,1024,1024,1024,1024,0,0,0,0,98,4.964,62.42,35.761156,P-GPS,,10.9
95,9500,2026-01-12 12:06:00,0.0,5,7.832,0.0,0.0,0.0,359.7,0.6,-2.9,1024,1024,1024,1024,0,0,0,0,98,4.964,62.42,35.761156,P-GPS,,10.9
96,9600,2026-01-12 12:06:00,0.0,5,7.832,0.0,0.0,0.0,359.6,1.4,-3.2,1024,1024,1024,1024,0,0,0,0,98,4.964,62.42,35.761156,P-GPS,,10.9
97,9700,2026-01-12 12:06:00,0.0,5,7.832,0.0,0.0,0.0,359.5,1.6,-3.6,1024,1024,1024,1024,0,0,0,0,98,4.964,62.42,35.761156,P-GPS,,10.9
98,9800,2026-01-12 12:06:00,0.0,5,7.832,0.0,0.0,0.0,359.6,2.0,-2.9,1024,1024,1024,1024,0,0,0,0,98,4.964,62.42,35.761156,P-GPS,,10.9
99,9900,2026-01-12 12:06:01,0.0,5,7.832,0.0,0.0,0.0,359.3,2.1,-3.8,1024,1024,1024,1024,0,0,0,0,98,4.964,62.42,35.761156,P-GPS,,10.9
100,10000,2026-01-12 12:06:01,0.0,5,7.832,0.0,0.0,0.0,359.1,3.1,-3.2,1024,1024,1024,1024,0,0,0,0,98,4.964,62.42,36.08924,P-GPS,,11.0
