time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
371600,2026-01-07 12:35:14,0.0,5,7.498,0.0,0.0,0.0,50.4,8.7,4.2,1024,1024,1024,1024,0,0,0,0,73,5.44,72.14,166.338588,P-GPS,,50.7
371700,2026-01-07 12:35:14,0.0,5,7.498,0.0,0.0,0.0,50.4,8.6,4.5,1024,1024,1024,1024,0,0,0,0,73,5.44,72.14,166.338588,P-GPS,,50.7
371800,2026-01-07 12:35:14,0.0,5,7.498,0.0,0.0,0.0,50.4,8.0,4.5,1024,1024,1024,1024,0,0,0,0,73,5.44,72.14,166.338588,P-GPS,,50.7
371900,2026-01-07 12:35:14,0.0,5,7.498,0.0,0.0,0.0,50.3,7.7,4.5,1024,1024,1024,1024,0,0,0,0,73,5.44,72.14,166.338588,P-GPS,,50.7
372000,2026-01-07 12:35:14,0.0,5,7.498,0.0,0.0,0.0,50.4,7.8,4.7,1024,1024,1024,1024,0,0,0,0,73,5.44,72.14,166.666672,P-GPS,,50.8
372100,2026-01-07 12:35:14,0.0,5,7.498,0.0,0.0,0.0,50.4,7.8,4.8,1024,1024,1024,1024,0,0,0,0,73,5.44,72.14,166.666672,P-GPS,,50.8
372200,2026-01-07 12:35:14,0.0,5,7.494,0.0,0.0,0.0,50.4,7.6,4.8,1024,1024,1024,1024,0,0,0,0,73,4.119,72.32,166.666672,P-GPS,,50.8
372300,2026-01-07 12:35:14,0.0,5,7.494,0.0,0.0,0.0,50.4,7.3,4.6,1024,1024,1024,1024,0,0,0,0,73,4.119,72.32,166.666672,P-GPS,,50.8
372400,2026-01-07 12:35:15,0.0,5,7.494,0.0,0.0,0.0,50.4,7.6,4.7,1024,1024,1024,1024,0,0,0,0,73,4.119,72.32,166.666672,P-GPS,,50.8
372500,2026-01-07 12:35:15,0.0,5,7.494,0.0,0.0,0.0,50.5,7.6,4.8,1024,1024,1024,1024,0,0,0,0,73,4.119,72.32,166.666672,P-GPS,,50.8
372600,2026-01-07 12:35:15,0.0,5,7.494,0.0,0.0,0.0,50.4,7.7,4.7,1024,1024,1024,1024,0,0,0,0,73,4.119,72.32,166.666672,P-GPS,,50.8
372700,2026-01-07 12:35:15,0.0,5,7.494,0.0,0.0,0.0,50.4,7.6,4.7,1024,1024,1024,1024,0,0,0,0,73,4.119,72.32,166.666672,P-GPS,SD card speed low SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Gimbal stuck. Make sure gimbal cover is removed and manually check whether gimbal can rotate freely (Code: 40002),50.8
372800,2026-01-07 12:35:15,0.0,5,7.494,0.0,0.0,0.0,50.4,7.7,4.8,1024,1024,1024,1024,0,0,0,0,73,4.119,72.32,166.666672,P-GPS,,50.8
372900,2026-01-07 12:35:15,0.0,5,7.494,0.0,0.0,0.0,50.4,7.7,4.9,1024,1024,1024,1024,0,0,0,0,73,4.119,72.32,166.338588,P-GPS,,50.7
373000,2026-01-07 12:35:15,0.0,5,7.494,0.0,0.0,0.0,50.4,7.9,5.0,1024,1024,1024,1024,0,0,0,0,73,4.119,72.32,166.338588,P-GPS,,50.7
373100,2026-01-07 12:35:15,0.0,5,7.494,0.0,0.0,0.0,50.4,8.2,5.1,1024,1024,1024,1024,0,0,0,0,73,4.119,72.32,166.338588,P-GPS,,50.7
373200,2026-01-07 12:35:15,0.0,5,7.494,0.0,0.0,0.0,50.4,8.4,5.0,1024,1024,1024,1024,0,0,0,0,73,4.119,72.32,166.338588,P-GPS,,50.7
373300,2026-01-07 12:35:15,0.0,5,7.483,0.0,0.0,0.0,50.4,8.3,4.9,1024,1024,1024,1024,0,0,0,0,73,4.619,72.14,166.338588,P-GPS,,50.7
373400,2026-01-07 12:35:16,0.0,5,7.483,0.0,0.0,0.0,50.4,8.4,5.0,1024,1024,1024,1024,0,0,0,0,73,4.619,72.14,166.338588,P-GPS,,50.7
373500,2026-01-07 12:35:16,0.0,5,7.483,0.0,0.0,0.0,50.4,8.4,4.8,1024,1024,1024,1024,0,0,0,0,73,4.619,72.14,166.338588,P-GPS,,50.7
373600,2026-01-07 12:35:16,0.0,5,7.483,0.0,0.0,0.0,50.4,8.6,4.6,1024,1024,1024,1024,0,0,0,0,73,4.619,72.14,166.338588,P-GPS,,50.7
373700,2026-01-07 12:35:16,0.0,5,7.483,0.0,0.0,0.0,50.4,8.6,4.6,1024,1024,1024,1024,0,0,0,0,73,4.619,72.14,166.338588,P-GPS,,50.7
373800,2026-01-07 12:35:16,0.0,5,7.483,0.0,0.0,0.0,50.4,8.7,4.6,1024,1024,1024,1024,0,0,0,0,73,4.619,72.14,166.010504,P-GPS,,50.6
373900,2026-01-07 12:35:16,0.0,5,7.483,0.0,0.0,0.0,50.4,8.6,4.5,1024,1024,1024,1024,0,0,0,0,73,4.619,72.14,166.010504,P-GPS,,50.6
