index,time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
96,171400,2026-01-08 12:30:46,0.0,5,7.746,0.0,0.0,1.342164,12.1,9.4,3.3,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,33.792652,P-GPS,,10.3
97,171500,2026-01-08 12:30:46,0.0,5,7.746,0.0,0.0,1.11847,11.8,8.5,2.3,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,33.464568,P-GPS,,10.2
98,171600,2026-01-08 12:30:46,0.0,5,7.746,0.0,0.0,0.671082,11.7,8.3,2.6,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,33.136484,P-GPS,,10.1
99,171700,2026-01-08 12:30:46,0.0,5,7.746,0.0,0.0,0.447388,11.9,9.6,3.3,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,32.8084,P-GPS,,10.0
100,171800,2026-01-08 12:30:46,0.0,5,7.746,0.0,0.0,0.447388,12.3,9.8,3.3,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,32.8084,P-GPS,,10.0
101,171900,2026-01-08 12:30:46,0.0,5,7.746,0.0,0.0,0.223694,12.2,8.5,2.1,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,32.480316,P-GPS,,9.9
102,172000,2026-01-08 12:30:46,0.0,5,7.746,0.0,0.0,0.0,12.0,9.2,1.7,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,32.480316,P-GPS,,9.9
103,172100,2026-01-08 12:30:46,0.0,5,7.746,0.0,0.0,0.0,12.1,9.3,1.4,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,32.152232,P-GPS,,9.8
104,172200,2026-01-08 12:30:47,0.0,5,7.746,0.0,0.0,0.0,12.1,9.5,2.1,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,32.152232,P-GPS,,9.8
105,172300,2026-01-08 12:30:47,0.0,5,7.746,0.0,0.0,0.0,12.3,10.6,1.8,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,31.824148,P-GPS,,9.7
106,172400,2026-01-08 12:30:47,0.223694,5,7.746,0.0,0.223694,0.0,12.3,12.3,0.9,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,31.824148,P-GPS,,9.7
107,172500,2026-01-08 12:30:47,0.223694,5,7.746,0.0,0.0,0.0,12.2,9.6,0.5,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,31.824148,P-GPS,,9.7
108,172600,2026-01-08 12:30:47,0.0,5,7.746,0.0,0.0,-0.223694,12.1,10.5,1.5,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,31.496064,P-GPS,SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Gimbal stuck. Make sure gimbal cover is removed and manually check whether gimbal can rotate freely (Code: 40002),9.6
109,172700,2026-01-08 12:30:47,0.0,5,7.746,0.0,0.0,0.0,12.0,10.3,1.5,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,31.496064,P-GPS,,9.6
110,172800,2026-01-08 12:30:47,0.0,5,7.746,0.0,0.0,0.0,12.0,10.4,1.8,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,31.16798,P-GPS,,9.5
111,172900,2026-01-08 12:30:47,0.0,5,7.746,0.0,0.0,0.0,12.0,10.5,2.8,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,31.16798,P-GPS,,9.5
112,173000,2026-01-08 12:30:47,0.0,5,7.746,0.0,0.0,0.0,12.3,12.1,3.0,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,31.16798,P-GPS,,9.5
113,173100,2026-01-08 12:30:47,0.0,5,7.746,0.0,0.0,0.223694,12.3,11.0,2.2,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,30.839896,P-GPS,,9.4
114,173200,2026-01-08 12:30:47,0.0,5,7.746,0.0,0.0,0.0,12.2,10.5,1.3,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,30.839896,P-GPS,,9.4
115,173300,2026-01-08 12:30:48,0.0,5,7.746,0.0,0.0,0.0,12.2,10.5,2.1,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,30.839896,P-GPS,,9.4
116,173400,2026-01-08 12:30:48,0.0,5,7.758,0.0,0.0,0.0,12.1,11.0,1.9,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,30.839896,P-GPS,,9.4
117,173500,2026-01-08 12:30:48,0.0,5,7.758,0.0,0.0,0.0,12.1,10.9,2.3,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,30.511812,P-GPS,,9.3
118,173600,2026-01-08 12:30:48,0.0,5,7.758,0.0,0.0,0.0,12.0,10.9,2.5,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,30.511812,P-GPS,,9.3
119,173700,2026-01-08 12:30:48,0.0,5,7.758,0.0,0.0,0.0,12.0,11.0,2.9,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,30.511812,P-GPS,,9.3
120,173800,2026-01-08 12:30:48,0.0,5,7.758,0.0,0.0,0.0,12.2,10.7,3.2,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,30.511812,P-GPS,,9.3
121,173900,2026-01-08 12:30:48,0.0,5,7.758,0.0,0.0,0.0,12.2,11.2,2.9,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,30.511812,P-GPS,,9.3
122,174000,2026-01-08 12:30:48,0.0,5,7.758,0.0,0.0,0.0,12.2,11.1,2.9,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,30.511812,P-GPS,,9.3
123,174100,2026-01-08 12:30:48,0.0,5,7.758,0.0,0.0,0.0,12.3,11.7,2.8,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,30.183728,P-GPS,,9.2
124,174200,2026-01-08 12:30:49,0.0,5,7.758,0.0,0.0,0.0,12.1,10.9,2.5,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,30.183728,P-GPS,,9.2
125,174300,2026-01-08 12:30:49,0.0,5,7.758,0.0,0.0,0.0,12.3,11.0,2.0,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,30.183728,P-GPS,,9.2
126,174400,2026-01-08 12:30:49,0.0,5,7.758,0.0,0.0,0.0,12.1,10.4,1.2,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,30.183728,P-GPS,,9.2
127,174500,2026-01-08 12:30:49,0.0,5,7.758,0.0,0.0,0.0,12.0,10.2,1.3,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,30.183728,P-GPS,,9.2
128,174600,2026-01-08 12:30:49,0.0,5,7.758,0.0,0.0,0.0,12.0,9.7,1.3,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,30.183728,P-GPS,,9.2
129,174700,2026-01-08 12:30:49,0.0,5,7.758,0.0,0.0,0.0,12.0,9.4,1.2,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,29.855644,P-GPS,,9.1
130,174800,2026-01-08 12:30:49,0.0,5,7.758,0.0,0.0,0.0,12.1,9.4,1.5,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,29.855644,P-GPS,,9.1
131,174900,2026-01-08 12:30:49,0.0,5,7.758,0.0,0.0,0.0,12.3,9.2,1.8,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,29.855644,P-GPS,,9.1
132,175000,2026-01-08 12:30:49,0.0,5,7.758,0.0,0.0,0.0,12.3,9.6,0.8,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,29.855644,P-GPS,,9.1
133,175100,2026-01-08 12:30:49,0.0,5,7.758,0.0,0.0,0.0,12.2,9.3,0.5,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,29.855644,P-GPS,,9.1
134,175200,2026-01-08 12:30:50,0.0,5,7.758,0.0,0.0,0.0,12.1,8.5,0.1,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,29.855644,P-GPS,,9.1
135,175300,2026-01-08 12:30:50,0.0,5,7.747,0.0,0.0,0.0,12.2,9.4,0.2,1024,1024,1024,1024,0,0,0,0,88,4.767,69.44,29.52756,P-GPS,,9.0
136,175400,2026-01-08 12:30:50,0.0,5,7.747,0.0,0.0,0.0,12.1,10.1,-0.6,1024,1024,1024,1024,0,0,0,0,88,4.767,69.44,29.52756,P-GPS,,9.0
137,175500,2026-01-08 12:30:50,0.223694,5,7.747,-0.223694,0.0,0.0,12.0,9.8,-0.3,1024,1024,1024,1024,0,0,0,0,88,4.767,69.44,29.52756,P-GPS,,9.0
138,175600,2026-01-08 12:30:50,0.223694,5,7.747,-0.223694,0.0,0.0,11.9,7.9,-0.2,1024,1024,1024,1024,0,0,0,0,88,4.767,69.44,29.52756,P-GPS,,9.0
139,175700,2026-01-08 12:30:50,0.3131716,5,7.747,-0.223694,-0.223694,0.0,11.9,6.4,1.7,1024,1024,1024,1024,0,0,0,0,88,4.767,69.44,29.855644,P-GPS,,9.1
140,175800,2026-01-08 12:30:50,0.223694,5,7.747,0.0,-0.223694,-0.223694,11.9,6.7,2.7,1024,1024,1024,1024,0,0,0,0,88,4.767,69.44,29.855644,P-GPS,,9.1
141,175900,2026-01-08 12:30:50,0.223694,5,7.747,0.0,-0.223694,0.0,11.9,7.2,3.8,1024,1024,1024,1024,0,0,0,0,88,4.767,69.44,29.855644,P-GPS,,9.1
142,176000,2026-01-08 12:30:50,0.223694,5,7.747,0.0,-0.223694,-0.223694,12.1,7.8,4.3,1024,1024,1024,1024,0,0,0,0,88,4.767,69.44,29.855644,P-GPS,,9.1
143,176100,2026-01-08 12:30:50,0.223694,5,7.747,0.0,-0.223694,-0.223694,12.3,8.0,5.5,1024,1024,1024,1024,0,0,0,0,88,4.767,69.44,29.855644,P-GPS,,9.1
144,176200,2026-01-08 12:30:51,0.223694,5,7.778,0.0,-0.223694,0.0,12.4,8.8,6.1,1024,1024,1024,1024,0,0,0,0,88,4.772,69.62,29.855644,P-GPS,,9.1
145,176300,2026-01-08 12:30:51,0.223694,5,7.778,0.0,-0.223694,0.0,12.2,8.3,5.4,1024,1024,1024,1024,0,0,0,0,88,4.772,69.62,29.855644,P-GPS,,9.1
146,176400,2026-01-08 12:30:51,0.223694,5,7.778,0.0,-0.223694,0.0,12.4,8.5,5.7,1024,1024,1024,1024,0,0,0,0,88,4.772,69.62,30.183728,P-GPS,,9.2
