time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
392300,2026-01-07 15:39:47,0.0,5,7.253,0.0,0.0,0.0,38.6,6.5,5.2,1024,1024,1024,1024,0,0,0,0,53,4.911,74.48,166.010504,P-GPS,,50.6
392400,2026-01-07 15:39:47,0.0,5,7.253,0.0,0.0,0.0,38.6,6.2,5.2,1024,1024,1024,1024,0,0,0,0,53,4.911,74.48,166.010504,P-GPS,,50.6
392500,2026-01-07 15:39:47,0.0,5,7.253,0.0,0.0,0.0,38.5,6.4,5.3,1024,1024,1024,1024,0,0,0,0,53,4.911,74.48,166.010504,P-GPS,,50.6
392600,2026-01-07 15:39:48,0.0,5,7.253,0.0,0.0,0.0,38.5,6.5,5.5,1024,1024,1024,1024,0,0,0,0,53,4.911,74.48,166.010504,P-GPS,,50.6
392700,2026-01-07 15:39:48,0.0,5,7.253,0.0,0.0,0.0,38.5,6.9,5.4,1024,1024,1024,1024,0,0,0,0,53,4.911,74.48,166.338588,P-GPS,,50.7
392800,2026-01-07 15:39:48,0.0,5,7.253,0.0,0.0,0.0,38.5,6.9,5.3,1024,1024,1024,1024,0,0,0,0,53,4.911,74.48,166.338588,P-GPS,,50.7
392900,2026-01-07 15:39:48,0.0,5,7.253,0.0,0.0,0.0,38.5,6.8,5.2,1024,1024,1024,1024,0,0,0,0,53,4.911,74.48,166.338588,P-GPS,,50.7
393000,2026-01-07 15:39:48,0.0,5,7.253,0.0,0.0,0.0,38.5,6.6,4.8,1024,1024,1024,1024,0,0,0,0,53,4.911,74.48,166.338588,P-GPS,,50.7
393100,2026-01-07 15:39:48,0.0,5,7.253,0.0,0.0,0.0,38.4,6.7,4.7,1024,1024,1024,1024,0,0,0,0,53,4.911,74.48,166.338588,P-GPS,,50.7
393200,2026-01-07 15:39:48,0.0,5,7.225,0.0,0.0,0.0,38.4,6.6,4.8,1024,1024,1024,1024,0,0,0,0,53,4.602,74.48,166.338588,P-GPS,,50.7
393300,2026-01-07 15:39:48,0.0,5,7.225,0.0,0.0,0.0,38.4,6.7,4.9,1024,1024,1024,1024,0,0,0,0,53,4.602,74.48,166.338588,P-GPS,,50.7
393400,2026-01-07 15:39:48,0.0,5,7.225,0.0,0.0,0.0,38.4,6.6,4.8,1024,1024,1024,1024,0,0,0,0,53,4.602,74.48,166.338588,P-GPS,,50.7
393500,2026-01-07 15:39:48,0.0,5,7.225,0.0,0.0,0.0,38.4,6.6,4.8,1024,1024,1024,1024,0,0,0,0,53,4.602,74.48,166.338588,P-GPS,,50.7
393600,2026-01-07 15:39:49,0.0,5,7.225,0.0,0.0,0.0,38.4,6.5,4.8,1024,1024,1024,1024,0,0,0,0,53,4.602,74.48,166.338588,P-GPS,,50.7
393700,2026-01-07 15:39:49,0.0,5,7.225,0.0,0.0,0.0,38.4,6.6,4.7,1024,1024,1024,1024,0,0,0,0,53,4.602,74.48,166.338588,P-GPS,,50.7
393800,2026-01-07 15:39:49,0.0,5,7.225,0.0,0.0,0.0,38.4,6.5,4.7,1024,1024,1024,1024,0,0,0,0,53,4.602,74.48,166.338588,P-GPS,,50.7
393900,2026-01-07 15:39:49,0.0,5,7.225,0.0,0.0,0.0,38.4,6.5,4.7,1024,1024,1024,1024,0,0,0,0,53,4.602,74.48,166.338588,P-GPS,,50.7
