time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
47800,2026-01-08 12:28:33,0.0,5,7.704,0.0,0.0,-4.250186,206.4,7.6,2.9,1024,1024,1684,1024,0,0,100,0,96,5.781,63.86,92.519688,P-GPS,,28.2
47900,2026-01-08 12:28:33,0.0,5,7.704,0.0,0.0,-4.47388,206.4,7.9,3.5,1024,1024,1684,1024,0,0,100,0,96,5.781,63.86,93.175856,P-GPS,,28.4
48000,2026-01-08 12:28:33,0.0,5,7.704,0.0,0.0,-4.47388,206.5,9.6,4.1,1024,1024,1684,1024,0,0,100,0,96,5.781,63.86,93.832024,P-GPS,,28.6
48100,2026-01-08 12:28:33,0.0,5,7.704,0.0,0.0,-4.250186,206.4,9.0,4.5,1024,1024,1684,1024,0,0,100,0,96,5.781,63.86,94.816276,P-GPS,,28.9
48200,2026-01-08 12:28:33,0.0,5,7.704,0.0,0.0,-4.47388,206.3,7.9,4.6,1024,1024,1684,1024,0,0,100,0,96,5.781,63.86,95.472444,P-GPS,,29.1
48300,2026-01-08 12:28:33,0.0,5,7.704,0.0,0.0,-4.47388,206.5,9.2,4.2,1024,1024,1684,1024,0,0,100,0,96,5.781,63.86,96.128612,P-GPS,,29.3
48400,2026-01-08 12:28:33,0.0,5,7.704,0.0,0.0,-4.47388,206.5,10.2,4.5,1024,1024,1024,1024,0,0,0,0,96,5.781,63.86,96.78478,P-GPS,,29.5
48500,2026-01-08 12:28:33,0.0,5,7.704,0.0,0.0,-4.47388,206.4,9.7,4.5,1024,1024,1024,1024,0,0,0,0,96,5.781,63.86,97.440948,P-GPS,,29.7
48600,2026-01-08 12:28:34,0.0,5,7.704,0.0,0.0,-4.47388,206.4,9.6,4.5,1024,1024,1024,1024,0,0,0,0,96,5.781,63.86,98.4252,P-GPS,,30.0
48700,2026-01-08 12:28:34,0.0,5,7.704,0.0,0.0,-4.250186,206.5,9.8,5.7,1024,1024,1024,1024,0,0,0,0,96,5.781,63.86,99.081368,P-GPS,,30.2
48800,2026-01-08 12:28:34,0.0,5,7.704,0.0,0.0,-3.579104,206.6,9.8,6.1,1024,1024,1024,1024,0,0,0,0,96,5.781,63.86,99.409452,P-GPS,,30.3
48900,2026-01-08 12:28:34,0.0,5,7.664,0.0,0.0,-2.908022,206.5,9.9,5.8,1024,1024,1024,1024,0,0,0,0,96,6.345,63.86,100.06562,P-GPS,,30.5
49000,2026-01-08 12:28:34,0.0,5,7.664,0.0,0.0,-2.23694,206.5,9.4,6.1,1024,1024,1024,1024,0,0,0,0,96,6.345,63.86,100.06562,P-GPS,,30.5
49100,2026-01-08 12:28:34,0.0,5,7.664,0.0,0.0,-1.565858,206.4,9.7,6.6,1024,1024,1024,1024,0,0,0,0,96,6.345,63.86,100.393704,P-GPS,,30.6
49200,2026-01-08 12:28:34,0.0,5,7.664,0.0,0.0,-0.671082,206.5,10.2,5.6,1024,1024,1024,1024,0,0,0,0,96,6.345,63.86,100.393704,P-GPS,,30.6
49300,2026-01-08 12:28:34,0.223694,5,7.664,0.0,-0.223694,-0.223694,206.5,10.4,4.8,1024,1024,1024,1024,0,0,0,0,96,6.345,63.86,100.393704,P-GPS,,30.6
49400,2026-01-08 12:28:34,0.223694,5,7.664,0.0,-0.223694,0.0,206.4,10.9,4.5,1024,1024,1024,1024,0,0,0,0,96,6.345,63.86,100.393704,P-GPS,,30.6
49500,2026-01-08 12:28:35,0.223694,5,7.664,0.0,-0.223694,0.0,206.2,10.7,3.8,1024,1024,1024,1024,0,0,0,0,96,6.345,63.86,100.06562,P-GPS,,30.5
49600,2026-01-08 12:28:35,0.223694,5,7.664,0.0,-0.223694,0.0,206.3,11.4,3.8,1024,1024,1024,1024,0,0,0,0,96,6.345,63.86,100.06562,P-GPS,,30.5
49700,2026-01-08 12:28:35,0.223694,5,7.664,0.0,-0.223694,0.0,206.2,10.6,3.5,1024,1024,1024,1024,0,0,0,0,96,6.345,63.86,100.06562,P-GPS,,30.5
49800,2026-01-08 12:28:35,0.223694,5,7.664,0.0,0.0,0.0,206.2,10.4,4.0,1024,1024,1024,1024,0,0,0,0,96,6.345,63.86,100.06562,P-GPS,,30.5
49900,2026-01-08 12:28:35,0.0,5,7.664,0.0,0.0,0.0,206.4,11.3,4.7,1024,1024,1024,1024,0,0,0,0,96,6.345,63.86,99.737536,P-GPS,,30.4
50000,2026-01-08 12:28:35,0.0,5,7.754,0.0,0.0,0.0,206.5,11.5,5.1,1024,1024,1024,1024,0,0,0,0,96,4.276,64.04,99.737536,P-GPS,,30.4
50100,2026-01-08 12:28:35,0.0,5,7.754,0.0,0.0,0.0,206.6,11.5,5.1,1024,1024,1024,1024,0,0,0,0,96,4.276,64.04,99.737536,P-GPS,,30.4
50200,2026-01-08 12:28:35,0.0,5,7.754,0.0,0.0,0.0,206.6,10.2,5.2,1024,1024,1024,1024,0,0,0,0,96,4.276,64.04,99.737536,P-GPS,,30.4
50300,2026-01-08 12:28:35,0.0,5,7.754,0.0,0.0,0.0,206.5,9.8,5.6,1024,1024,1024,1024,0,0,0,0,96,4.276,64.04,99.409452,P-GPS,,30.3
50400,2026-01-08 12:28:35,0.0,5,7.754,0.0,0.0,0.0,206.5,10.6,5.1,1024,1024,1024,1024,0,0,0,0,96,4.276,64.04,99.409452,P-GPS,,30.3
50500,2026-01-08 12:28:36,0.0,5,7.754,0.0,0.0,0.0,206.5,10.5,4.6,1024,1024,1024,1024,0,0,0,0,96,4.276,64.04,99.409452,P-GPS,,30.3
50600,2026-01-08 12:28:36,0.0,5,7.754,0.0,0.0,0.0,206.4,9.6,4.7,1024,1024,1024,1024,0,0,0,0,96,4.276,64.04,99.409452,P-GPS,,30.3
50700,2026-01-08 12:28:36,0.0,5,7.754,0.0,0.0,0.0,206.5,9.3,6.9,1024,1024,1024,1024,0,0,0,0,96,4.276,64.04,99.409452,P-GPS,,30.3
50800,2026-01-08 12:28:36,0.223694,5,7.754,-0.223694,0.0,0.0,206.9,10.6,9.0,1024,1024,1024,1024,0,0,0,0,96,4.276,64.04,99.409452,P-GPS,,30.3
