time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
373900,2026-01-11 15:36:19,0.0,5,7.427,0.0,0.0,-4.47388,40.7,11.8,-4.6,1024,1024,1684,1024,0,0,100,0,74,5.927,65.48,157.808404,P-GPS,,48.1
374000,2026-01-11 15:36:20,0.0,5,7.427,0.0,0.0,-4.47388,40.7,12.1,-4.5,1024,1024,1684,1024,0,0,100,0,74,5.927,65.48,158.464572,P-GPS,,48.3
374100,2026-01-11 15:36:20,0.0,5,7.427,0.0,0.0,-4.47388,40.6,12.6,-4.5,1024,1024,1684,1024,0,0,100,0,74,5.927,65.48,159.12074,P-GPS,,48.5
374200,2026-01-11 15:36:20,0.0,5,7.427,0.0,0.0,-4.250186,40.7,12.6,-4.5,1024,1024,1684,1024,0,0,100,0,74,5.927,65.48,159.776908,P-GPS,,48.7
374300,2026-01-11 15:36:20,0.0,5,7.427,0.0,0.0,-4.47388,40.7,12.3,-4.5,1024,1024,1024,1024,0,0,0,0,74,5.927,65.48,160.433076,P-GPS,,48.9
374400,2026-01-11 15:36:20,0.0,5,7.427,0.0,0.0,-4.47388,40.7,12.2,-4.7,1024,1024,1024,1024,0,0,0,0,74,5.927,65.48,161.089244,P-GPS,,49.1
374500,2026-01-11 15:36:20,0.0,5,7.427,0.0,0.0,-4.250186,40.6,11.9,-4.7,1024,1024,1024,1024,0,0,0,0,74,5.927,65.48,161.417328,P-GPS,,49.2
374600,2026-01-11 15:36:20,0.0,5,7.427,0.0,0.0,-4.026492,40.6,12.6,-5.3,1024,1024,1024,1024,0,0,0,0,74,5.927,65.48,162.073496,P-GPS,,49.4
374700,2026-01-11 15:36:20,0.0,5,7.427,0.0,0.0,-3.35541,40.4,13.3,-5.8,1024,1024,1024,1024,0,0,0,0,74,5.927,65.48,162.729664,P-GPS,,49.6
374800,2026-01-11 15:36:20,0.0,5,7.427,0.0,0.0,-2.684328,40.4,13.4,-6.1,1024,1024,1024,1024,0,0,0,0,74,5.927,65.48,163.057748,P-GPS,,49.7
374900,2026-01-11 15:36:20,0.0,5,7.427,0.0,0.0,-1.789552,40.4,13.0,-6.4,1024,1024,1024,1024,0,0,0,0,74,5.927,65.48,163.057748,P-GPS,,49.7
