index,time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
429,240100,2026-01-06 16:42:05,0.223694,5,7.367,0.223694,0.0,0.0,21.8,5.6,-4.8,1024,1024,1024,1024,0,0,0,0,63,4.702,71.6,101.70604,P-GPS,,31.0
430,240200,2026-01-06 16:42:05,0.0,5,7.367,0.0,0.0,0.0,21.9,4.9,-4.5,1024,1024,1024,1024,0,0,0,0,63,4.702,71.6,101.70604,P-GPS,,31.0
431,240300,2026-01-06 16:42:06,0.223694,5,7.367,0.223694,0.0,0.0,21.9,4.9,-4.6,1024,1024,1024,1024,0,0,0,0,63,4.702,71.6,101.70604,P-GPS,,31.0
432,240400,2026-01-06 16:42:06,0.0,5,7.367,0.0,0.0,0.0,21.9,5.1,-4.7,1024,1024,1024,1024,0,0,0,0,63,4.702,71.6,101.70604,P-GPS,,31.0
433,240500,2026-01-06 16:42:06,0.0,5,7.367,0.0,0.0,0.0,21.8,5.5,-5.0,1024,1024,1024,1024,0,0,0,0,63,4.702,71.6,101.70604,P-GPS,,31.0
434,240600,2026-01-06 16:42:06,0.0,5,7.367,0.0,0.0,0.0,21.8,5.3,-5.2,1024,1024,1024,1024,0,0,0,0,63,4.702,71.6,101.70604,P-GPS,,31.0
435,240700,2026-01-06 16:42:06,0.0,5,7.304,0.0,0.0,0.0,21.9,5.0,-5.1,1024,1024,1024,1024,0,0,0,0,63,5.054,71.6,101.70604,P-GPS,,31.0
436,240800,2026-01-06 16:42:06,0.0,5,7.304,0.0,0.0,0.0,21.9,4.7,-5.1,1024,1024,1024,1024,0,0,0,0,63,5.054,71.6,101.70604,P-GPS,,31.0
437,240900,2026-01-06 16:42:06,0.0,5,7.304,0.0,0.0,0.0,21.9,4.8,-4.9,1024,1024,1024,1024,0,0,0,0,63,5.054,71.6,101.70604,P-GPS,,31.0
438,241000,2026-01-06 16:42:06,0.0,5,7.304,0.0,0.0,0.0,21.9,4.7,-5.0,1024,1024,1024,1024,0,0,0,0,63,5.054,71.6,101.70604,P-GPS,,31.0
439,241100,2026-01-06 16:42:06,0.0,5,7.304,0.0,0.0,0.0,21.9,4.6,-5.1,1024,1024,1024,1024,0,0,0,0,63,5.054,71.6,101.70604,P-GPS,,31.0
440,241200,2026-01-06 16:42:06,0.0,5,7.304,0.0,0.0,0.0,22.0,4.2,-4.8,1024,1024,1024,1024,0,0,0,0,63,5.054,71.6,101.70604,P-GPS,,31.0
441,241300,2026-01-06 16:42:06,0.0,5,7.304,0.0,0.0,0.0,22.0,4.3,-4.7,1024,1024,1024,1024,0,0,0,0,63,5.054,71.6,101.70604,P-GPS,,31.0
442,241400,2026-01-06 16:42:07,0.0,5,7.304,0.0,0.0,0.0,21.8,4.7,-4.9,1024,1024,1024,1024,0,0,0,0,63,5.054,71.6,101.70604,P-GPS,,31.0
443,241500,2026-01-06 16:42:07,0.0,5,7.304,0.0,0.0,0.0,21.7,5.4,-4.9,1024,1024,1024,1024,0,0,0,0,63,5.054,71.6,101.70604,P-GPS,,31.0
444,241600,2026-01-06 16:42:07,0.0,5,7.304,0.0,0.0,0.0,21.9,5.1,-4.7,1024,1024,1024,1024,0,0,0,0,63,5.054,71.6,101.70604,P-GPS,,31.0
445,241700,2026-01-06 16:42:07,0.0,5,7.304,0.0,0.0,0.0,21.8,5.1,-4.7,1024,1024,1024,1024,0,0,0,0,63,5.054,71.6,101.70604,P-GPS,,31.0
446,241800,2026-01-06 16:42:07,0.0,5,7.298,0.0,0.0,0.0,21.8,5.0,-4.7,1024,1024,1024,1024,0,0,0,0,63,5.382,71.6,101.70604,P-GPS,,31.0
447,241900,2026-01-06 16:42:07,0.0,5,7.298,0.0,0.0,0.0,21.7,5.0,-4.9,1024,1024,1024,1024,0,0,0,0,63,5.382,71.6,101.70604,P-GPS,,31.0
448,242000,2026-01-06 16:42:07,0.0,5,7.298,0.0,0.0,0.0,21.7,4.9,-5.1,1024,1024,1024,1024,0,0,0,0,63,5.382,71.6,101.377956,P-GPS,,30.9
449,242100,2026-01-06 16:42:07,0.0,5,7.298,0.0,0.0,0.0,21.7,4.5,-4.8,1024,1024,1024,1024,0,0,0,0,63,5.382,71.6,101.377956,P-GPS,,30.9
450,242200,2026-01-06 16:42:07,0.0,5,7.298,0.0,0.0,0.0,21.6,4.4,-4.9,1024,1024,1024,1024,0,0,0,0,63,5.382,71.6,101.377956,P-GPS,,30.9
451,242300,2026-01-06 16:42:08,0.0,5,7.298,0.0,0.0,0.0,21.6,4.7,-4.8,1024,1024,1024,1024,0,0,0,0,63,5.382,71.6,101.377956,P-GPS,,30.9
452,242400,2026-01-06 16:42:08,0.0,5,7.298,0.0,0.0,0.0,21.7,4.7,-4.3,1024,1024,1024,1024,0,0,0,0,63,5.382,71.6,101.377956,P-GPS,,30.9
453,242500,2026-01-06 16:42:08,0.0,5,7.298,0.0,0.0,0.0,21.7,4.2,-4.5,1024,1024,1024,1024,0,0,0,0,63,5.382,71.6,101.377956,P-GPS,,30.9
454,242600,2026-01-06 16:42:08,0.0,5,7.298,0.0,0.0,0.0,21.7,4.4,-4.9,1024,1024,1024,1024,0,0,0,0,63,5.382,71.6,101.377956,P-GPS,,30.9
455,242700,2026-01-06 16:42:08,0.0,5,7.298,0.0,0.0,0.0,21.6,4.4,-5.1,1024,1024,1024,1024,0,0,0,0,63,5.382,71.6,101.377956,P-GPS,,30.9
456,242800,2026-01-06 16:42:08,0.0,5,7.298,0.0,0.0,0.0,21.8,3.9,-5.7,1024,1024,1024,1024,0,0,0,0,63,5.382,71.6,101.377956,P-GPS,,30.9
457,242900,2026-01-06 16:42:08,0.0,5,7.308,0.0,0.0,0.0,22.0,3.9,-4.6,1024,1024,1024,1024,0,0,0,0,63,5.18,71.6,101.377956,P-GPS,,30.9
458,243000,2026-01-06 16:42:08,0.0,5,7.308,0.0,0.0,0.0,21.9,4.8,-4.7,1024,1024,1024,1024,0,0,0,0,63,5.18,71.6,101.377956,P-GPS,,30.9
459,243100,2026-01-06 16:42:08,0.0,5,7.308,0.0,0.0,0.0,21.9,5.5,-4.8,1024,1024,1024,1024,0,0,0,0,63,5.18,71.6,101.377956,P-GPS,,30.9
460,243200,2026-01-06 16:42:08,0.0,5,7.308,0.0,0.0,0.0,21.9,5.5,-4.7,1024,1024,1024,1024,0,0,0,0,63,5.18,71.6,101.049872,P-GPS,,30.8
461,243300,2026-01-06 16:42:08,0.0,5,7.308,0.0,0.0,0.0,22.1,4.8,-3.7,1024,1024,1024,1024,0,0,0,0,63,5.18,71.6,101.049872,P-GPS,,30.8
462,243400,2026-01-06 16:42:09,0.0,5,7.308,0.0,0.0,0.0,22.0,4.1,-3.1,1024,1024,1024,1024,0,0,0,0,63,5.18,71.6,101.377956,P-GPS,,30.9
463,243500,2026-01-06 16:42:09,0.0,5,7.308,0.0,0.0,0.0,21.8,4.0,-3.7,1024,1024,1024,1024,0,0,0,0,63,5.18,71.6,101.377956,P-GPS,,30.9
464,243600,2026-01-06 16:42:09,0.0,5,7.308,0.0,0.0,0.0,21.8,4.3,-3.9,1024,1024,1024,1024,0,0,0,0,63,5.18,71.6,101.377956,P-GPS,,30.9
465,243700,2026-01-06 16:42:09,0.0,5,7.308,0.0,0.0,0.0,22.0,3.7,-4.3,1024,1024,1024,1024,0,0,0,0,63,5.18,71.6,101.377956,P-GPS,,30.9
