index,time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
437,186600,2026-01-09 12:39:59,0.0,5,7.781,0.0,0.0,0.0,25.2,-1.2,-4.1,1024,1024,1024,1024,0,0,0,0,87,4.377,69.26,98.4252,P-GPS,,30.0
438,186700,2026-01-09 12:39:59,0.0,5,7.781,0.0,0.0,0.0,25.2,-1.4,-3.9,1024,1024,1024,1024,0,0,0,0,87,4.377,69.26,98.753284,P-GPS,,30.1
439,186800,2026-01-09 12:39:59,0.0,5,7.781,0.0,0.0,0.0,25.2,-1.2,-4.0,1024,1024,1024,1024,0,0,0,0,87,4.377,69.26,98.753284,P-GPS,,30.1
440,186900,2026-01-09 12:39:59,0.0,5,7.781,0.0,0.0,0.0,25.2,-0.3,-4.5,1024,1024,1024,1024,0,0,0,0,87,4.377,69.26,99.081368,P-GPS,,30.2
441,187000,2026-01-09 12:39:59,0.0,5,7.781,0.0,0.0,0.0,25.0,-0.2,-4.9,1024,1024,1024,1024,0,0,0,0,87,4.377,69.26,99.081368,P-GPS,,30.2
442,187100,2026-01-09 12:39:59,0.0,5,7.781,0.0,0.0,0.0,25.3,-1.8,-4.1,1024,1024,1024,1024,0,0,0,0,87,4.377,69.26,99.081368,P-GPS,,30.2
443,187200,2026-01-09 12:40:00,0.0,5,7.713,0.0,0.0,0.0,25.4,-2.2,-3.5,1024,1024,1024,1024,0,0,0,0,87,4.567,69.26,99.081368,P-GPS,,30.2
444,187300,2026-01-09 12:40:00,0.0,5,7.713,0.0,0.0,0.0,25.5,-1.8,-2.8,1024,1024,1024,1024,0,0,0,0,87,4.567,69.26,99.081368,P-GPS,,30.2
445,187400,2026-01-09 12:40:00,0.0,5,7.713,0.0,0.0,0.0,25.4,-1.8,-2.8,1024,1024,1024,1024,0,0,0,0,87,4.567,69.26,99.081368,P-GPS,,30.2
446,187500,2026-01-09 12:40:00,0.0,5,7.713,0.0,0.0,0.0,25.5,-2.0,-2.8,1024,1024,1024,1024,0,0,0,0,87,4.567,69.26,99.081368,P-GPS,,30.2
447,187600,2026-01-09 12:40:00,0.0,5,7.713,0.0,0.0,0.0,25.5,-1.9,-2.9,1024,1024,1024,1024,0,0,0,0,87,4.567,69.26,99.081368,P-GPS,,30.2
