time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
359500,2026-01-09 20:12:47,0.0,5,7.51,0.0,0.0,0.0,11.8,5.1,-1.9,1024,1024,1024,1024,0,0,0,0,75,5.81,74.48,163.385832,P-GPS,,49.8
359600,2026-01-09 20:12:47,0.0,5,7.592,0.0,0.0,0.0,11.8,5.2,-2.3,1024,1024,1024,1024,0,0,0,0,75,4.288,74.48,163.713916,P-GPS,,49.9
359700,2026-01-09 20:12:47,0.0,5,7.592,0.0,0.0,0.0,11.8,5.2,-2.6,1024,1024,1024,1024,0,0,0,0,75,4.288,74.48,163.713916,P-GPS,,49.9
359800,2026-01-09 20:12:47,0.0,5,7.592,0.0,0.0,0.0,11.8,5.3,-2.9,1024,1024,1024,1024,0,0,0,0,75,4.288,74.48,163.713916,P-GPS,,49.9
359900,2026-01-09 20:12:47,0.0,5,7.592,0.0,0.0,0.0,11.8,5.5,-3.0,1024,1024,1024,1024,0,0,0,0,75,4.288,74.48,163.713916,P-GPS,,49.9
360000,2026-01-09 20:12:47,0.0,5,7.592,0.0,0.0,0.0,11.7,5.9,-2.9,1024,1024,1024,1024,0,0,0,0,75,4.288,74.48,164.042,P-GPS,,50.0
360100,2026-01-09 20:12:48,0.0,5,7.592,0.0,0.0,0.0,11.7,6.4,-2.9,1024,1024,1024,1024,0,0,0,0,75,4.288,74.48,164.042,P-GPS,,50.0
360200,2026-01-09 20:12:48,0.0,5,7.592,0.0,0.0,0.0,11.6,6.3,-2.9,1024,1024,1024,1024,0,0,0,0,75,4.288,74.48,164.042,P-GPS,,50.0
360300,2026-01-09 20:12:48,0.0,5,7.592,0.0,0.0,0.0,11.7,6.0,-2.7,1024,1024,1024,1024,0,0,0,0,75,4.288,74.48,164.042,P-GPS,,50.0
360400,2026-01-09 20:12:48,0.0,5,7.592,0.0,0.0,0.0,11.7,6.0,-2.7,1024,1024,1024,1024,0,0,0,0,75,4.288,74.48,164.042,P-GPS,,50.0
360500,2026-01-09 20:12:48,0.0,5,7.592,0.0,0.0,0.0,11.7,5.9,-2.6,1024,1024,1024,1024,0,0,0,0,75,4.288,74.48,164.042,P-GPS,,50.0
360600,2026-01-09 20:12:48,0.0,5,7.592,0.0,0.0,0.0,11.7,6.0,-2.6,1024,1024,1024,1024,0,0,0,0,75,4.288,74.48,164.042,P-GPS,,50.0
360700,2026-01-09 20:12:48,0.0,5,7.562,0.0,0.0,0.0,11.6,5.7,-2.5,1024,1024,1024,1024,0,0,0,0,75,4.651,74.48,164.042,P-GPS,,50.0
360800,2026-01-09 20:12:48,0.0,5,7.562,0.0,0.0,0.0,11.6,5.5,-2.3,1024,1024,1024,1024,0,0,0,0,75,4.651,74.48,164.042,P-GPS,,50.0
360900,2026-01-09 20:12:48,0.0,5,7.562,0.0,0.0,0.0,11.6,5.1,-2.2,1024,1024,1024,1024,0,0,0,0,75,4.651,74.48,164.042,P-GPS,,50.0
361000,2026-01-09 20:12:49,0.0,5,7.562,0.0,0.0,0.0,11.7,4.8,-1.8,1024,1024,1024,1024,0,0,0,0,75,4.651,74.48,164.042,P-GPS,,50.0
361100,2026-01-09 20:12:49,0.0,5,7.562,0.0,0.0,0.0,11.7,4.8,-1.9,1024,1024,1024,1024,0,0,0,0,75,4.651,74.48,164.042,P-GPS,,50.0
361200,2026-01-09 20:12:49,0.0,5,7.562,0.0,0.0,0.0,11.7,4.8,-1.9,1024,1024,1024,1024,0,0,0,0,75,4.651,74.48,164.042,P-GPS,,50.0
361300,2026-01-09 20:12:49,0.0,5,7.562,0.0,0.0,0.0,11.7,4.8,-2.0,1024,1024,1024,1024,0,0,0,0,75,4.651,74.48,164.042,P-GPS,,50.0
361400,2026-01-09 20:12:49,0.0,5,7.562,0.0,0.0,0.0,11.7,4.7,-1.9,1024,1024,1024,1024,0,0,0,0,75,4.651,74.48,164.042,P-GPS,,50.0
361500,2026-01-09 20:12:49,0.0,5,7.562,0.0,0.0,0.0,11.7,4.7,-1.7,1024,1024,1024,1024,0,0,0,0,75,4.651,74.48,164.042,P-GPS,,50.0
361600,2026-01-09 20:12:49,0.0,5,7.562,0.0,0.0,0.0,11.7,4.7,-1.8,1024,1024,1024,1024,0,0,0,0,75,4.651,74.48,164.042,P-GPS,,50.0
361700,2026-01-09 20:12:49,0.0,5,7.562,0.0,0.0,0.0,11.6,5.0,-1.5,1024,1024,1024,1024,0,0,0,0,75,4.651,74.48,164.042,P-GPS,,50.0
361800,2026-01-09 20:12:49,0.0,5,7.557,0.0,0.0,0.0,11.6,4.7,-1.3,1024,1024,1024,1024,0,0,0,0,75,4.729,74.48,163.713916,P-GPS,,49.9
361900,2026-01-09 20:12:49,0.0,5,7.557,0.0,0.0,0.0,11.6,4.6,-1.3,1024,1024,1024,1024,0,0,0,0,75,4.729,74.48,163.713916,P-GPS,,49.9
362000,2026-01-09 20:12:49,0.0,5,7.557,0.0,0.0,0.0,11.6,4.6,-1.2,1024,1024,1024,1024,0,0,0,0,75,4.729,74.48,163.713916,P-GPS,,49.9
