index,time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
862,562000,2026-01-08 12:37:49,0.0,5,7.277,0.0,0.0,0.0,23.5,14.3,5.4,1024,1024,1024,1024,0,0,0,0,63,7.28,79.52,164.698168,P-GPS,,50.2
863,562100,2026-01-08 12:37:49,0.0,5,7.345,0.0,0.0,0.0,23.4,14.5,5.9,1024,1024,1024,1024,0,0,0,0,63,5.178,79.34,164.698168,P-GPS,,50.2
864,562200,2026-01-08 12:37:50,0.0,5,7.345,0.0,0.0,0.0,23.3,14.7,5.8,1024,1024,1024,1024,0,0,0,0,63,5.178,79.34,164.698168,P-GPS,,50.2
865,562300,2026-01-08 12:37:50,0.0,5,7.345,0.0,0.0,0.0,23.2,13.8,5.4,1024,1024,1024,1024,0,0,0,0,63,5.178,79.34,164.698168,P-GPS,,50.2
866,562400,2026-01-08 12:37:50,0.0,5,7.345,0.0,0.0,0.0,23.3,13.4,6.1,1024,1024,1024,1024,0,0,0,0,63,5.178,79.34,164.698168,P-GPS,,50.2
867,562500,2026-01-08 12:37:50,0.0,5,7.345,0.0,0.0,0.0,23.4,13.7,6.5,1024,1024,1024,1024,0,0,0,0,63,5.178,79.34,164.698168,P-GPS,,50.2
868,562600,2026-01-08 12:37:50,0.0,5,7.345,0.0,0.0,0.0,23.4,14.5,6.6,1024,1024,1024,1024,0,0,0,0,63,5.178,79.34,164.698168,P-GPS,,50.2
869,562700,2026-01-08 12:37:50,0.0,5,7.345,0.0,0.0,0.0,23.3,14.2,5.8,1024,1024,1024,1024,0,0,0,0,63,5.178,79.34,165.026252,P-GPS,,50.3
870,562800,2026-01-08 12:37:50,0.0,5,7.345,0.0,0.0,0.0,23.3,14.0,5.7,1024,1024,1024,1024,0,0,0,0,63,5.178,79.34,165.026252,P-GPS,,50.3
871,562900,2026-01-08 12:37:50,0.0,5,7.345,0.0,0.0,-0.223694,23.2,13.0,5.9,1024,1024,1024,1024,0,0,0,0,63,5.178,79.34,165.026252,P-GPS,,50.3
872,563000,2026-01-08 12:37:50,0.0,5,7.345,0.0,0.0,-0.223694,23.1,13.3,6.1,1024,1024,1024,1024,0,0,0,0,63,5.178,79.34,165.026252,P-GPS,,50.3
873,563100,2026-01-08 12:37:50,0.0,5,7.345,0.0,0.0,0.0,23.3,13.5,6.3,1024,1024,1024,1024,0,0,0,0,63,5.178,79.34,165.026252,P-GPS,,50.3
874,563200,2026-01-08 12:37:51,0.0,5,7.351,0.0,0.0,0.0,23.2,13.2,5.8,1024,1024,1024,1024,0,0,0,0,63,6.169,79.52,165.026252,P-GPS,,50.3
875,563300,2026-01-08 12:37:51,0.0,5,7.351,0.0,0.0,-0.223694,23.1,13.0,5.5,1024,1024,1024,1024,0,0,0,0,63,6.169,79.52,164.698168,P-GPS,,50.2
876,563400,2026-01-08 12:37:51,0.0,5,7.351,0.0,0.0,0.0,23.1,13.4,5.3,1024,1024,1024,1024,0,0,0,0,63,6.169,79.52,164.698168,P-GPS,,50.2
877,563500,2026-01-08 12:37:51,0.0,5,7.351,0.0,0.0,0.0,23.1,13.5,5.2,1024,1024,1024,1024,0,0,0,0,63,6.169,79.52,164.698168,P-GPS,,50.2
878,563600,2026-01-08 12:37:51,0.0,5,7.351,0.0,0.0,0.0,23.1,13.3,5.4,1024,1024,1024,1024,0,0,0,0,63,6.169,79.52,164.370084,P-GPS,,50.1
879,563700,2026-01-08 12:37:51,0.0,5,7.351,0.0,0.0,0.0,23.2,13.2,5.7,1024,1024,1024,1024,0,0,0,0,63,6.169,79.52,164.370084,P-GPS,,50.1
880,563800,2026-01-08 12:37:51,0.0,5,7.351,0.0,0.0,0.0,23.2,12.8,6.1,1024,1024,1024,1024,0,0,0,0,63,6.169,79.52,164.042,P-GPS,,50.0
