index,time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
76,7600,2026-01-09 20:06:38,0.223694,5,7.739,-0.447388,0.223694,-4.47388,5.5,0.3,0.1,1024,1024,1024,1024,0,0,0,0,97,6.033,62.06,34.120736,P-GPS,,10.4
77,7700,2026-01-09 20:06:38,0.4921268,5,7.739,-0.447388,0.223694,-4.47388,5.5,-1.4,-0.9,1024,1024,1024,1024,0,0,0,0,97,6.033,62.06,34.776904,P-GPS,,10.6
78,7800,2026-01-09 20:06:38,0.4921268,5,7.739,-0.447388,0.223694,-4.026492,5.6,-1.5,-0.9,1024,1024,1024,1024,0,0,0,0,97,6.033,62.06,35.433072,P-GPS,,10.8
79,7900,2026-01-09 20:06:38,0.3131716,5,7.739,-0.223694,0.223694,-3.579104,5.6,-1.1,-1.1,1024,1024,1024,1024,0,0,0,0,97,6.033,62.06,36.08924,P-GPS,,11.0
80,8000,2026-01-09 20:06:38,0.3131716,5,7.761,-0.223694,0.223694,-2.684328,5.6,-0.9,-1.2,1024,1024,1024,1024,0,0,0,0,97,5.624,62.06,36.417324,P-GPS,,11.1
81,8100,2026-01-09 20:06:39,0.223694,5,7.761,0.0,0.223694,-2.013246,5.7,-1.0,-1.3,1024,1024,1024,1024,0,0,0,0,97,5.624,62.06,36.745408,P-GPS,,11.2
82,8200,2026-01-09 20:06:39,0.223694,5,7.761,0.0,0.223694,-1.11847,5.7,-0.6,-1.5,1024,1024,1024,1024,0,0,0,0,97,5.624,62.06,37.073492,P-GPS,,11.3
83,8300,2026-01-09 20:06:39,0.0,5,7.761,0.0,0.0,-0.671082,5.7,-0.3,-1.6,1024,1024,1024,1024,0,0,0,0,97,5.624,62.06,37.073492,P-GPS,,11.3
84,8400,2026-01-09 20:06:39,0.223694,5,7.761,0.0,0.223694,-0.223694,5.7,0.1,-1.9,1024,1024,1024,1024,0,0,0,0,97,5.624,62.06,37.073492,P-GPS,,11.3
85,8500,2026-01-09 20:06:39,0.0,5,7.761,0.0,0.0,-0.223694,5.7,0.1,-2.0,1024,1024,1024,1024,0,0,0,0,97,5.624,62.06,37.401576,P-GPS,,11.4
86,8600,2026-01-09 20:06:39,0.0,5,7.761,0.0,0.0,0.0,5.7,0.6,-1.8,1024,1024,1024,1024,0,0,0,0,97,5.624,62.06,37.401576,P-GPS,,11.4
87,8700,2026-01-09 20:06:39,0.0,5,7.761,0.0,0.0,0.0,5.8,0.5,-1.2,1024,1024,1024,1024,0,0,0,0,97,5.624,62.06,37.401576,P-GPS,,11.4
88,8800,2026-01-09 20:06:39,0.0,5,7.761,0.0,0.0,0.0,5.8,1.0,-1.5,1024,1024,1024,1024,0,0,0,0,97,5.624,62.06,37.401576,P-GPS,,11.4
89,8900,2026-01-09 20:06:39,0.0,5,7.761,0.0,0.0,0.0,5.8,1.0,-2.1,1024,1024,1024,1024,0,0,0,0,97,5.624,62.06,37.401576,P-GPS,,11.4
90,9000,2026-01-09 20:06:39,0.0,5,7.761,0.0,0.0,0.0,5.7,1.5,-2.2,1024,1024,1024,1024,0,0,0,0,97,5.624,62.06,37.401576,P-GPS,,11.4
