time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
635700,2026-01-08 12:39:20,0.0,5,7.325,0.0,0.0,0.0,25.2,12.7,1.5,1024,1024,1024,1024,0,0,0,0,59,7.474,80.06,33.464568,P-GPS,,10.2
635800,2026-01-08 12:39:20,0.0,5,7.325,0.0,0.0,0.0,25.3,12.4,2.5,1024,1024,1024,1024,0,0,0,0,59,7.474,80.06,33.464568,P-GPS,,10.2
635900,2026-01-08 12:39:20,0.223694,5,7.325,-0.223694,0.0,0.0,25.4,10.9,2.5,1024,1024,1024,1684,0,0,0,100,59,7.474,80.06,33.136484,P-GPS,,10.1
636000,2026-01-08 12:39:20,0.223694,5,7.325,-0.223694,0.0,0.0,25.4,9.5,3.7,1024,1024,1024,1024,0,0,0,0,59,7.474,80.06,33.136484,P-GPS,,10.1
636600,2026-01-08 12:39:21,0.223694,5,7.344,-0.223694,0.0,0.0,38.7,9.4,2.9,1024,1024,1024,1024,0,0,0,0,58,5.924,80.06,31.824148,P-GPS,,9.7
636700,2026-01-08 12:39:21,0.223694,5,7.344,-0.223694,0.0,0.0,38.6,7.8,2.6,1024,1024,1024,1024,0,0,0,0,58,5.924,80.06,31.496064,P-GPS,,9.6
636800,2026-01-08 12:39:21,0.223694,5,7.344,-0.223694,0.0,0.0,38.6,9.3,1.5,1024,1024,1024,1024,0,0,0,0,58,5.924,80.06,31.16798,P-GPS,,9.5
636900,2026-01-08 12:39:21,0.223694,5,7.344,-0.223694,0.0,0.0,38.5,8.4,1.3,1024,1024,1024,1024,0,0,0,0,58,5.924,80.06,30.839896,P-GPS,,9.4
637000,2026-01-08 12:39:21,0.223694,5,7.344,-0.223694,0.0,0.0,38.5,8.8,1.5,1024,1024,1024,1024,0,0,0,0,58,5.924,80.06,30.511812,P-GPS,,9.3
637100,2026-01-08 12:39:21,0.223694,5,7.344,-0.223694,0.0,0.0,38.6,9.0,1.7,1024,1024,1024,1024,0,0,0,0,58,5.924,80.06,30.511812,P-GPS,,9.3
637200,2026-01-08 12:39:22,0.223694,5,7.344,-0.223694,0.0,0.0,38.5,9.3,0.3,1024,1024,1024,1024,0,0,0,0,58,5.924,80.06,30.183728,P-GPS,,9.2
637300,2026-01-08 12:39:22,0.0,5,7.344,0.0,0.0,0.0,38.7,8.8,0.6,1024,1024,1024,1024,0,0,0,0,58,5.924,80.06,29.855644,P-GPS,,9.1
637400,2026-01-08 12:39:22,0.0,5,7.344,0.0,0.0,0.0,38.6,8.6,0.4,1024,1024,1024,1024,0,0,0,0,58,5.924,80.06,29.855644,P-GPS,,9.1
637500,2026-01-08 12:39:22,0.0,5,7.344,0.0,0.0,0.0,38.6,8.4,0.5,1024,1024,1024,1024,0,0,0,0,58,5.924,80.06,29.52756,P-GPS,,9.0
637800,2026-01-08 12:39:22,0.0,5,7.366,0.0,0.0,0.0,38.9,8.5,1.2,1024,1024,1024,1024,0,0,0,0,58,5.092,80.06,28.871392,P-GPS,,8.8
637900,2026-01-08 12:39:22,0.0,5,7.366,0.0,0.0,0.0,39.0,8.3,1.2,1024,1024,1024,1024,0,0,0,0,58,5.092,80.06,28.871392,P-GPS,,8.8
638000,2026-01-08 12:39:22,0.0,5,7.366,0.0,0.0,0.0,39.1,8.7,0.9,1024,1024,1024,1024,0,0,0,0,58,5.092,80.06,28.871392,P-GPS,,8.8
638100,2026-01-08 12:39:22,0.0,5,7.366,0.0,0.0,0.0,39.0,9.6,1.7,1024,1024,1024,1024,0,0,0,0,58,5.092,80.06,28.543308,P-GPS,,8.7
638200,2026-01-08 12:39:22,0.0,5,7.366,0.0,0.0,0.0,38.8,9.8,1.0,1024,1024,1024,1024,0,0,0,0,58,5.092,80.06,28.543308,P-GPS,,8.7
638300,2026-01-08 12:39:23,0.0,5,7.366,0.0,0.0,0.0,38.6,10.2,1.5,1024,1024,1024,1024,0,0,0,0,58,5.092,80.06,28.543308,P-GPS,,8.7
638400,2026-01-08 12:39:23,0.0,5,7.366,0.0,0.0,0.0,38.9,10.6,3.4,1024,1024,1024,1024,0,0,0,0,58,5.092,80.06,28.215224,P-GPS,,8.6
638500,2026-01-08 12:39:23,0.0,5,7.366,0.0,0.0,0.0,39.1,10.2,3.4,1024,1024,1024,1024,0,0,0,0,58,5.092,80.06,28.215224,P-GPS,,8.6
638600,2026-01-08 12:39:23,0.0,5,7.366,0.0,0.0,0.0,39.0,8.6,2.6,1024,1024,1024,1024,0,0,0,0,58,5.092,80.06,28.215224,P-GPS,,8.6
638700,2026-01-08 12:39:23,0.0,5,7.366,0.0,0.0,0.0,38.8,8.4,2.0,1024,1024,1024,1024,0,0,0,0,58,5.092,80.06,28.215224,P-GPS,,8.6
638800,2026-01-08 12:39:23,0.0,5,7.394,0.0,0.0,0.0,38.8,7.7,1.7,1024,1024,1024,1024,0,0,0,0,58,4.624,80.06,28.215224,P-GPS,,8.6
638900,2026-01-08 12:39:23,0.0,5,7.394,0.0,0.0,0.0,38.7,6.4,1.4,1024,1024,1024,1024,0,0,0,0,58,4.624,80.06,28.215224,P-GPS,,8.6
639000,2026-01-08 12:39:23,0.0,5,7.394,0.0,0.0,0.0,38.6,6.3,1.2,1024,1024,1024,1024,0,0,0,0,58,4.624,80.06,28.215224,P-GPS,,8.6
639100,2026-01-08 12:39:23,0.0,5,7.394,0.0,0.0,0.0,38.8,6.4,2.1,1024,1024,1024,1024,0,0,0,0,58,4.624,80.06,28.215224,P-GPS,,8.6
639400,2026-01-08 12:39:24,0.0,5,7.394,0.0,0.0,0.0,38.6,6.1,1.7,1024,1024,1024,1024,0,0,0,0,58,4.624,80.06,27.88714,P-GPS,,8.5
639500,2026-01-08 12:39:24,0.0,5,7.394,0.0,0.0,0.0,38.6,5.9,1.8,1024,1024,1024,1024,0,0,0,0,58,4.624,80.06,27.88714,P-GPS,,8.5
639600,2026-01-08 12:39:24,0.0,5,7.394,0.0,0.0,0.0,38.5,5.3,2.5,1024,1024,1024,1024,0,0,0,0,58,4.624,80.06,27.88714,P-GPS,,8.5
639700,2026-01-08 12:39:24,0.0,5,7.394,0.0,0.0,0.0,38.6,5.9,2.9,1024,1024,1024,1024,0,0,0,0,58,4.624,80.06,27.88714,P-GPS,,8.5
639800,2026-01-08 12:39:24,0.0,5,7.394,0.0,0.0,0.0,38.7,6.3,2.6,1024,1024,1024,1024,0,0,0,0,58,4.624,80.06,27.88714,P-GPS,,8.5
639900,2026-01-08 12:39:24,0.223694,5,7.421,0.0,-0.223694,0.0,38.9,5.5,2.3,1024,1024,1024,1024,0,0,0,0,58,3.906,80.06,27.88714,P-GPS,,8.5
640000,2026-01-08 12:39:24,0.3131716,5,7.421,-0.223694,-0.223694,0.0,39.1,4.4,2.7,1024,1024,1024,1024,0,0,0,0,58,3.906,80.06,27.88714,P-GPS,,8.5
640100,2026-01-08 12:39:24,0.3131716,5,7.421,-0.223694,-0.223694,0.0,39.0,4.0,3.1,1024,1024,1024,1024,0,0,0,0,58,3.906,80.06,27.88714,P-GPS,,8.5
640200,2026-01-08 12:39:25,0.3131716,5,7.421,-0.223694,-0.223694,0.0,38.9,3.9,3.8,1024,1024,1024,1024,0,0,0,0,58,3.906,80.06,27.88714,P-GPS,,8.5
640300,2026-01-08 12:39:25,0.3131716,5,7.421,-0.223694,-0.223694,0.0,38.8,1.9,3.6,1024,1024,1024,1024,0,0,0,0,58,3.906,80.06,27.88714,P-GPS,,8.5
640400,2026-01-08 12:39:25,0.3131716,5,7.421,-0.223694,-0.223694,0.0,38.8,2.0,2.5,1024,1024,1024,1024,0,0,0,0,58,3.906,80.06,27.88714,P-GPS,,8.5
