index,time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
85,436400,2026-01-12 12:13:35,0.0,5,7.565,0.0,0.0,0.0,26.4,8.7,-3.3,1024,1024,1024,1024,0,0,0,0,72,4.718,72.86,35.761156,P-GPS,,10.9
86,436500,2026-01-12 12:13:35,0.0,5,7.565,0.0,0.0,0.0,26.1,10.0,-3.8,1024,1024,1024,1024,0,0,0,0,72,4.718,72.86,35.761156,P-GPS,,10.9
87,436600,2026-01-12 12:13:35,0.0,5,7.565,0.0,0.0,0.0,26.2,9.4,-4.6,1024,1024,1024,1024,0,0,0,0,72,4.718,72.86,35.433072,P-GPS,,10.8
88,436700,2026-01-12 12:13:35,0.0,5,7.565,0.0,0.0,0.0,25.8,8.2,-4.4,1024,1024,1024,1024,0,0,0,0,72,4.718,72.86,35.433072,P-GPS,,10.8
89,436800,2026-01-12 12:13:35,0.0,5,7.565,0.0,0.0,0.0,25.9,7.4,-2.3,1024,1024,1024,1024,0,0,0,0,72,4.718,72.86,35.433072,P-GPS,,10.8
90,436900,2026-01-12 12:13:35,0.0,5,7.565,0.0,0.0,0.0,26.1,7.1,-1.5,1024,1024,1024,1024,0,0,0,0,72,4.718,72.86,35.433072,P-GPS,,10.8
91,437000,2026-01-12 12:13:35,0.0,5,7.565,0.0,0.0,0.0,26.3,6.9,-1.6,1024,1024,1024,1024,0,0,0,0,72,4.718,72.86,35.104988,P-GPS,,10.7
92,437100,2026-01-12 12:13:35,0.223694,5,7.565,0.0,-0.223694,0.0,26.2,6.9,-1.6,1024,1024,1024,1024,0,0,0,0,72,4.718,72.86,35.104988,P-GPS,,10.7
93,437200,2026-01-12 12:13:35,0.223694,5,7.565,0.0,-0.223694,0.0,26.1,6.4,-1.7,1024,1024,1024,1024,0,0,0,0,72,4.718,72.86,34.776904,P-GPS,,10.6
94,437300,2026-01-12 12:13:35,0.223694,5,7.565,0.0,-0.223694,0.0,26.0,4.9,-1.3,1024,1024,1024,1024,0,0,0,0,72,4.718,72.86,34.776904,P-GPS,,10.6
