time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
170800,2026-01-08 12:30:45,0.0,5,7.666,0.0,0.0,0.0,12.2,9.6,4.2,1024,1024,1024,1024,0,0,0,0,88,6.804,69.44,35.433072,P-GPS,,10.8
170900,2026-01-08 12:30:45,0.0,5,7.666,0.0,0.0,0.0,12.1,9.8,4.0,1024,1024,790,1024,0,0,-35,0,88,6.804,69.44,35.104988,P-GPS,,10.7
171000,2026-01-08 12:30:45,0.0,5,7.666,0.0,0.0,0.0,12.1,8.9,4.0,1024,1024,364,1024,0,0,-100,0,88,6.804,69.44,35.104988,P-GPS,,10.7
171100,2026-01-08 12:30:45,0.0,5,7.666,0.0,0.0,0.0,12.0,8.7,3.6,1024,1024,461,1024,0,0,-85,0,88,6.804,69.44,34.776904,P-GPS,,10.6
171200,2026-01-08 12:30:45,0.0,5,7.746,0.0,0.0,0.0,12.1,9.0,3.7,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,34.44882,P-GPS,,10.5
172000,2026-01-08 12:30:46,0.0,5,7.746,0.0,0.0,0.0,12.0,9.2,1.7,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,32.480316,P-GPS,,9.9
172100,2026-01-08 12:30:46,0.0,5,7.746,0.0,0.0,0.0,12.1,9.3,1.4,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,32.152232,P-GPS,,9.8
172200,2026-01-08 12:30:47,0.0,5,7.746,0.0,0.0,0.0,12.1,9.5,2.1,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,32.152232,P-GPS,,9.8
172300,2026-01-08 12:30:47,0.0,5,7.746,0.0,0.0,0.0,12.3,10.6,1.8,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,31.824148,P-GPS,,9.7
172400,2026-01-08 12:30:47,0.223694,5,7.746,0.0,0.223694,0.0,12.3,12.3,0.9,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,31.824148,P-GPS,,9.7
172500,2026-01-08 12:30:47,0.223694,5,7.746,0.0,0.0,0.0,12.2,9.6,0.5,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,31.824148,P-GPS,,9.7
172700,2026-01-08 12:30:47,0.0,5,7.746,0.0,0.0,0.0,12.0,10.3,1.5,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,31.496064,P-GPS,,9.6
172800,2026-01-08 12:30:47,0.0,5,7.746,0.0,0.0,0.0,12.0,10.4,1.8,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,31.16798,P-GPS,,9.5
172900,2026-01-08 12:30:47,0.0,5,7.746,0.0,0.0,0.0,12.0,10.5,2.8,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,31.16798,P-GPS,,9.5
173000,2026-01-08 12:30:47,0.0,5,7.746,0.0,0.0,0.0,12.3,12.1,3.0,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,31.16798,P-GPS,,9.5
173200,2026-01-08 12:30:47,0.0,5,7.746,0.0,0.0,0.0,12.2,10.5,1.3,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,30.839896,P-GPS,,9.4
173300,2026-01-08 12:30:48,0.0,5,7.746,0.0,0.0,0.0,12.2,10.5,2.1,1024,1024,1024,1024,0,0,0,0,88,4.417,69.44,30.839896,P-GPS,,9.4
173400,2026-01-08 12:30:48,0.0,5,7.758,0.0,0.0,0.0,12.1,11.0,1.9,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,30.839896,P-GPS,,9.4
173500,2026-01-08 12:30:48,0.0,5,7.758,0.0,0.0,0.0,12.1,10.9,2.3,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,30.511812,P-GPS,,9.3
173600,2026-01-08 12:30:48,0.0,5,7.758,0.0,0.0,0.0,12.0,10.9,2.5,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,30.511812,P-GPS,,9.3
173700,2026-01-08 12:30:48,0.0,5,7.758,0.0,0.0,0.0,12.0,11.0,2.9,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,30.511812,P-GPS,,9.3
173800,2026-01-08 12:30:48,0.0,5,7.758,0.0,0.0,0.0,12.2,10.7,3.2,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,30.511812,P-GPS,,9.3
173900,2026-01-08 12:30:48,0.0,5,7.758,0.0,0.0,0.0,12.2,11.2,2.9,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,30.511812,P-GPS,,9.3
174000,2026-01-08 12:30:48,0.0,5,7.758,0.0,0.0,0.0,12.2,11.1,2.9,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,30.511812,P-GPS,,9.3
174100,2026-01-08 12:30:48,0.0,5,7.758,0.0,0.0,0.0,12.3,11.7,2.8,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,30.183728,P-GPS,,9.2
174200,2026-01-08 12:30:49,0.0,5,7.758,0.0,0.0,0.0,12.1,10.9,2.5,1024,1024,1024,1024,0,0,0,0,88,4.83,69.44,30.183728,P-GPS,,9.2
