time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
38200,2026-01-06 16:38:03,0.0,5,7.451,0.0,0.0,-4.47388,17.7,2.7,-0.6,1024,1024,1684,1024,0,0,100,0,76,5.661,64.4,26.574804,P-GPS,,8.1
38300,2026-01-06 16:38:03,0.0,5,7.451,0.0,0.0,-4.47388,17.7,2.9,-0.6,1024,1024,1684,1024,0,0,100,0,76,5.661,64.4,27.230972,P-GPS,,8.3
38400,2026-01-06 16:38:03,0.0,5,7.451,0.0,0.0,-4.47388,17.8,2.8,0.0,1024,1024,1684,1024,0,0,100,0,76,5.661,64.4,27.88714,P-GPS,,8.5
38500,2026-01-06 16:38:03,0.0,5,7.451,0.0,0.0,-4.250186,17.9,3.5,0.1,1024,1024,1684,1024,0,0,100,0,76,5.661,64.4,28.871392,P-GPS,,8.8
38600,2026-01-06 16:38:04,0.0,5,7.451,0.0,0.0,-4.250186,17.8,3.6,-0.1,1024,1024,1684,1024,0,0,100,0,76,5.661,64.4,29.52756,P-GPS,,9.0
38700,2026-01-06 16:38:04,0.0,5,7.451,0.0,0.0,-4.250186,17.7,3.5,0.4,1024,1024,1684,1024,0,0,100,0,76,5.661,64.4,30.183728,P-GPS,,9.2
38800,2026-01-06 16:38:04,0.0,5,7.459,0.0,0.0,-4.250186,17.7,3.1,0.5,1024,1024,1684,1024,0,0,100,0,76,5.526,64.4,30.839896,P-GPS,,9.4
38900,2026-01-06 16:38:04,0.0,4,7.459,0.0,0.0,-4.47388,17.8,3.3,0.5,1024,1024,1684,1024,0,0,100,0,76,5.526,64.4,31.496064,P-GPS,,9.6
39000,2026-01-06 16:38:04,0.0,4,7.459,0.0,0.0,-4.47388,17.9,2.8,0.3,1024,1024,1684,1024,0,0,100,0,76,5.526,64.4,32.152232,P-GPS,,9.8
39100,2026-01-06 16:38:04,0.0,4,7.459,0.0,0.0,-4.47388,17.7,3.3,0.0,1024,1024,1684,1024,0,0,100,0,76,5.526,64.4,32.8084,P-GPS,,10.0
39200,2026-01-06 16:38:04,0.0,4,7.459,0.0,0.0,-4.47388,17.7,3.4,-0.3,1024,1024,1684,1024,0,0,100,0,76,5.526,64.4,33.464568,P-GPS,,10.2
39300,2026-01-06 16:38:04,0.0,4,7.459,0.0,0.0,-4.47388,17.8,2.5,-1.1,1024,1024,1684,1024,0,0,100,0,76,5.526,64.4,34.120736,P-GPS,,10.4
39400,2026-01-06 16:38:04,0.0,4,7.459,0.0,0.0,-4.250186,17.9,2.0,-1.7,1024,1024,1024,1024,0,0,0,0,76,5.526,64.4,34.776904,P-GPS,,10.6
39500,2026-01-06 16:38:04,0.0,4,7.459,0.0,0.0,-4.250186,17.9,2.5,-2.0,1024,1024,1024,1024,0,0,0,0,76,5.526,64.4,35.433072,P-GPS,,10.8
39600,2026-01-06 16:38:05,0.0,4,7.459,0.0,0.0,-4.250186,17.8,2.6,-1.6,1024,1024,1024,1024,0,0,0,0,76,5.526,64.4,36.08924,P-GPS,,11.0
