time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
60500,2026-01-07 12:29:01,0.0,5,7.686,0.0,0.0,-4.47388,356.0,7.3,-2.2,1024,1024,1684,1024,0,0,100,0,91,5.9,67.64,158.136488,P-GPS,,48.2
60600,2026-01-07 12:29:01,0.0,5,7.686,0.0,0.0,-4.250186,355.9,7.0,-2.2,1024,1024,1684,1024,0,0,100,0,91,5.9,67.64,158.792656,P-GPS,,48.4
60700,2026-01-07 12:29:01,0.0,5,7.686,0.0,0.0,-4.250186,355.9,7.0,-1.3,1024,1024,1684,1024,0,0,100,0,91,5.9,67.64,159.448824,P-GPS,,48.6
60800,2026-01-07 12:29:01,0.0,5,7.686,0.0,0.0,-4.250186,356.0,6.3,-1.0,1024,1024,1684,1024,0,0,100,0,91,5.9,67.64,160.104992,P-GPS,,48.8
60900,2026-01-07 12:29:01,0.0,5,7.686,0.0,0.0,-4.250186,356.1,6.0,-0.5,1024,1024,1684,1024,0,0,100,0,91,5.9,67.64,160.76116,P-GPS,,49.0
61000,2026-01-07 12:29:02,0.0,5,7.686,0.0,0.0,-4.250186,356.1,6.4,-0.4,1024,1024,1684,1024,0,0,100,0,91,5.9,67.64,161.417328,P-GPS,,49.2
61100,2026-01-07 12:29:02,0.0,5,7.686,0.0,0.0,-4.250186,356.1,6.7,-0.7,1024,1024,1381,1024,0,0,54,0,91,5.9,67.64,162.073496,P-GPS,,49.4
61200,2026-01-07 12:29:02,0.0,5,7.686,0.0,0.0,-4.250186,356.1,7.3,-0.7,1024,1024,1024,1024,0,0,0,0,91,5.9,67.64,162.729664,P-GPS,,49.6
61300,2026-01-07 12:29:02,0.0,5,7.686,0.0,0.0,-4.250186,356.1,7.1,-0.9,1024,1024,1024,1024,0,0,0,0,91,5.9,67.64,163.385832,P-GPS,,49.8
61400,2026-01-07 12:29:02,0.0,5,7.686,0.0,0.0,-4.250186,356.0,6.9,-0.7,1024,1024,1024,1024,0,0,0,0,91,5.9,67.64,164.042,P-GPS,,50.0
61500,2026-01-07 12:29:02,0.0,5,7.655,0.0,0.0,-3.802798,356.1,6.8,-0.2,1024,1024,1024,1024,0,0,0,0,91,5.737,67.64,164.698168,P-GPS,,50.2
61600,2026-01-07 12:29:02,0.0,5,7.655,0.0,0.0,-3.131716,356.1,6.8,0.0,1024,1024,1024,1024,0,0,0,0,91,5.737,67.64,165.354336,P-GPS,,50.4
61700,2026-01-07 12:29:02,0.0,5,7.655,0.0,0.0,-2.460634,356.1,7.1,0.1,1024,1024,1024,1024,0,0,0,0,91,5.737,67.64,165.68242,P-GPS,,50.5
61800,2026-01-07 12:29:02,0.0,5,7.655,0.0,0.0,-1.565858,356.1,7.3,0.2,1024,1024,1024,1024,0,0,0,0,91,5.737,67.64,166.010504,P-GPS,,50.6
61900,2026-01-07 12:29:02,0.0,5,7.655,0.0,0.0,-0.894776,356.1,7.5,0.1,1024,1024,1024,1024,0,0,0,0,91,5.737,67.64,166.010504,P-GPS,,50.6
62000,2026-01-07 12:29:02,0.0,5,7.655,0.0,0.0,-0.447388,356.1,7.8,0.1,1024,1024,1024,1024,0,0,0,0,91,5.737,67.64,166.010504,P-GPS,,50.6
62100,2026-01-07 12:29:03,0.0,5,7.655,0.0,0.0,-0.223694,356.1,7.6,0.1,1024,1024,1024,1024,0,0,0,0,91,5.737,67.64,166.338588,P-GPS,,50.7
62200,2026-01-07 12:29:03,0.0,5,7.655,0.0,0.0,0.0,356.1,7.6,-0.1,1024,1024,1024,1024,0,0,0,0,91,5.737,67.64,166.338588,P-GPS,,50.7
62300,2026-01-07 12:29:03,0.0,5,7.655,0.0,0.0,0.0,356.1,7.1,-0.1,1024,1024,1024,1024,0,0,0,0,91,5.737,67.64,166.338588,P-GPS,,50.7
62400,2026-01-07 12:29:03,0.0,5,7.655,0.0,0.0,0.0,356.1,6.7,-0.1,1024,1024,1024,1024,0,0,0,0,91,5.737,67.64,166.338588,P-GPS,,50.7
62500,2026-01-07 12:29:03,0.0,5,7.655,0.0,0.0,0.0,356.1,6.4,0.0,1024,1024,1024,1024,0,0,0,0,91,5.737,67.64,166.338588,P-GPS,,50.7
62600,2026-01-07 12:29:03,0.0,5,7.753,0.0,0.0,0.0,356.1,6.3,0.0,1024,1024,1024,1024,0,0,0,0,90,4.13,67.64,166.338588,P-GPS,,50.7
62700,2026-01-07 12:29:03,0.0,5,7.753,0.0,0.0,0.0,356.1,6.2,0.2,1024,1024,1024,1024,0,0,0,0,90,4.13,67.64,166.338588,P-GPS,,50.7
62800,2026-01-07 12:29:03,0.0,5,7.753,0.0,0.0,0.0,356.1,6.2,0.4,1024,1024,1024,1024,0,0,0,0,90,4.13,67.64,166.338588,P-GPS,,50.7
