time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
314700,2026-01-11 17:23:07,0.0,5,7.389,0.0,0.0,-4.250186,28.7,11.6,-12.4,1024,1024,1684,1024,0,0,100,0,78,6.968,61.7,92.191604,P-GPS,,28.1
314800,2026-01-11 17:23:07,0.0,5,7.389,0.0,0.0,-4.47388,28.5,12.3,-11.7,1024,1024,1684,1024,0,0,100,0,78,6.968,61.7,92.519688,P-GPS,,28.2
314900,2026-01-11 17:23:07,0.0,5,7.389,0.0,0.0,-4.250186,29.0,13.0,-9.8,1024,1024,1684,1024,0,0,100,0,78,6.968,61.7,93.175856,P-GPS,,28.4
315000,2026-01-11 17:23:07,0.0,5,7.389,0.0,0.0,-4.250186,29.2,12.0,-8.2,1024,1024,1684,1024,0,0,100,0,78,6.968,61.7,93.832024,P-GPS,,28.6
315100,2026-01-11 17:23:07,0.223694,5,7.389,0.223694,0.0,-4.47388,29.1,12.2,-7.9,1024,1024,1684,1024,0,0,100,0,78,6.968,61.7,94.488192,P-GPS,,28.8
315200,2026-01-11 17:23:07,0.0,5,7.389,0.0,0.0,-4.47388,28.7,13.5,-8.5,1024,1024,1024,1024,0,0,0,0,78,6.968,61.7,95.14436,P-GPS,,29.0
315300,2026-01-11 17:23:08,0.0,5,7.389,0.0,0.0,-4.47388,28.5,14.1,-8.4,1024,1024,1024,1024,0,0,0,0,78,6.968,61.7,95.800528,P-GPS,,29.2
315400,2026-01-11 17:23:08,0.0,5,7.389,0.0,0.0,-4.250186,28.3,13.7,-8.5,1024,1024,1024,1024,0,0,0,0,78,6.968,61.7,96.128612,P-GPS,,29.3
315500,2026-01-11 17:23:08,0.223694,5,7.385,0.223694,0.0,-3.802798,28.1,14.0,-8.9,1024,1024,1024,1024,0,0,0,0,78,7.687,61.7,96.78478,P-GPS,,29.5
315600,2026-01-11 17:23:08,0.223694,5,7.385,0.223694,0.0,-3.131716,28.1,14.7,-9.2,1024,1024,1024,1024,0,0,0,0,78,7.687,61.7,97.112864,P-GPS,,29.6
315700,2026-01-11 17:23:08,0.223694,5,7.385,0.223694,0.0,-2.460634,27.7,16.2,-9.7,1024,1024,1024,1024,0,0,0,0,78,7.687,61.7,97.440948,P-GPS,,29.7
315800,2026-01-11 17:23:08,0.3131716,5,7.385,0.223694,0.223694,-1.565858,27.5,17.4,-10.0,1024,1024,1024,1024,0,0,0,0,78,7.687,61.7,97.440948,P-GPS,,29.7
