index,time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
80,78100,2026-01-13 17:33:33,0.223694,5,7.599,0.0,0.223694,0.0,41.9,11.1,-5.4,1024,1024,1024,1024,0,0,0,0,93,7.123,66.38,33.464568,P-GPS,,10.2
81,78200,2026-01-13 17:33:33,0.0,5,7.698,0.0,0.0,0.0,41.8,11.8,-5.2,1024,1024,1024,1024,0,0,0,0,93,4.897,66.38,33.136484,P-GPS,,10.1
82,78300,2026-01-13 17:33:33,0.0,5,7.698,0.0,0.0,0.0,41.8,11.9,-5.1,1024,1024,1024,1024,0,0,0,0,93,4.897,66.38,33.136484,P-GPS,,10.1
83,78400,2026-01-13 17:33:33,0.0,5,7.698,0.0,0.0,0.0,41.8,12.4,-4.8,1024,1024,1024,1024,0,0,0,0,93,4.897,66.38,32.8084,P-GPS,,10.0
84,78500,2026-01-13 17:33:33,0.0,5,7.698,0.0,0.0,0.0,42.0,10.6,-4.4,1024,1024,1024,1024,0,0,0,0,93,4.897,66.38,32.480316,P-GPS,,9.9
85,78600,2026-01-13 17:33:33,0.0,5,7.698,0.0,0.0,0.0,41.9,11.4,-4.4,1024,1024,1024,1024,0,0,0,0,93,4.897,66.38,32.480316,P-GPS,,9.9
86,78700,2026-01-13 17:33:34,0.0,5,7.698,0.0,0.0,0.0,41.8,11.9,-2.9,1024,1024,1024,1024,0,0,0,0,93,4.897,66.38,32.152232,P-GPS,,9.8
87,78800,2026-01-13 17:33:34,0.0,5,7.698,0.0,0.0,0.0,41.8,12.6,-1.9,1024,1024,1024,1024,0,0,0,0,93,4.897,66.38,32.152232,P-GPS,,9.8
88,78900,2026-01-13 17:33:34,0.223694,5,7.698,0.0,-0.223694,0.0,42.1,11.4,-1.4,1024,1024,1024,1024,0,0,0,0,93,4.897,66.38,31.824148,P-GPS,,9.7
89,79000,2026-01-13 17:33:34,0.223694,5,7.698,0.0,-0.223694,0.0,42.2,10.9,-1.2,1024,1024,1024,1024,0,0,0,0,93,4.897,66.38,31.496064,P-GPS,,9.6
90,79100,2026-01-13 17:33:34,0.223694,5,7.698,0.0,-0.223694,0.0,42.2,10.7,-0.9,1024,1024,1024,1024,0,0,0,0,93,4.897,66.38,31.496064,P-GPS,,9.6
91,79200,2026-01-13 17:33:34,0.223694,5,7.698,0.0,-0.223694,0.0,42.3,10.2,-1.2,1024,1024,1024,1024,0,0,0,0,93,4.897,66.38,31.16798,P-GPS,,9.5
92,79300,2026-01-13 17:33:34,0.0,5,7.698,0.0,0.0,0.0,42.3,9.9,-1.9,1024,1024,1024,1024,0,0,0,0,93,4.897,66.38,31.16798,P-GPS,,9.5
93,79400,2026-01-13 17:33:34,0.0,5,7.698,0.0,0.0,0.0,42.2,9.6,-2.8,1024,1024,1024,1024,0,0,0,0,93,4.897,66.38,31.16798,P-GPS,,9.5
94,79500,2026-01-13 17:33:34,0.0,5,7.698,0.0,0.0,0.0,42.1,10.1,-3.3,1024,1024,1024,1024,0,0,0,0,93,4.897,66.38,31.16798,P-GPS,,9.5
95,79600,2026-01-13 17:33:34,0.0,5,7.698,0.0,0.0,0.0,42.2,8.8,-3.9,1024,1024,1024,1024,0,0,0,0,93,4.897,66.38,31.16798,P-GPS,,9.5
96,79700,2026-01-13 17:33:35,0.0,5,7.698,0.0,0.0,-0.223694,41.8,11.4,-4.8,1024,1024,1024,1024,0,0,0,0,93,4.897,66.38,31.496064,P-GPS,,9.6
97,79800,2026-01-13 17:33:35,0.223694,5,7.698,-0.223694,0.0,0.0,42.1,9.1,-4.2,1024,1024,1024,1024,0,0,0,0,93,4.897,66.38,31.496064,P-GPS,,9.6
98,79900,2026-01-13 17:33:35,0.223694,5,7.698,-0.223694,0.0,-0.223694,42.3,8.1,-3.8,1024,1024,1024,1024,0,0,0,0,93,4.897,66.38,31.496064,P-GPS,,9.6
99,80000,2026-01-13 17:33:35,0.223694,5,7.698,-0.223694,0.0,-0.223694,42.2,8.3,-3.8,1024,1024,1024,1024,0,0,0,0,93,4.897,66.38,31.496064,P-GPS,,9.6
100,80100,2026-01-13 17:33:35,0.223694,5,7.698,-0.223694,0.0,-0.223694,42.1,7.5,-4.8,1024,1024,1024,1024,0,0,0,0,93,4.897,66.38,31.496064,P-GPS,,9.6
101,80200,2026-01-13 17:33:35,0.223694,5,7.698,-0.223694,0.0,-0.223694,41.9,8.7,-4.4,1024,1024,1024,1024,0,0,0,0,93,4.897,66.38,31.496064,P-GPS,,9.6
102,80300,2026-01-13 17:33:35,0.223694,5,7.698,0.0,0.0,0.0,41.9,8.9,-5.1,1024,1024,1024,1024,0,0,0,0,93,4.897,66.38,31.496064,P-GPS,,9.6
103,80400,2026-01-13 17:33:35,0.0,5,7.719,0.0,0.0,0.0,41.9,7.9,-6.0,1024,1024,1024,1024,0,0,0,0,93,5.685,66.56,31.496064,P-GPS,,9.6
104,80500,2026-01-13 17:33:35,0.0,5,7.719,0.0,0.0,0.0,41.8,9.5,-6.0,1024,1024,1024,1024,0,0,0,0,93,5.685,66.56,31.496064,P-GPS,,9.6
105,80600,2026-01-13 17:33:35,0.0,5,7.719,0.0,0.0,0.0,41.6,10.3,-5.5,1024,1024,1024,1024,0,0,0,0,93,5.685,66.56,31.496064,P-GPS,,9.6
106,80700,2026-01-13 17:33:35,0.0,5,7.719,0.0,0.0,0.0,42.1,9.0,-3.2,1024,1024,1024,1024,0,0,0,0,93,5.685,66.56,31.496064,P-GPS,,9.6
107,80800,2026-01-13 17:33:36,0.0,5,7.719,0.0,0.0,-0.223694,42.0,7.1,-4.3,1024,1024,1024,1024,0,0,0,0,93,5.685,66.56,31.16798,P-GPS,,9.5
108,80900,2026-01-13 17:33:36,0.0,5,7.719,0.0,0.0,0.0,41.6,10.0,-5.1,1024,1024,1024,1024,0,0,0,0,93,5.685,66.56,31.16798,P-GPS,,9.5
109,81000,2026-01-13 17:33:36,0.223694,5,7.719,-0.223694,0.0,0.223694,41.9,8.2,-4.5,1024,1024,1024,1024,0,0,0,0,93,5.685,66.56,31.16798,P-GPS,,9.5
110,81100,2026-01-13 17:33:36,0.223694,5,7.719,-0.223694,0.0,0.0,41.9,5.6,-5.3,1024,1024,1024,1024,0,0,0,0,93,5.685,66.56,31.16798,P-GPS,,9.5
