index,time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
89,289900,2026-01-09 20:11:37,0.0,5,7.577,0.0,0.0,0.0,12.0,1.9,-1.0,1024,1024,1024,1024,0,0,0,0,79,6.016,72.68,37.401576,P-GPS,,11.4
90,290000,2026-01-09 20:11:37,0.0,5,7.577,0.0,0.0,0.0,11.9,1.8,-1.0,1024,1024,1024,1024,0,0,0,0,79,6.016,72.68,37.401576,P-GPS,,11.4
91,290100,2026-01-09 20:11:38,0.0,5,7.643,0.0,0.0,0.0,11.9,1.8,-1.0,1024,1024,1024,1024,0,0,0,0,79,4.494,72.68,37.401576,P-GPS,,11.4
92,290200,2026-01-09 20:11:38,0.0,5,7.643,0.0,0.0,0.0,11.9,1.6,-0.8,1024,1024,1024,1024,0,0,0,0,79,4.494,72.68,37.401576,P-GPS,,11.4
93,290300,2026-01-09 20:11:38,0.0,5,7.643,0.0,0.0,0.0,11.9,1.6,-0.7,1024,1024,1024,1024,0,0,0,0,79,4.494,72.68,37.401576,P-GPS,,11.4
94,290400,2026-01-09 20:11:38,0.0,5,7.643,0.0,0.0,0.0,11.9,1.5,-0.4,1024,1024,1024,1024,0,0,0,0,79,4.494,72.68,37.401576,P-GPS,,11.4
95,290500,2026-01-09 20:11:38,0.0,5,7.643,0.0,0.0,0.0,11.9,1.5,-0.4,1024,1024,1024,1024,0,0,0,0,79,4.494,72.68,37.401576,P-GPS,,11.4
96,290600,2026-01-09 20:11:38,0.0,5,7.643,0.0,0.0,0.0,11.8,1.4,-0.5,1024,1024,1024,1024,0,0,0,0,79,4.494,72.68,37.401576,P-GPS,,11.4
97,290700,2026-01-09 20:11:38,0.0,5,7.643,0.0,0.0,0.0,11.7,1.5,-0.5,1024,1024,1024,1024,0,0,0,0,79,4.494,72.68,37.401576,P-GPS,,11.4
98,290800,2026-01-09 20:11:38,0.0,5,7.643,0.0,0.0,0.0,11.7,1.3,-0.5,1024,1024,1024,1024,0,0,0,0,79,4.494,72.68,37.401576,P-GPS,,11.4
99,290900,2026-01-09 20:11:38,0.0,5,7.643,0.0,0.0,0.0,11.7,1.2,-0.5,1024,1024,1024,1024,0,0,0,0,79,4.494,72.68,37.073492,P-GPS,,11.3
100,291000,2026-01-09 20:11:39,0.0,5,7.643,0.0,0.0,0.0,11.8,1.5,-0.7,1024,1024,1024,1024,0,0,0,0,79,4.494,72.68,37.073492,P-GPS,,11.3
101,291100,2026-01-09 20:11:39,0.0,5,7.643,0.0,0.0,0.0,11.8,1.6,-0.4,1024,1024,1024,1024,0,0,0,0,79,4.494,72.68,37.073492,P-GPS,,11.3
102,291200,2026-01-09 20:11:39,0.0,5,7.632,0.0,0.0,0.0,11.8,1.0,-0.4,1024,1024,1024,1024,0,0,0,0,79,5.1,72.68,37.073492,P-GPS,,11.3
103,291300,2026-01-09 20:11:39,0.0,5,7.632,0.0,0.0,0.0,11.8,1.2,-0.3,1024,1024,1024,1024,0,0,0,0,79,5.1,72.68,37.073492,P-GPS,,11.3
104,291400,2026-01-09 20:11:39,0.0,5,7.632,0.0,0.0,0.0,11.8,1.4,0.0,1024,1024,1024,1024,0,0,0,0,79,5.1,72.68,37.073492,P-GPS,,11.3
105,291500,2026-01-09 20:11:39,0.0,5,7.632,0.0,0.0,0.0,11.8,1.5,0.0,1024,1024,1024,1024,0,0,0,0,79,5.1,72.68,37.073492,P-GPS,,11.3
106,291600,2026-01-09 20:11:39,0.0,5,7.632,0.0,0.0,0.0,11.8,1.4,-0.1,1024,1024,1024,1024,0,0,0,0,79,5.1,72.68,37.073492,P-GPS,,11.3
107,291700,2026-01-09 20:11:39,0.0,5,7.632,0.0,0.0,0.0,11.9,0.9,0.0,1024,1024,1024,1024,0,0,0,0,79,5.1,72.68,37.073492,P-GPS,,11.3
108,291800,2026-01-09 20:11:39,0.0,5,7.632,0.0,0.0,0.0,11.9,1.0,0.2,1024,1024,1024,1024,0,0,0,0,79,5.1,72.68,37.073492,P-GPS,,11.3
109,291900,2026-01-09 20:11:39,0.0,5,7.632,0.0,0.0,0.0,11.9,1.4,0.2,1024,1024,1024,1024,0,0,0,0,79,5.1,72.68,37.073492,P-GPS,,11.3
110,292000,2026-01-09 20:11:39,0.0,5,7.632,0.0,0.0,0.0,11.9,1.5,0.4,1024,1024,1024,1024,0,0,0,0,79,5.1,72.68,36.745408,P-GPS,,11.2
111,292100,2026-01-09 20:11:40,0.0,5,7.632,0.0,0.0,0.0,11.8,1.5,0.6,1024,1024,1024,1024,0,0,0,0,79,5.1,72.68,36.745408,P-GPS,,11.2
112,292200,2026-01-09 20:11:40,0.0,5,7.632,0.0,0.0,0.0,11.8,1.8,0.7,1024,1024,1024,1024,0,0,0,0,79,5.1,72.68,36.745408,P-GPS,,11.2
113,292300,2026-01-09 20:11:40,0.0,5,7.632,0.0,0.0,0.0,11.8,2.2,0.5,1024,1024,1024,1024,0,0,0,0,79,5.1,72.68,36.745408,P-GPS,,11.2
