index,time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
797,79800,2026-01-12 12:07:11,0.0,5,7.66,0.0,0.0,0.0,359.8,7.6,-5.4,1024,1024,1024,1024,0,0,0,0,94,6.369,64.94,166.666672,P-GPS,,50.8
798,79900,2026-01-12 12:07:11,0.0,5,7.66,0.0,0.0,0.0,359.7,6.9,-5.5,1024,1024,1024,1024,0,0,0,0,94,6.369,64.94,166.666672,P-GPS,,50.8
799,80000,2026-01-12 12:07:11,0.0,5,7.66,0.0,0.0,0.0,359.6,7.3,-5.6,1024,1024,1024,1024,0,0,0,0,94,6.369,64.94,166.666672,P-GPS,,50.8
800,80100,2026-01-12 12:07:11,0.0,5,7.66,0.0,0.0,0.0,359.7,7.6,-5.6,1024,1024,1024,1024,0,0,0,0,94,6.369,64.94,166.994756,P-GPS,,50.9
801,80200,2026-01-12 12:07:11,0.0,5,7.66,0.0,0.0,0.0,359.7,7.4,-5.7,1024,1024,1024,1024,0,0,0,0,94,6.369,64.94,166.994756,P-GPS,,50.9
802,80300,2026-01-12 12:07:11,0.0,5,7.66,0.0,0.0,0.0,359.8,7.6,-5.4,1024,1024,1024,1024,0,0,0,0,94,6.369,64.94,166.994756,P-GPS,,50.9
803,80400,2026-01-12 12:07:11,0.0,5,7.66,0.0,0.0,0.0,359.8,7.2,-5.6,1024,1024,1024,1024,0,0,0,0,94,6.369,64.94,166.994756,P-GPS,,50.9
804,80500,2026-01-12 12:07:11,0.0,5,7.66,0.0,0.0,0.0,359.8,7.3,-5.3,1024,1024,1024,1024,0,0,0,0,94,6.369,64.94,166.994756,P-GPS,,50.9
805,80600,2026-01-12 12:07:11,0.0,5,7.66,0.0,0.0,0.0,359.8,6.6,-5.5,1024,1024,1024,1024,0,0,0,0,94,6.369,64.94,167.32284,P-GPS,,51.0
806,80700,2026-01-12 12:07:11,0.0,5,7.772,0.0,0.0,0.0,359.7,6.8,-6.0,1024,1024,1024,1024,0,0,0,0,94,4.475,65.12,167.32284,P-GPS,,51.0
807,80800,2026-01-12 12:07:12,0.0,5,7.772,0.0,0.0,0.0,359.6,6.9,-6.3,1024,1024,1024,1024,0,0,0,0,94,4.475,65.12,167.32284,P-GPS,,51.0
808,80900,2026-01-12 12:07:12,0.0,5,7.772,0.0,0.0,0.0,359.6,6.8,-6.4,1024,1024,1024,1024,0,0,0,0,94,4.475,65.12,167.32284,P-GPS,,51.0
809,81000,2026-01-12 12:07:12,0.0,5,7.772,0.0,0.0,0.0,359.6,6.8,-6.1,1024,1024,1024,1024,0,0,0,0,94,4.475,65.12,167.32284,P-GPS,,51.0
810,81100,2026-01-12 12:07:12,0.0,5,7.772,0.0,0.0,0.0,359.5,6.1,-5.6,1024,1024,1024,1024,0,0,0,0,94,4.475,65.12,167.32284,P-GPS,,51.0
811,81200,2026-01-12 12:07:12,0.0,5,7.772,0.0,0.0,0.0,359.4,6.3,-6.3,1024,1024,1024,1024,0,0,0,0,94,4.475,65.12,167.32284,P-GPS,SD card speed low SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Gimbal stuck. Make sure gimbal cover is removed and manually check whether gimbal can rotate freely (Code: 40002),51.0
812,81300,2026-01-12 12:07:12,0.0,5,7.772,0.0,0.0,0.0,359.3,6.5,-6.4,1024,1024,1024,1024,0,0,0,0,94,4.475,65.12,166.994756,P-GPS,,50.9
813,81400,2026-01-12 12:07:12,0.0,5,7.772,0.0,0.0,0.0,359.3,6.7,-6.1,1024,1024,1024,1024,0,0,0,0,94,4.475,65.12,166.994756,P-GPS,,50.9
814,81500,2026-01-12 12:07:12,0.0,5,7.772,0.0,0.0,0.0,359.4,6.4,-6.1,1024,1024,1024,1024,0,0,0,0,94,4.475,65.12,166.666672,P-GPS,,50.8
815,81600,2026-01-12 12:07:12,0.0,5,7.772,0.0,0.0,0.0,359.5,5.9,-5.9,1024,1024,1024,1024,0,0,0,0,94,4.475,65.12,166.666672,P-GPS,,50.8
816,81700,2026-01-12 12:07:12,0.0,5,7.772,0.0,0.0,0.0,359.5,5.8,-5.8,1024,1024,1024,1024,0,0,0,0,94,4.475,65.12,166.666672,P-GPS,,50.8
817,81800,2026-01-12 12:07:13,0.0,5,7.831,0.0,0.0,0.0,359.5,6.1,-5.8,1024,1024,1024,1024,0,0,0,0,93,3.629,65.12,166.338588,P-GPS,,50.7
818,81900,2026-01-12 12:07:13,0.0,5,7.831,0.0,0.0,0.0,359.5,5.8,-5.9,1024,1024,1024,1024,0,0,0,0,93,3.629,65.12,166.338588,P-GPS,,50.7
819,82000,2026-01-12 12:07:13,0.0,5,7.831,0.0,0.0,0.0,359.6,5.6,-6.3,1024,1024,1024,1024,0,0,0,0,93,3.629,65.12,166.010504,P-GPS,,50.6
820,82100,2026-01-12 12:07:13,0.0,5,7.831,0.0,0.0,0.0,359.6,5.5,-6.2,1024,1024,1024,1024,0,0,0,0,93,3.629,65.12,166.010504,P-GPS,,50.6
821,82200,2026-01-12 12:07:13,0.0,5,7.831,0.0,0.0,0.0,359.5,5.6,-6.4,1024,1024,1024,1024,0,0,0,0,93,3.629,65.12,166.010504,P-GPS,,50.6
822,82300,2026-01-12 12:07:13,0.0,5,7.831,0.0,0.0,0.0,359.7,5.3,-6.1,1024,1024,1024,1024,0,0,0,0,93,3.629,65.12,166.010504,P-GPS,,50.6
823,82400,2026-01-12 12:07:13,0.0,5,7.831,0.0,0.0,0.0,359.7,5.2,-6.5,1024,1024,1024,1024,0,0,0,0,93,3.629,65.12,166.010504,P-GPS,,50.6
824,82500,2026-01-12 12:07:13,0.0,5,7.831,0.0,0.0,0.0,359.7,5.3,-6.2,1024,1024,1024,1024,0,0,0,0,93,3.629,65.12,165.68242,P-GPS,,50.5
825,82600,2026-01-12 12:07:13,0.0,5,7.831,0.0,0.0,0.0,359.6,5.7,-6.4,1024,1024,1024,1024,0,0,0,0,93,3.629,65.12,165.68242,P-GPS,,50.5
826,82700,2026-01-12 12:07:13,0.0,5,7.831,0.0,0.0,0.0,359.7,5.1,-5.8,1024,1024,1024,1024,0,0,0,0,93,3.629,65.12,165.68242,P-GPS,,50.5
827,82800,2026-01-12 12:07:13,0.0,5,7.831,0.0,0.0,0.0,359.6,5.2,-4.9,1024,1024,1024,1024,0,0,0,0,93,3.629,65.12,165.68242,P-GPS,,50.5
828,82900,2026-01-12 12:07:14,0.0,5,7.838,0.0,0.0,0.0,359.7,5.2,-4.4,1024,1024,1024,1024,0,0,0,0,93,3.569,65.3,165.68242,P-GPS,,50.5
829,83000,2026-01-12 12:07:14,0.0,5,7.838,0.0,0.0,0.0,359.6,5.3,-4.8,1024,1024,1024,1024,0,0,0,0,93,3.569,65.3,165.68242,P-GPS,,50.5
830,83100,2026-01-12 12:07:14,0.0,5,7.838,0.0,0.0,0.0,359.7,4.7,-4.6,1024,1024,1024,1024,0,0,0,0,93,3.569,65.3,165.68242,P-GPS,,50.5
831,83200,2026-01-12 12:07:14,0.0,5,7.838,0.0,0.0,0.0,359.8,4.3,-4.0,1024,1024,1024,1024,0,0,0,0,93,3.569,65.3,165.68242,P-GPS,,50.5
832,83300,2026-01-12 12:07:14,0.0,5,7.838,0.0,0.0,0.0,359.7,4.3,-3.9,1024,1024,1024,1024,0,0,0,0,93,3.569,65.3,165.68242,P-GPS,,50.5
833,83400,2026-01-12 12:07:14,0.0,5,7.838,0.0,0.0,0.0,359.7,4.5,-3.6,1024,1024,1024,1024,0,0,0,0,93,3.569,65.3,165.68242,P-GPS,,50.5
834,83500,2026-01-12 12:07:14,0.0,5,7.838,0.0,0.0,0.0,359.8,5.1,-4.4,1024,1024,1024,1024,0,0,0,0,93,3.569,65.3,166.010504,P-GPS,,50.6
835,83600,2026-01-12 12:07:14,0.0,5,7.838,0.0,0.0,0.0,0.0,5.3,-4.3,1024,1024,1024,1024,0,0,0,0,93,3.569,65.3,166.010504,P-GPS,,50.6
836,83700,2026-01-12 12:07:14,0.0,5,7.838,0.0,0.0,0.0,0.1,5.0,-3.7,1024,1024,1024,1024,0,0,0,0,93,3.569,65.3,166.338588,P-GPS,,50.7
837,83800,2026-01-12 12:07:15,0.0,5,7.838,0.0,0.0,0.0,0.1,4.5,-3.8,1024,1024,1024,1024,0,0,0,0,93,3.569,65.3,166.338588,P-GPS,,50.7
838,83900,2026-01-12 12:07:15,0.0,5,7.838,0.0,0.0,0.0,0.0,5.4,-3.9,1024,1024,1024,1024,0,0,0,0,93,3.569,65.3,166.666672,P-GPS,,50.8
839,84000,2026-01-12 12:07:15,0.0,5,7.815,0.0,0.0,0.0,0.0,5.4,-4.2,1024,1024,1024,1024,0,0,0,0,93,4.017,65.48,166.666672,P-GPS,,50.8
840,84100,2026-01-12 12:07:15,0.0,5,7.815,0.0,0.0,0.0,0.0,5.1,-4.1,1024,1024,1024,1024,0,0,0,0,93,4.017,65.48,166.666672,P-GPS,,50.8
841,84200,2026-01-12 12:07:15,0.0,5,7.815,0.0,0.0,0.0,0.0,5.3,-4.3,1024,1024,1024,1024,0,0,0,0,93,4.017,65.48,166.994756,P-GPS,,50.9
842,84300,2026-01-12 12:07:15,0.0,5,7.815,0.0,0.0,0.0,0.0,6.0,-4.3,1024,1024,1024,1024,0,0,0,0,93,4.017,65.48,166.994756,P-GPS,,50.9
843,84400,2026-01-12 12:07:15,0.0,5,7.815,0.0,0.0,0.0,0.1,5.8,-4.0,1024,1024,1024,1024,0,0,0,0,93,4.017,65.48,166.994756,P-GPS,,50.9
844,84500,2026-01-12 12:07:15,0.0,5,7.815,0.0,0.0,0.0,0.0,6.3,-4.0,1024,1024,1024,1024,0,0,0,0,93,4.017,65.48,167.32284,P-GPS,,51.0
845,84600,2026-01-12 12:07:15,0.0,5,7.815,0.0,0.0,0.0,0.0,5.1,-3.8,1024,1024,1024,1024,0,0,0,0,93,4.017,65.48,167.32284,P-GPS,,51.0
846,84700,2026-01-12 12:07:15,0.0,5,7.815,0.0,0.0,0.0,359.9,4.7,-4.3,1024,1024,1024,1024,0,0,0,0,93,4.017,65.48,167.32284,P-GPS,,51.0
847,84800,2026-01-12 12:07:16,0.0,5,7.815,0.0,0.0,0.0,359.8,5.2,-5.4,1024,1024,1024,1024,0,0,0,0,93,4.017,65.48,167.32284,P-GPS,,51.0
848,84900,2026-01-12 12:07:16,0.0,5,7.815,0.0,0.0,0.0,359.8,6.1,-5.8,1024,1024,1024,1024,0,0,0,0,93,4.017,65.48,167.32284,P-GPS,,51.0
849,85000,2026-01-12 12:07:16,0.0,5,7.815,0.0,0.0,0.0,359.8,5.9,-6.0,1024,1024,1024,1024,0,0,0,0,93,4.017,65.48,167.32284,P-GPS,,51.0
850,85100,2026-01-12 12:07:16,0.0,5,7.815,0.0,0.0,0.223694,0.0,6.3,-6.1,1024,1024,1024,1024,0,0,0,0,93,4.017,65.48,167.32284,P-GPS,,51.0
851,85200,2026-01-12 12:07:16,0.0,5,7.851,0.0,0.0,0.223694,0.0,6.5,-6.2,1024,1024,1024,1024,0,0,0,0,93,3.838,65.48,167.650924,P-GPS,,51.1
852,85300,2026-01-12 12:07:16,0.0,5,7.851,0.0,0.0,0.223694,359.9,6.4,-5.9,1024,1024,1024,1024,0,0,0,0,93,3.838,65.48,167.650924,P-GPS,,51.1
853,85400,2026-01-12 12:07:16,0.0,5,7.851,0.0,0.0,0.223694,0.0,5.8,-5.9,1024,1024,1024,1024,0,0,0,0,93,3.838,65.48,167.650924,P-GPS,,51.1
854,85500,2026-01-12 12:07:16,0.0,5,7.851,0.0,0.0,0.0,0.0,5.4,-6.0,1024,1024,1024,1024,0,0,0,0,93,3.838,65.48,167.650924,P-GPS,,51.1
855,85600,2026-01-12 12:07:16,0.0,5,7.851,0.0,0.0,0.0,0.0,6.1,-5.8,1024,1024,1024,1024,0,0,0,0,93,3.838,65.48,167.650924,P-GPS,,51.1
856,85700,2026-01-12 12:07:16,0.0,5,7.851,0.0,0.0,0.0,359.9,6.3,-5.6,1024,1024,1024,1024,0,0,0,0,93,3.838,65.48,167.979008,P-GPS,,51.2
857,85800,2026-01-12 12:07:17,0.0,5,7.851,0.0,0.0,0.0,0.0,5.7,-5.4,1024,1024,1024,1024,0,0,0,0,93,3.838,65.48,167.979008,P-GPS,,51.2
858,85900,2026-01-12 12:07:17,0.0,5,7.851,0.0,0.0,0.223694,0.0,5.4,-5.9,1024,1024,1024,1024,0,0,0,0,93,3.838,65.48,167.979008,P-GPS,,51.2
859,86000,2026-01-12 12:07:17,0.0,5,7.851,0.0,0.0,0.223694,0.0,5.6,-6.1,1024,1024,1024,1024,0,0,0,0,93,3.838,65.48,167.979008,P-GPS,,51.2
860,86100,2026-01-12 12:07:17,0.0,5,7.851,0.0,0.0,0.223694,0.0,5.9,-6.2,1024,1024,1024,1024,0,0,0,0,93,3.838,65.48,167.979008,P-GPS,,51.2
861,86200,2026-01-12 12:07:17,0.0,5,7.851,0.0,0.0,0.223694,0.0,6.1,-6.4,1024,1024,1024,1024,0,0,0,0,93,3.838,65.48,167.979008,P-GPS,,51.2
862,86300,2026-01-12 12:07:17,0.0,5,7.797,0.0,0.0,0.223694,0.0,6.3,-6.5,1024,1024,1024,1024,0,0,0,0,93,4.366,65.48,167.979008,P-GPS,,51.2
863,86400,2026-01-12 12:07:17,0.0,5,7.797,0.0,0.0,0.0,359.9,6.6,-6.8,1024,1024,1024,1024,0,0,0,0,93,4.366,65.48,167.979008,P-GPS,,51.2
864,86500,2026-01-12 12:07:17,0.0,5,7.797,0.0,0.0,0.0,359.9,7.0,-6.8,1024,1024,1024,1024,0,0,0,0,93,4.366,65.48,167.979008,P-GPS,,51.2
865,86600,2026-01-12 12:07:17,0.0,5,7.797,0.0,0.0,0.0,359.9,6.9,-6.9,1024,1024,1024,1024,0,0,0,0,93,4.366,65.48,167.979008,P-GPS,,51.2
866,86700,2026-01-12 12:07:17,0.0,5,7.797,0.0,0.0,0.0,359.9,7.1,-7.0,1024,1024,1024,1024,0,0,0,0,93,4.366,65.48,167.979008,P-GPS,,51.2
867,86800,2026-01-12 12:07:18,0.0,5,7.797,0.0,0.0,0.223694,359.9,7.1,-6.8,1024,1024,1024,1024,0,0,0,0,93,4.366,65.48,167.979008,P-GPS,,51.2
868,86900,2026-01-12 12:07:18,0.0,5,7.797,0.0,0.0,0.0,359.9,7.1,-6.7,1024,1024,1024,1024,0,0,0,0,93,4.366,65.48,167.979008,P-GPS,,51.2
869,87000,2026-01-12 12:07:18,0.0,5,7.797,0.0,0.0,0.0,359.9,6.9,-6.4,1024,1024,1024,1024,0,0,0,0,93,4.366,65.48,167.979008,P-GPS,,51.2
870,87100,2026-01-12 12:07:18,0.0,5,7.797,0.0,0.0,0.0,0.0,6.8,-6.3,1024,1024,1024,1024,0,0,0,0,93,4.366,65.48,167.650924,P-GPS,,51.1
871,87200,2026-01-12 12:07:18,0.0,5,7.797,0.0,0.0,0.0,359.9,6.9,-6.4,1024,1024,1024,1024,0,0,0,0,93,4.366,65.48,167.650924,P-GPS,,51.1
872,87300,2026-01-12 12:07:18,0.0,5,7.797,0.0,0.0,0.0,0.0,6.7,-6.4,1024,1024,1024,1024,0,0,0,0,93,4.366,65.48,167.650924,P-GPS,,51.1
873,87400,2026-01-12 12:07:18,0.0,5,7.793,0.0,0.0,0.0,359.9,7.0,-6.5,1024,1024,1024,1024,0,0,0,0,93,4.452,65.48,167.650924,P-GPS,,51.1
