time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
289000,2026-01-09 12:41:53,0.223694,5,7.595,0.0,-0.223694,-4.250186,55.8,1.8,-5.5,1024,1024,1684,1024,0,0,100,0,81,6.03,72.5,26.902888,P-GPS,,8.2
289100,2026-01-09 12:41:53,0.223694,5,7.595,0.0,0.0,-4.250186,55.9,1.8,-5.9,1024,1024,1684,1024,0,0,100,0,81,6.03,72.5,27.559056,P-GPS,,8.4
289200,2026-01-09 12:41:53,0.0,5,7.595,0.0,0.0,-4.250186,55.6,3.0,-5.0,1024,1024,1684,1024,0,0,100,0,81,6.03,72.5,28.215224,P-GPS,,8.6
289300,2026-01-09 12:41:53,0.0,5,7.595,0.0,0.0,-4.47388,55.5,2.7,-4.9,1024,1024,1024,1024,0,0,0,0,81,6.03,72.5,28.871392,P-GPS,,8.8
289400,2026-01-09 12:41:53,0.0,5,7.595,0.0,0.0,-4.47388,55.5,2.1,-6.5,1024,1024,1024,1024,0,0,0,0,81,6.03,72.5,29.855644,P-GPS,,9.1
289500,2026-01-09 12:41:54,0.0,5,7.595,0.0,0.0,-4.250186,55.7,0.5,-6.2,1024,1024,1024,1024,0,0,0,0,81,6.03,72.5,30.511812,P-GPS,,9.3
289600,2026-01-09 12:41:54,0.0,5,7.612,0.0,0.0,-3.579104,55.5,2.0,-6.9,1024,1024,1024,1024,0,0,0,0,81,6.199,72.5,31.16798,P-GPS,,9.5
289700,2026-01-09 12:41:54,0.0,5,7.612,0.0,0.0,-2.908022,55.3,3.0,-7.4,1024,1024,1024,1024,0,0,0,0,81,6.199,72.5,31.496064,P-GPS,,9.6
289800,2026-01-09 12:41:54,0.0,5,7.612,0.0,0.0,-2.013246,55.2,3.3,-7.8,1024,1024,1024,1024,0,0,0,0,81,6.199,72.5,31.824148,P-GPS,,9.7
289900,2026-01-09 12:41:54,0.0,5,7.612,0.0,0.0,-1.11847,55.2,3.3,-7.9,1024,1024,1024,1024,0,0,0,0,81,6.199,72.5,32.152232,P-GPS,,9.8
290000,2026-01-09 12:41:54,0.0,5,7.612,0.0,0.0,-0.671082,55.2,3.0,-8.3,1024,1024,1024,1024,0,0,0,0,81,6.199,72.5,32.152232,P-GPS,,9.8
290100,2026-01-09 12:41:54,0.0,5,7.612,0.0,0.0,-0.223694,55.3,1.6,-8.4,1024,1024,1024,1024,0,0,0,0,81,6.199,72.5,32.480316,P-GPS,,9.9
290200,2026-01-09 12:41:54,0.0,5,7.612,0.0,0.0,0.0,55.4,0.9,-7.9,1024,1024,1024,1024,0,0,0,0,81,6.199,72.5,32.480316,P-GPS,,9.9
290300,2026-01-09 12:41:54,0.0,5,7.612,0.0,0.0,0.0,55.6,0.8,-6.9,1024,1024,1024,1024,0,0,0,0,81,6.199,72.5,32.480316,P-GPS,,9.9
290400,2026-01-09 12:41:54,0.223694,5,7.612,0.0,-0.223694,0.0,55.5,0.5,-6.4,1024,1024,1024,1024,0,0,0,0,81,6.199,72.5,32.152232,P-GPS,,9.8
290500,2026-01-09 12:41:55,0.0,5,7.612,0.0,0.0,0.0,55.6,0.2,-6.5,1024,1024,1024,1024,0,0,0,0,81,6.199,72.5,32.152232,P-GPS,,9.8
290600,2026-01-09 12:41:55,0.0,5,7.612,0.0,0.0,0.0,55.8,0.5,-5.8,1024,1024,1024,1024,0,0,0,0,81,6.199,72.5,32.152232,P-GPS,,9.8
290700,2026-01-09 12:41:55,0.0,5,7.649,0.0,0.0,0.0,55.6,0.8,-6.1,1024,1024,1024,1024,0,0,0,0,80,4.587,72.5,32.152232,P-GPS,,9.8
290800,2026-01-09 12:41:55,0.0,5,7.649,0.0,0.0,0.0,55.6,1.0,-6.5,1024,1024,1024,1024,0,0,0,0,80,4.587,72.5,32.152232,P-GPS,,9.8
290900,2026-01-09 12:41:55,0.0,5,7.649,0.0,0.0,0.0,55.6,0.7,-6.8,1024,1024,1024,1024,0,0,0,0,80,4.587,72.5,32.152232,P-GPS,,9.8
291000,2026-01-09 12:41:55,0.0,5,7.649,0.0,0.0,0.0,55.4,0.9,-7.0,1024,1024,1024,1024,0,0,0,0,80,4.587,72.5,32.152232,P-GPS,,9.8
291100,2026-01-09 12:41:55,0.0,5,7.649,0.0,0.0,0.0,55.6,0.3,-6.9,1024,1024,1024,1024,0,0,0,0,80,4.587,72.5,32.152232,P-GPS,,9.8
291200,2026-01-09 12:41:55,0.0,5,7.649,0.0,0.0,0.0,55.7,0.5,-6.9,1024,1024,1024,1024,0,0,0,0,80,4.587,72.5,32.152232,P-GPS,,9.8
291300,2026-01-09 12:41:55,0.0,5,7.649,0.0,0.0,0.0,55.5,1.2,-7.4,1024,1024,1024,1024,0,0,0,0,80,4.587,72.5,32.152232,P-GPS,,9.8
291400,2026-01-09 12:41:55,0.0,5,7.649,0.0,0.0,0.0,55.7,0.9,-7.5,1024,1024,1024,1024,0,0,0,0,80,4.587,72.5,32.152232,P-GPS,,9.8
291500,2026-01-09 12:41:56,0.0,5,7.649,0.0,0.0,0.0,55.7,1.0,-7.6,1024,1024,1024,1024,0,0,0,0,80,4.587,72.5,32.152232,P-GPS,,9.8
291600,2026-01-09 12:41:56,0.0,5,7.649,0.0,0.0,0.0,55.7,0.7,-7.4,1024,1024,1024,1024,0,0,0,0,80,4.587,72.5,32.152232,P-GPS,,9.8
291700,2026-01-09 12:41:56,0.0,5,7.649,0.0,0.0,0.0,55.6,1.5,-7.2,1024,1024,1024,1024,0,0,0,0,80,4.587,72.5,32.152232,P-GPS,,9.8
291800,2026-01-09 12:41:56,0.0,5,7.602,0.0,0.0,0.0,55.8,0.4,-6.6,1024,1024,1024,1024,0,0,0,0,80,5.903,72.5,32.152232,P-GPS,,9.8
291900,2026-01-09 12:41:56,0.0,5,7.602,0.0,0.0,0.0,55.7,0.3,-6.1,1024,1024,1024,1024,0,0,0,0,80,5.903,72.5,32.152232,P-GPS,,9.8
292000,2026-01-09 12:41:56,0.0,5,7.602,0.0,0.0,0.0,55.9,0.1,-6.2,1024,1024,1024,1024,0,0,0,0,80,5.903,72.5,32.152232,P-GPS,,9.8
292100,2026-01-09 12:41:56,0.0,5,7.602,0.0,0.0,0.0,55.8,-0.3,-6.4,1024,1024,1024,1024,0,0,0,0,80,5.903,72.5,32.152232,P-GPS,,9.8
292200,2026-01-09 12:41:56,0.0,5,7.602,0.0,0.0,0.0,55.7,-0.5,-6.8,1024,1024,1024,1024,0,0,0,0,80,5.903,72.5,32.152232,P-GPS,,9.8
292300,2026-01-09 12:41:56,0.0,5,7.602,0.0,0.0,0.0,55.7,0.0,-7.2,1024,1024,1024,1024,0,0,0,0,80,5.903,72.5,32.152232,P-GPS,,9.8
292400,2026-01-09 12:41:57,0.0,5,7.602,0.0,0.0,0.0,55.8,0.0,-6.6,1024,1024,1024,1024,0,0,0,0,80,5.903,72.5,31.824148,P-GPS,,9.7
292500,2026-01-09 12:41:57,0.0,5,7.602,0.0,0.0,0.0,55.7,0.3,-6.9,1024,1024,1024,1024,0,0,0,0,80,5.903,72.5,32.152232,P-GPS,,9.8
292600,2026-01-09 12:41:57,0.0,5,7.602,0.0,0.0,0.0,55.6,0.8,-7.1,1024,1024,1024,1024,0,0,0,0,80,5.903,72.5,32.152232,P-GPS,,9.8
292700,2026-01-09 12:41:57,0.0,5,7.602,0.0,0.0,0.0,55.6,1.2,-6.8,1024,1024,1024,1024,0,0,0,0,80,5.903,72.5,32.152232,P-GPS,,9.8
292800,2026-01-09 12:41:57,0.0,5,7.602,0.0,0.0,0.0,55.4,1.5,-7.1,1024,1024,1024,1024,0,0,0,0,80,5.903,72.5,32.152232,P-GPS,,9.8
292900,2026-01-09 12:41:57,0.0,5,7.631,0.0,0.0,0.0,55.6,1.7,-6.7,1024,1024,1024,1024,0,0,0,0,80,5.788,72.68,32.152232,P-GPS,,9.8
293000,2026-01-09 12:41:57,0.0,5,7.631,0.0,0.0,0.0,55.6,1.6,-6.4,1024,1024,1024,1024,0,0,0,0,80,5.788,72.68,32.152232,P-GPS,,9.8
293100,2026-01-09 12:41:57,0.0,5,7.631,0.0,0.0,0.0,55.5,2.3,-6.6,1024,1024,1024,1024,0,0,0,0,80,5.788,72.68,32.152232,P-GPS,,9.8
293200,2026-01-09 12:41:57,0.0,5,7.631,0.0,0.0,0.0,55.3,3.1,-7.1,1024,1024,1024,1024,0,0,0,0,80,5.788,72.68,32.152232,P-GPS,,9.8
293300,2026-01-09 12:41:57,0.0,5,7.631,0.0,0.0,0.0,55.4,3.0,-7.1,1024,1024,1024,1024,0,0,0,0,80,5.788,72.68,32.152232,P-GPS,,9.8
293400,2026-01-09 12:41:57,0.0,5,7.631,0.0,0.0,0.0,55.5,3.0,-7.3,1024,1024,1024,1024,0,0,0,0,80,5.788,72.68,32.480316,P-GPS,,9.9
293500,2026-01-09 12:41:58,0.0,5,7.631,0.0,0.0,0.0,55.5,2.2,-8.2,1024,1024,1024,1024,0,0,0,0,80,5.788,72.68,32.480316,P-GPS,,9.9
293600,2026-01-09 12:41:58,0.0,5,7.631,0.0,0.0,0.0,55.5,1.3,-8.7,1024,1024,1024,1024,0,0,0,0,80,5.788,72.68,32.480316,P-GPS,,9.9
293700,2026-01-09 12:41:58,0.223694,5,7.631,-0.223694,0.0,0.0,55.7,0.0,-9.1,1024,1024,1024,1024,0,0,0,0,80,5.788,72.68,32.480316,P-GPS,,9.9
293800,2026-01-09 12:41:58,0.223694,5,7.631,-0.223694,0.0,0.0,55.7,-0.1,-8.6,1024,1024,1024,1024,0,0,0,0,80,5.788,72.68,32.480316,P-GPS,,9.9
293900,2026-01-09 12:41:58,0.223694,5,7.631,-0.223694,0.0,0.0,56.2,-1.7,-9.0,1024,1024,1024,1024,0,0,0,0,80,5.788,72.68,32.480316,P-GPS,,9.9
294000,2026-01-09 12:41:58,0.0,5,7.631,0.0,0.0,0.0,56.4,-2.3,-9.6,1024,1024,1024,1024,0,0,0,0,80,5.788,72.68,32.480316,P-GPS,,9.9
294100,2026-01-09 12:41:58,0.0,5,7.591,0.0,0.0,0.0,56.1,-0.4,-9.0,1024,1024,1024,1024,0,0,0,0,80,5.746,72.68,32.480316,P-GPS,,9.9
294200,2026-01-09 12:41:58,0.0,5,7.591,0.0,0.0,0.0,55.9,0.0,-8.6,1024,1024,1024,1024,0,0,0,0,80,5.746,72.68,32.480316,P-GPS,,9.9
294300,2026-01-09 12:41:58,0.0,5,7.591,0.0,0.0,0.0,55.5,1.6,-7.7,1024,1024,1024,1024,0,0,0,0,80,5.746,72.68,32.152232,P-GPS,,9.8
294400,2026-01-09 12:41:58,0.0,5,7.591,0.0,0.0,0.0,55.8,1.3,-6.9,1024,1024,1024,1024,0,0,0,0,80,5.746,72.68,32.152232,P-GPS,,9.8
294500,2026-01-09 12:41:59,0.0,5,7.591,0.0,0.0,0.0,56.0,0.6,-6.8,1024,1024,1024,1024,0,0,0,0,80,5.746,72.68,31.824148,P-GPS,,9.7
294600,2026-01-09 12:41:59,0.0,5,7.591,0.0,0.0,0.0,55.1,3.9,-7.8,1024,1024,1024,1024,0,0,0,0,80,5.746,72.68,31.824148,P-GPS,,9.7
294700,2026-01-09 12:41:59,0.0,5,7.591,0.0,0.0,0.223694,55.7,2.9,-6.9,1024,1024,1024,1024,0,0,0,0,80,5.746,72.68,31.496064,P-GPS,,9.6
294800,2026-01-09 12:41:59,0.0,5,7.591,0.0,0.0,0.0,55.6,1.5,-7.6,1024,1024,1024,1024,0,0,0,0,80,5.746,72.68,31.496064,P-GPS,,9.6
294900,2026-01-09 12:41:59,0.223694,5,7.591,0.0,-0.223694,0.0,55.7,1.3,-6.4,1024,1024,1024,1024,0,0,0,0,80,5.746,72.68,31.16798,P-GPS,,9.5
295000,2026-01-09 12:41:59,0.223694,5,7.591,0.0,-0.223694,0.0,56.0,0.3,-5.8,1024,1024,1024,1024,0,0,0,0,80,5.746,72.68,30.839896,P-GPS,,9.4
295100,2026-01-09 12:41:59,0.223694,5,7.591,0.0,-0.223694,0.0,55.9,-1.0,-5.6,1024,1024,1024,1024,0,0,0,0,80,5.746,72.68,30.839896,P-GPS,,9.4
295200,2026-01-09 12:41:59,0.223694,5,7.591,0.0,-0.223694,0.0,55.8,-1.4,-5.9,1024,1024,1024,1024,0,0,0,0,80,5.746,72.68,30.511812,P-GPS,,9.3
295300,2026-01-09 12:41:59,0.223694,5,7.591,0.0,-0.223694,0.0,55.7,-0.9,-5.7,1024,1024,1024,1024,0,0,0,0,80,5.746,72.68,30.183728,P-GPS,,9.2
295400,2026-01-09 12:42:00,0.447388,5,7.591,0.0,-0.447388,0.0,55.7,-1.7,-4.9,1024,1024,1024,1024,0,0,0,0,80,5.746,72.68,30.183728,P-GPS,,9.2
295500,2026-01-09 12:42:00,0.447388,5,7.591,0.0,-0.223694,0.0,55.9,-3.2,-3.7,1024,1024,1024,1024,0,0,0,0,80,5.746,72.68,29.855644,P-GPS,,9.1
295600,2026-01-09 12:42:00,0.223694,5,7.591,0.0,-0.223694,0.0,55.8,-2.2,-4.3,1024,1024,1024,1024,0,0,0,0,80,5.746,72.68,29.855644,P-GPS,,9.1
295700,2026-01-09 12:42:00,0.0,5,7.591,0.0,0.0,0.0,56.0,-2.5,-4.2,1024,1024,1024,1024,0,0,0,0,80,5.746,72.68,29.855644,P-GPS,,9.1
295800,2026-01-09 12:42:00,0.0,5,7.591,0.0,0.0,0.0,56.0,-2.6,-5.2,1024,1024,1024,1024,0,0,0,0,80,5.746,72.68,29.855644,P-GPS,,9.1
295900,2026-01-09 12:42:00,0.0,5,7.591,0.0,0.0,0.0,55.7,-0.1,-6.3,1024,1024,1024,1024,0,0,0,0,80,5.746,72.68,29.855644,P-GPS,,9.1
296000,2026-01-09 12:42:00,0.0,5,7.591,0.0,0.0,0.0,55.7,0.8,-6.8,1024,1024,1024,1024,0,0,0,0,80,5.746,72.68,29.855644,P-GPS,,9.1
296100,2026-01-09 12:42:00,0.0,5,7.591,0.0,0.0,0.0,55.8,0.8,-7.0,1024,1024,1024,1024,0,0,0,0,80,5.746,72.68,29.855644,P-GPS,,9.1
