time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
502600,2026-01-09 12:45:52,0.0,5,7.36,0.0,0.0,-4.250186,38.5,-1.9,-4.4,1024,1024,1684,1024,0,0,100,0,66,6.285,77.36,158.136488,P-GPS,,48.2
502700,2026-01-09 12:45:52,0.0,5,7.36,0.0,0.0,-4.250186,38.4,-2.4,-4.8,1024,1024,1684,1024,0,0,100,0,66,6.285,77.36,158.792656,P-GPS,,48.4
502800,2026-01-09 12:45:52,0.0,5,7.36,0.0,0.0,-4.250186,38.4,-2.1,-4.9,1024,1024,1684,1024,0,0,100,0,66,6.285,77.36,159.448824,P-GPS,,48.6
502900,2026-01-09 12:45:52,0.0,5,7.36,0.0,0.0,-4.47388,38.5,-2.9,-5.4,1024,1024,1684,1024,0,0,100,0,66,6.285,77.36,160.104992,P-GPS,,48.8
503000,2026-01-09 12:45:52,0.0,5,7.36,0.0,0.0,-4.47388,38.5,-3.4,-5.5,1024,1024,1684,1024,0,0,100,0,66,6.285,77.36,160.76116,P-GPS,,49.0
503100,2026-01-09 12:45:52,0.0,5,7.36,0.0,0.0,-4.47388,38.4,-3.4,-5.3,1024,1024,1684,1024,0,0,100,0,66,6.285,77.36,161.417328,P-GPS,,49.2
503200,2026-01-09 12:45:52,0.0,5,7.33,0.0,0.0,-4.47388,38.4,-3.4,-5.1,1024,1024,1024,1024,0,0,0,0,66,6.667,77.36,162.073496,P-GPS,,49.4
503300,2026-01-09 12:45:52,0.0,5,7.33,0.0,0.0,-4.47388,38.4,-3.4,-4.3,1024,1024,1024,1024,0,0,0,0,66,6.667,77.36,162.729664,P-GPS,,49.6
503400,2026-01-09 12:45:52,0.0,5,7.33,0.0,0.0,-4.250186,38.4,-4.5,-4.5,1024,1024,1024,1024,0,0,0,0,66,6.667,77.36,163.385832,P-GPS,,49.8
503500,2026-01-09 12:45:53,0.0,5,7.33,0.0,0.0,-3.802798,38.3,-3.9,-4.5,1024,1024,1024,1024,0,0,0,0,66,6.667,77.36,163.713916,P-GPS,,49.9
503600,2026-01-09 12:45:53,0.0,5,7.33,0.0,0.0,-3.131716,38.3,-3.8,-4.6,1024,1024,1024,1024,0,0,0,0,66,6.667,77.36,164.370084,P-GPS,,50.1
503700,2026-01-09 12:45:53,0.0,5,7.33,0.0,0.0,-2.460634,38.3,-3.7,-4.3,1024,1024,1024,1024,0,0,0,0,66,6.667,77.36,164.698168,P-GPS,,50.2
503800,2026-01-09 12:45:53,0.0,5,7.33,0.0,0.0,-1.565858,38.3,-3.6,-4.0,1024,1024,1024,1024,0,0,0,0,66,6.667,77.36,165.026252,P-GPS,,50.3
503900,2026-01-09 12:45:53,0.0,5,7.33,0.0,0.0,-0.894776,38.4,-3.7,-3.8,1024,1024,1024,1024,0,0,0,0,66,6.667,77.36,165.026252,P-GPS,,50.3
504000,2026-01-09 12:45:53,0.0,5,7.33,0.0,0.0,-0.447388,38.4,-3.5,-3.9,1024,1024,1024,1024,0,0,0,0,66,6.667,77.36,165.354336,P-GPS,,50.4
504100,2026-01-09 12:45:53,0.0,5,7.453,0.0,0.0,-0.223694,38.4,-4.1,-4.1,1024,1024,1024,1024,0,0,0,0,66,4.759,77.36,165.354336,P-GPS,,50.4
504200,2026-01-09 12:45:53,0.0,5,7.453,0.0,0.0,0.0,38.4,-4.1,-4.2,1024,1024,1024,1024,0,0,0,0,66,4.759,77.36,165.354336,P-GPS,,50.4
504300,2026-01-09 12:45:53,0.0,5,7.453,0.0,0.0,0.0,38.3,-4.2,-4.1,1024,1024,1024,1024,0,0,0,0,66,4.759,77.36,165.354336,P-GPS,,50.4
504400,2026-01-09 12:45:53,0.0,5,7.453,0.0,0.0,0.0,38.3,-3.8,-4.1,1024,1024,1024,1024,0,0,0,0,66,4.759,77.36,165.354336,P-GPS,,50.4
504500,2026-01-09 12:45:54,0.0,5,7.453,0.0,0.0,0.0,38.2,-3.7,-4.3,1024,1024,1024,1024,0,0,0,0,66,4.759,77.36,165.354336,P-GPS,,50.4
504600,2026-01-09 12:45:54,0.0,5,7.453,0.0,0.0,0.0,38.3,-4.2,-4.1,1024,1024,1024,1024,0,0,0,0,66,4.759,77.36,165.68242,P-GPS,,50.5
504700,2026-01-09 12:45:54,0.0,5,7.453,0.0,0.0,0.0,38.3,-4.5,-3.8,1024,1024,1024,1024,0,0,0,0,66,4.759,77.36,165.68242,P-GPS,,50.5
504800,2026-01-09 12:45:54,0.0,5,7.453,0.0,0.0,0.0,38.4,-4.5,-3.6,1024,1024,1024,1024,0,0,0,0,66,4.759,77.36,165.68242,P-GPS,,50.5
504900,2026-01-09 12:45:54,0.0,5,7.453,0.0,0.0,0.0,38.5,-5.0,-3.2,1024,1024,1024,1024,0,0,0,0,66,4.759,77.36,166.010504,P-GPS,,50.6
505000,2026-01-09 12:45:54,0.0,5,7.453,0.0,0.0,0.0,38.5,-5.0,-3.1,1024,1024,1024,1024,0,0,0,0,66,4.759,77.36,166.010504,P-GPS,,50.6
