index,time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
94,433800,2026-01-13 12:28:32,0.0,5,7.517,0.223694,0.0,0.0,8.4,0.0,-8.3,1024,1024,1024,1024,0,0,0,0,71,5.627,75.74,36.08924,P-GPS,,11.0
95,433900,2026-01-13 12:28:32,0.3131716,5,7.517,0.223694,0.223694,0.0,8.2,2.6,-7.3,1024,1024,1024,1024,0,0,0,0,71,5.627,75.74,36.08924,P-GPS,,11.0
96,434000,2026-01-13 12:28:33,0.223694,5,7.501,0.0,0.223694,-0.223694,8.7,1.7,-9.1,1024,1024,1024,1024,0,0,0,0,71,5.277,75.74,36.417324,P-GPS,,11.1
97,434100,2026-01-13 12:28:33,0.447388,5,7.501,0.0,0.447388,-0.447388,9.2,-0.9,-11.2,1024,1024,1024,1024,0,0,0,0,71,5.277,75.74,36.745408,P-GPS,,11.2
98,434200,2026-01-13 12:28:33,0.447388,5,7.501,0.0,0.447388,-0.223694,8.7,0.1,-14.2,1024,1024,1024,1024,0,0,0,0,71,5.277,75.74,36.745408,P-GPS,,11.2
99,434300,2026-01-13 12:28:33,0.447388,5,7.501,0.0,0.447388,0.0,8.1,1.6,-15.0,1024,1024,1024,1024,0,0,0,0,71,5.277,75.74,36.745408,P-GPS,,11.2
100,434400,2026-01-13 12:28:33,0.223694,5,7.501,0.0,0.223694,0.0,8.1,1.3,-14.5,1024,1024,1024,1024,0,0,0,0,71,5.277,75.74,36.745408,P-GPS,,11.2
101,434500,2026-01-13 12:28:33,0.0,5,7.501,0.0,0.0,0.0,8.4,0.5,-12.7,1024,1024,1024,1024,0,0,0,0,71,5.277,75.74,36.745408,P-GPS,,11.2
102,434600,2026-01-13 12:28:33,0.223694,5,7.501,-0.223694,0.0,0.0,9.1,-0.8,-11.2,1024,1024,1024,1024,0,0,0,0,71,5.277,75.74,36.745408,P-GPS,,11.2
103,434700,2026-01-13 12:28:33,0.223694,5,7.501,-0.223694,0.0,0.0,9.4,-2.1,-12.0,1024,1024,1024,1024,0,0,0,0,71,5.277,75.74,36.745408,P-GPS,,11.2
104,434800,2026-01-13 12:28:33,0.0,5,7.501,0.0,0.0,0.0,9.6,-4.1,-11.4,1024,1024,1024,1024,0,0,0,0,71,5.277,75.74,37.073492,P-GPS,,11.3
105,434900,2026-01-13 12:28:33,0.0,5,7.501,0.0,0.0,-0.223694,9.0,-2.6,-11.9,1024,1024,1024,1024,0,0,0,0,71,5.277,75.74,37.073492,P-GPS,,11.3
106,435000,2026-01-13 12:28:34,0.0,5,7.501,0.0,0.0,0.0,8.8,-1.5,-12.6,1024,1024,1024,1024,0,0,0,0,71,5.277,75.74,36.745408,P-GPS,,11.2
107,435100,2026-01-13 12:28:34,0.0,5,7.547,0.0,0.0,0.0,8.8,-0.7,-12.7,1024,1024,1024,1024,0,0,0,0,71,5.166,75.74,36.745408,P-GPS,Home Point updated. RTH altitude adjusted to 90 m (Code: 120852),11.2
108,435200,2026-01-13 12:28:34,0.0,5,7.547,0.0,0.0,0.0,8.8,-0.4,-11.8,1024,1024,1024,1024,0,0,0,0,71,5.166,75.74,36.417324,P-GPS,,11.1
109,435300,2026-01-13 12:28:34,0.0,5,7.547,0.0,0.0,0.0,8.7,-0.4,-11.4,1024,1024,1024,1024,0,0,0,0,71,5.166,75.74,36.417324,P-GPS,,11.1
110,435400,2026-01-13 12:28:34,0.0,5,7.547,0.0,0.0,0.0,8.8,-0.6,-10.7,1024,1024,1024,1024,0,0,0,0,71,5.166,75.74,36.08924,P-GPS,,11.0
111,435500,2026-01-13 12:28:34,0.0,5,7.547,0.0,0.0,0.0,9.1,-2.0,-10.6,1024,1024,1024,1024,0,0,0,0,71,5.166,75.74,36.08924,P-GPS,,11.0
112,435600,2026-01-13 12:28:34,0.0,5,7.547,0.0,0.0,0.0,8.8,-1.1,-11.9,1024,1024,1024,1024,0,0,0,0,71,5.166,75.74,36.08924,P-GPS,,11.0
113,435700,2026-01-13 12:28:34,0.0,5,7.547,0.0,0.0,0.223694,8.2,0.5,-12.0,1024,1024,1024,1024,0,0,0,0,71,5.166,75.74,35.761156,P-GPS,,10.9
114,435800,2026-01-13 12:28:34,0.223694,5,7.547,0.0,-0.223694,0.0,8.6,-0.2,-10.4,1024,1024,1024,1024,0,0,0,0,71,5.166,75.74,35.761156,P-GPS,,10.9
115,435900,2026-01-13 12:28:34,0.223694,5,7.547,0.0,-0.223694,0.0,8.7,-0.7,-9.8,1024,1024,1024,1024,0,0,0,0,71,5.166,75.74,35.433072,P-GPS,,10.8
116,436000,2026-01-13 12:28:35,0.223694,5,7.547,0.0,-0.223694,0.0,9.3,-2.9,-8.4,1024,1024,1024,1024,0,0,0,0,71,5.166,75.74,35.433072,P-GPS,,10.8
117,436100,2026-01-13 12:28:35,0.223694,5,7.547,0.0,-0.223694,0.0,8.9,-2.6,-9.0,1024,1024,1024,1024,0,0,0,0,71,5.166,75.74,35.104988,P-GPS,,10.7
118,436200,2026-01-13 12:28:35,0.3131716,5,7.514,0.223694,-0.223694,0.0,8.2,-0.5,-9.6,1024,1024,1024,1024,0,0,0,0,70,5.093,75.74,35.104988,P-GPS,,10.7
119,436300,2026-01-13 12:28:35,0.3131716,5,7.514,0.223694,-0.223694,0.0,7.9,1.0,-8.8,1024,1024,1024,1024,0,0,0,0,70,5.093,75.74,35.104988,P-GPS,,10.7
120,436400,2026-01-13 12:28:35,0.3131716,5,7.514,0.223694,-0.223694,0.0,8.1,0.3,-7.9,1024,1024,1024,1024,0,0,0,0,70,5.093,75.74,34.776904,P-GPS,,10.6
121,436500,2026-01-13 12:28:35,0.223694,5,7.514,0.0,-0.223694,0.0,8.1,0.4,-7.6,1024,1024,1024,1024,0,0,0,0,70,5.093,75.74,34.776904,P-GPS,,10.6
122,436600,2026-01-13 12:28:35,0.3131716,5,7.514,0.223694,-0.223694,0.0,8.4,0.2,-7.1,1024,1024,1024,1024,0,0,0,0,70,5.093,75.74,34.44882,P-GPS,,10.5
123,436700,2026-01-13 12:28:35,0.3131716,5,7.514,0.223694,-0.223694,0.0,8.2,0.7,-6.7,1024,1024,1024,1024,0,0,0,0,70,5.093,75.74,34.44882,P-GPS,,10.5
124,436800,2026-01-13 12:28:35,0.3131716,5,7.514,0.223694,-0.223694,-0.223694,8.0,1.9,-7.0,1024,1024,1024,1024,0,0,0,0,70,5.093,75.74,34.120736,P-GPS,,10.4
125,436900,2026-01-13 12:28:35,0.223694,5,7.514,0.223694,0.0,0.0,8.0,2.8,-7.2,1024,1024,1024,1024,0,0,0,0,70,5.093,75.74,34.120736,P-GPS,,10.4
126,437000,2026-01-13 12:28:36,0.223694,5,7.514,0.223694,0.0,0.0,8.1,3.2,-7.2,1024,1024,1024,1024,0,0,0,0,70,5.093,75.74,34.120736,P-GPS,,10.4
127,437100,2026-01-13 12:28:36,0.0,5,7.514,0.0,0.0,0.0,8.1,1.9,-8.2,1024,1024,1024,1024,0,0,0,0,70,5.093,75.74,33.792652,P-GPS,,10.3
128,437200,2026-01-13 12:28:36,0.0,5,7.514,0.0,0.0,0.0,7.8,3.5,-8.8,1024,1024,1024,1024,0,0,0,0,70,5.093,75.74,33.792652,P-GPS,,10.3
129,437300,2026-01-13 12:28:36,0.0,5,7.534,0.0,-0.223694,0.0,8.1,1.6,-7.0,1024,1024,1024,1024,0,0,0,0,70,5.189,75.74,33.464568,P-GPS,,10.2
130,437400,2026-01-13 12:28:36,0.223694,5,7.534,0.0,-0.223694,0.0,8.1,1.1,-5.5,1024,1024,1024,1024,0,0,0,0,70,5.189,75.74,33.464568,P-GPS,,10.2
131,437500,2026-01-13 12:28:36,0.223694,5,7.534,0.0,-0.223694,0.0,7.9,2.7,-4.8,1024,1024,1024,1024,0,0,0,0,70,5.189,75.74,33.136484,P-GPS,,10.1
132,437600,2026-01-13 12:28:36,0.0,5,7.534,0.0,0.0,-0.223694,8.4,2.0,-4.6,1024,1024,1024,1024,0,0,0,0,70,5.189,75.74,33.136484,P-GPS,,10.1
133,437700,2026-01-13 12:28:36,0.0,5,7.534,0.0,0.0,0.0,8.3,2.0,-5.8,1024,1024,1024,1024,0,0,0,0,70,5.189,75.74,32.8084,P-GPS,,10.0
134,437800,2026-01-13 12:28:36,0.0,5,7.534,0.0,0.0,0.0,8.3,1.4,-5.1,1024,1024,1024,1024,0,0,0,0,70,5.189,75.74,32.8084,P-GPS,,10.0
135,437900,2026-01-13 12:28:36,0.0,5,7.534,0.0,0.0,-0.223694,8.3,2.0,-5.8,1024,1024,1024,1024,0,0,0,0,70,5.189,75.74,32.8084,P-GPS,,10.0
136,438000,2026-01-13 12:28:37,0.0,5,7.534,0.0,0.0,-0.223694,8.3,1.2,-6.4,1024,1024,1024,1024,0,0,0,0,70,5.189,75.74,32.8084,P-GPS,,10.0
137,438100,2026-01-13 12:28:37,0.0,5,7.534,0.0,0.0,0.0,8.3,1.1,-6.8,1024,1024,1024,1024,0,0,0,0,70,5.189,75.74,32.8084,P-GPS,,10.0
138,438200,2026-01-13 12:28:37,0.0,5,7.534,0.0,0.0,0.0,8.2,1.2,-6.9,1024,1024,1024,1024,0,0,0,0,70,5.189,75.74,32.8084,P-GPS,,10.0
139,438300,2026-01-13 12:28:37,0.0,5,7.534,0.0,0.0,0.0,8.2,0.9,-6.9,1024,1024,1024,1024,0,0,0,0,70,5.189,75.74,32.8084,P-GPS,,10.0
