index,time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
105,10500,2026-01-07 12:28:11,0.0,5,7.718,0.0,0.0,-4.250186,319.9,8.6,0.3,1024,1024,1024,1024,0,0,0,0,94,6.226,66.2,35.433072,P-GPS,,10.8
106,10600,2026-01-07 12:28:11,0.0,5,7.718,0.0,0.0,-4.47388,319.9,8.5,0.3,1024,1024,1024,1024,0,0,0,0,94,6.226,66.2,36.08924,P-GPS,,11.0
107,10700,2026-01-07 12:28:11,0.0,5,7.718,0.0,0.0,-4.250186,320.0,8.6,0.4,1024,1024,1024,1024,0,0,0,0,94,6.226,66.2,36.745408,P-GPS,,11.2
108,10800,2026-01-07 12:28:11,0.0,5,7.718,0.0,0.0,-3.579104,320.0,9.1,0.4,1024,1024,1024,1024,0,0,0,0,94,6.226,66.2,37.073492,P-GPS,,11.3
109,10900,2026-01-07 12:28:11,0.0,5,7.718,0.0,0.0,-2.908022,320.0,9.2,0.6,1024,1024,1024,1024,0,0,0,0,94,6.226,66.2,37.72966,P-GPS,,11.5
110,11000,2026-01-07 12:28:11,0.0,5,7.718,0.0,0.0,-2.23694,320.0,9.5,0.7,1024,1024,1024,1024,0,0,0,0,94,6.226,66.2,38.057744,P-GPS,,11.6
111,11100,2026-01-07 12:28:12,0.0,5,7.721,0.0,0.0,-1.342164,320.0,9.6,0.5,1024,1024,1024,1024,0,0,0,0,94,6.251,66.2,38.057744,P-GPS,,11.6
112,11200,2026-01-07 12:28:12,0.0,5,7.721,0.0,0.0,-0.671082,320.0,9.5,0.5,1024,1024,1024,1024,0,0,0,0,94,6.251,66.2,38.385828,P-GPS,,11.7
113,11300,2026-01-07 12:28:12,0.0,5,7.721,0.0,0.0,-0.223694,320.0,9.3,0.5,1024,1024,1024,1024,0,0,0,0,94,6.251,66.2,38.385828,P-GPS,SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Gimbal stuck. Make sure gimbal cover is removed and manually check whether gimbal can rotate freely (Code: 40002),11.7
114,11400,2026-01-07 12:28:12,0.0,5,7.721,0.0,0.0,-0.223694,320.0,9.3,0.8,1024,1024,1024,1024,0,0,0,0,94,6.251,66.2,38.385828,P-GPS,,11.7
115,11500,2026-01-07 12:28:12,0.0,5,7.721,0.0,0.0,0.0,320.0,9.1,0.8,1024,1024,1024,1024,0,0,0,0,94,6.251,66.2,38.385828,P-GPS,,11.7
116,11600,2026-01-07 12:28:12,0.0,5,7.721,0.0,0.0,0.0,320.0,8.8,0.7,1024,1024,1024,1024,0,0,0,0,94,6.251,66.2,38.385828,P-GPS,,11.7
