index,time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
89,333700,2026-01-08 12:33:40,0.0,5,7.552,0.0,0.0,0.0,24.1,9.6,7.7,1024,1024,1024,1024,0,0,0,0,78,6.381,74.66,35.104988,P-GPS,,10.7
90,333800,2026-01-08 12:33:40,0.0,5,7.552,0.0,0.0,0.0,24.1,9.2,7.5,1024,1024,1024,1024,0,0,0,0,78,6.381,74.66,35.104988,P-GPS,,10.7
91,333900,2026-01-08 12:33:40,0.0,5,7.552,0.0,0.0,0.0,24.1,9.0,7.2,1024,1024,1024,1024,0,0,0,0,78,6.381,74.66,34.776904,P-GPS,,10.6
92,334000,2026-01-08 12:33:40,0.0,5,7.552,-0.223694,0.0,0.0,24.0,8.9,6.7,1024,1024,1024,1024,0,0,0,0,78,6.381,74.66,34.776904,P-GPS,,10.6
93,334100,2026-01-08 12:33:40,0.223694,5,7.552,-0.223694,0.0,0.0,24.1,8.5,6.3,1024,1024,1024,1024,0,0,0,0,78,6.381,74.66,34.44882,P-GPS,,10.5
94,334200,2026-01-08 12:33:40,0.223694,5,7.552,-0.223694,0.0,0.0,24.1,8.8,6.2,1024,1024,1024,1024,0,0,0,0,78,6.381,74.66,34.44882,P-GPS,,10.5
95,334300,2026-01-08 12:33:40,0.223694,5,7.552,-0.223694,0.0,0.0,24.1,8.2,6.3,1024,1024,1024,1024,0,0,0,0,78,6.381,74.66,34.120736,P-GPS,,10.4
96,334400,2026-01-08 12:33:40,0.223694,5,7.552,-0.223694,0.0,0.0,24.0,7.6,5.6,1024,1024,1024,1024,0,0,0,0,78,6.381,74.66,34.120736,P-GPS,,10.4
97,334500,2026-01-08 12:33:41,0.223694,5,7.647,-0.223694,0.0,0.0,24.0,7.9,5.5,1024,1024,1024,1024,0,0,0,0,78,4.3,74.66,34.120736,P-GPS,,10.4
98,334600,2026-01-08 12:33:41,0.223694,5,7.647,-0.223694,0.0,0.0,23.9,7.7,5.6,1024,1024,1024,1024,0,0,0,0,78,4.3,74.66,33.792652,P-GPS,,10.3
99,334700,2026-01-08 12:33:41,0.223694,5,7.647,-0.223694,0.0,0.0,23.9,7.8,5.5,1024,1024,1024,1024,0,0,0,0,78,4.3,74.66,33.792652,P-GPS,,10.3
100,334800,2026-01-08 12:33:41,0.0,5,7.647,0.0,0.0,0.0,24.0,8.0,5.6,1024,1024,1024,1024,0,0,0,0,78,4.3,74.66,33.464568,P-GPS,,10.2
101,334900,2026-01-08 12:33:41,0.0,5,7.647,0.0,0.0,0.0,24.0,7.7,5.6,1024,1024,1024,1024,0,0,0,0,78,4.3,74.66,33.464568,P-GPS,,10.2
102,335000,2026-01-08 12:33:41,0.0,5,7.647,0.0,0.0,0.0,24.0,8.1,5.8,1024,1024,1024,1024,0,0,0,0,78,4.3,74.66,33.136484,P-GPS,,10.1
103,335100,2026-01-08 12:33:41,0.0,5,7.647,0.0,0.0,0.0,24.0,8.0,5.7,1024,1024,1024,1024,0,0,0,0,78,4.3,74.66,33.136484,P-GPS,,10.1
104,335200,2026-01-08 12:33:41,0.0,5,7.647,0.0,0.0,0.0,24.0,8.2,5.7,1024,1024,1024,1024,0,0,0,0,78,4.3,74.66,33.136484,P-GPS,,10.1
105,335300,2026-01-08 12:33:41,0.0,5,7.647,0.0,0.0,0.0,24.0,8.0,5.5,1024,1024,1024,1024,0,0,0,0,78,4.3,74.66,32.8084,P-GPS,,10.0
106,335400,2026-01-08 12:33:41,0.0,5,7.647,0.0,0.0,0.0,24.1,8.1,5.8,1024,1024,1024,1024,0,0,0,0,78,4.3,74.66,32.8084,P-GPS,,10.0
107,335500,2026-01-08 12:33:42,0.0,5,7.643,0.0,0.0,0.0,24.1,8.1,5.8,1024,1024,1024,1024,0,0,0,0,78,4.69,74.66,32.8084,P-GPS,,10.0
108,335600,2026-01-08 12:33:42,0.0,5,7.643,0.0,0.0,0.0,24.1,8.1,5.9,1024,1024,1024,1024,0,0,0,0,78,4.69,74.66,32.480316,P-GPS,,9.9
109,335700,2026-01-08 12:33:42,0.0,5,7.643,0.0,0.0,0.0,24.0,7.8,6.0,1024,1024,1024,1024,0,0,0,0,78,4.69,74.66,32.480316,P-GPS,,9.9
110,335800,2026-01-08 12:33:42,0.0,5,7.643,0.0,0.0,0.0,24.0,7.5,5.7,1024,1024,1024,1024,0,0,0,0,78,4.69,74.66,32.480316,P-GPS,,9.9
111,335900,2026-01-08 12:33:42,0.0,5,7.643,0.0,0.0,0.0,23.9,7.7,5.6,1024,1024,1024,1024,0,0,0,0,78,4.69,74.66,32.152232,P-GPS,,9.8
112,336000,2026-01-08 12:33:42,0.0,5,7.643,0.0,0.0,0.0,23.9,7.9,5.6,1024,1024,1024,1024,0,0,0,0,78,4.69,74.66,32.152232,P-GPS,,9.8
113,336100,2026-01-08 12:33:42,0.0,5,7.643,0.0,0.0,0.0,24.0,8.2,5.5,1024,1024,1024,1024,0,0,0,0,78,4.69,74.66,32.152232,P-GPS,,9.8
114,336200,2026-01-08 12:33:42,0.0,5,7.643,0.0,0.0,0.0,24.0,8.2,5.6,1024,1024,1024,1024,0,0,0,0,78,4.69,74.66,32.152232,P-GPS,,9.8
115,336300,2026-01-08 12:33:42,0.0,5,7.643,0.0,0.0,0.0,24.0,8.4,5.8,1024,1024,1024,1024,0,0,0,0,78,4.69,74.66,32.152232,P-GPS,,9.8
116,336400,2026-01-08 12:33:42,0.0,5,7.643,0.0,0.0,0.0,24.0,8.3,5.8,1024,1024,1024,1024,0,0,0,0,78,4.69,74.66,31.824148,P-GPS,,9.7
117,336500,2026-01-08 12:33:43,0.0,5,7.634,0.0,0.0,0.0,24.0,8.4,5.8,1024,1024,1024,1024,0,0,0,0,78,4.97,74.66,31.824148,P-GPS,,9.7
