time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
176800,2026-01-11 17:20:43,0.0,5,7.558,0.0,0.0,-4.250186,34.8,9.2,-5.8,1024,1024,1684,1024,0,0,100,0,87,6.627,59.9,92.191604,P-GPS,,28.1
176900,2026-01-11 17:20:43,0.0,5,7.558,0.0,0.0,-4.250186,34.8,9.0,-6.1,1024,1024,1684,1024,0,0,100,0,87,6.627,59.9,92.847772,P-GPS,,28.3
177000,2026-01-11 17:20:43,0.0,5,7.558,0.0,0.0,-4.47388,34.8,9.2,-6.1,1024,1024,1684,1024,0,0,100,0,87,6.627,59.9,93.50394,P-GPS,,28.5
177100,2026-01-11 17:20:43,0.0,5,7.558,0.0,0.0,-4.47388,34.8,9.0,-6.1,1024,1024,1684,1024,0,0,100,0,87,6.627,59.9,94.160108,P-GPS,,28.7
177200,2026-01-11 17:20:43,0.0,5,7.558,0.0,0.0,-4.250186,34.8,9.0,-6.0,1024,1024,1024,1024,0,0,0,0,87,6.627,59.9,94.816276,P-GPS,,28.9
177300,2026-01-11 17:20:43,0.0,5,7.558,0.0,0.0,-4.250186,34.9,8.6,-5.9,1024,1024,1024,1024,0,0,0,0,87,6.627,59.9,95.472444,P-GPS,,29.1
177400,2026-01-11 17:20:43,0.0,5,7.558,0.0,0.0,-4.250186,34.8,8.2,-5.7,1024,1024,1024,1024,0,0,0,0,87,6.627,59.9,96.128612,P-GPS,,29.3
177500,2026-01-11 17:20:43,0.0,5,7.558,0.0,0.0,-3.802798,34.7,8.2,-6.3,1024,1024,1024,1024,0,0,0,0,87,6.627,59.9,96.78478,P-GPS,,29.5
177600,2026-01-11 17:20:43,0.0,5,7.558,0.0,0.0,-3.131716,34.6,8.5,-6.7,1024,1024,1024,1024,0,0,0,0,87,6.627,59.9,97.112864,P-GPS,,29.6
177700,2026-01-11 17:20:44,0.0,5,7.558,0.0,0.0,-2.460634,34.5,9.3,-6.5,1024,1024,1024,1024,0,0,0,0,87,6.627,59.9,97.440948,P-GPS,,29.7
177800,2026-01-11 17:20:44,0.0,5,7.558,0.0,0.0,-1.789552,34.5,9.7,-6.6,1024,1024,1024,1024,0,0,0,0,87,6.627,59.9,97.769032,P-GPS,,29.8
177900,2026-01-11 17:20:44,0.0,5,7.558,0.0,0.0,-1.11847,34.5,10.1,-6.9,1024,1024,1024,1024,0,0,0,0,87,6.627,59.9,97.769032,P-GPS,,29.8
178000,2026-01-11 17:20:44,0.0,5,7.558,0.0,0.0,-0.447388,34.6,9.9,-6.6,1024,1024,1024,1024,0,0,0,0,87,6.627,59.9,97.769032,P-GPS,,29.8
178100,2026-01-11 17:20:44,0.0,5,7.558,0.0,0.0,-0.223694,34.6,10.1,-6.6,1024,1024,1024,1024,0,0,0,0,87,6.627,59.9,97.769032,P-GPS,,29.8
178200,2026-01-11 17:20:44,0.0,5,7.558,0.0,0.0,0.0,34.7,9.6,-6.5,1024,1024,1024,1024,0,0,0,0,87,6.627,59.9,97.769032,P-GPS,,29.8
178300,2026-01-11 17:20:44,0.0,5,7.558,0.0,0.0,0.0,34.7,9.4,-6.3,1024,1024,1024,1024,0,0,0,0,87,6.627,59.9,97.769032,P-GPS,,29.8
178400,2026-01-11 17:20:44,0.0,5,7.558,0.0,0.0,0.0,34.6,9.4,-6.2,1024,1024,1024,1024,0,0,0,0,87,6.627,59.9,97.769032,P-GPS,,29.8
178500,2026-01-11 17:20:44,0.0,5,7.558,0.0,0.0,0.0,34.6,9.3,-5.8,1024,1024,1024,1024,0,0,0,0,87,6.627,59.9,97.769032,P-GPS,,29.8
178600,2026-01-11 17:20:44,0.0,5,7.558,0.0,0.0,0.0,34.6,9.2,-5.7,1024,1024,1024,1024,0,0,0,0,87,6.627,59.9,97.769032,P-GPS,,29.8
178700,2026-01-11 17:20:45,0.0,5,7.558,0.0,0.0,0.0,34.7,8.9,-5.1,1024,1024,1024,1024,0,0,0,0,87,6.627,59.9,97.440948,P-GPS,,29.7
178800,2026-01-11 17:20:45,0.0,5,7.676,0.0,0.0,0.0,34.7,8.8,-5.1,1024,1024,1024,1024,0,0,0,0,87,4.208,59.9,97.440948,P-GPS,,29.7
178900,2026-01-11 17:20:45,0.0,5,7.676,0.0,0.0,0.0,34.7,8.5,-5.2,1024,1024,1024,1024,0,0,0,0,87,4.208,59.9,97.440948,P-GPS,,29.7
179000,2026-01-11 17:20:45,0.0,5,7.676,0.0,0.0,0.0,34.7,8.1,-5.2,1024,1024,1024,1024,0,0,0,0,87,4.208,59.9,97.440948,P-GPS,,29.7
179100,2026-01-11 17:20:45,0.0,5,7.676,0.0,0.0,0.0,34.8,8.5,-5.0,1024,1024,1024,1024,0,0,0,0,87,4.208,59.9,97.440948,P-GPS,,29.7
179200,2026-01-11 17:20:45,0.0,5,7.676,0.0,0.0,0.0,34.8,8.5,-5.1,1024,1024,1024,1024,0,0,0,0,87,4.208,59.9,97.440948,P-GPS,,29.7
179300,2026-01-11 17:20:45,0.0,5,7.676,0.0,0.0,0.0,34.7,8.2,-5.1,1024,1024,1024,1024,0,0,0,0,87,4.208,59.9,97.112864,P-GPS,,29.6
179400,2026-01-11 17:20:45,0.0,5,7.676,0.0,0.0,0.0,34.7,7.9,-5.4,1024,1024,1024,1024,0,0,0,0,87,4.208,59.9,97.112864,P-GPS,,29.6
179500,2026-01-11 17:20:45,0.0,5,7.676,0.0,0.0,0.0,34.7,8.2,-5.3,1024,1024,1024,1024,0,0,0,0,87,4.208,59.9,97.112864,P-GPS,,29.6
179600,2026-01-11 17:20:45,0.0,5,7.676,0.0,0.0,0.0,34.7,8.5,-5.4,1024,1024,1024,1024,0,0,0,0,87,4.208,59.9,97.112864,P-GPS,,29.6
179700,2026-01-11 17:20:46,0.0,5,7.676,0.0,0.0,0.0,34.7,7.8,-5.5,1024,1024,1024,1024,0,0,0,0,87,4.208,59.9,97.112864,P-GPS,,29.6
