time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
289500,2026-01-09 20:11:37,0.0,5,7.577,0.0,0.0,0.0,12.1,1.5,-1.3,1024,1024,1024,1024,0,0,0,0,79,6.016,72.68,37.401576,P-GPS,,11.4
289600,2026-01-09 20:11:37,0.0,5,7.577,0.0,0.0,0.0,12.1,1.8,-1.3,1024,1024,1024,1024,0,0,0,0,79,6.016,72.68,37.401576,P-GPS,,11.4
289700,2026-01-09 20:11:37,0.0,5,7.577,0.0,0.0,0.0,12.0,2.0,-1.2,1024,1024,1024,1024,0,0,0,0,79,6.016,72.68,37.401576,P-GPS,,11.4
289800,2026-01-09 20:11:37,0.0,5,7.577,0.0,0.0,0.0,12.0,1.9,-1.1,1024,1024,1024,1024,0,0,0,0,79,6.016,72.68,37.401576,P-GPS,,11.4
289900,2026-01-09 20:11:37,0.0,5,7.577,0.0,0.0,0.0,12.0,1.9,-1.0,1024,1024,1024,1024,0,0,0,0,79,6.016,72.68,37.401576,P-GPS,,11.4
290000,2026-01-09 20:11:37,0.0,5,7.577,0.0,0.0,0.0,11.9,1.8,-1.0,1024,1024,1024,1024,0,0,0,0,79,6.016,72.68,37.401576,P-GPS,,11.4
290100,2026-01-09 20:11:38,0.0,5,7.643,0.0,0.0,0.0,11.9,1.8,-1.0,1024,1024,1024,1024,0,0,0,0,79,4.494,72.68,37.401576,P-GPS,,11.4
290200,2026-01-09 20:11:38,0.0,5,7.643,0.0,0.0,0.0,11.9,1.6,-0.8,1024,1024,1024,1024,0,0,0,0,79,4.494,72.68,37.401576,P-GPS,,11.4
290300,2026-01-09 20:11:38,0.0,5,7.643,0.0,0.0,0.0,11.9,1.6,-0.7,1024,1024,1024,1024,0,0,0,0,79,4.494,72.68,37.401576,P-GPS,,11.4
290400,2026-01-09 20:11:38,0.0,5,7.643,0.0,0.0,0.0,11.9,1.5,-0.4,1024,1024,1024,1024,0,0,0,0,79,4.494,72.68,37.401576,P-GPS,,11.4
