time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
280400,2026-01-11 17:22:33,0.223694,5,7.703,-0.223694,0.0,0.0,29.4,1.2,-6.9,1024,1024,1024,1024,0,0,0,0,81,4.29,60.62,36.417324,P-GPS,,11.1
280500,2026-01-11 17:22:33,0.223694,5,7.703,-0.223694,0.0,0.0,29.7,0.0,-7.2,1024,1024,1024,1024,0,0,0,0,81,4.29,60.62,36.417324,P-GPS,,11.1
280600,2026-01-11 17:22:33,0.0,5,7.703,0.0,0.0,0.0,29.8,1.1,-6.9,1024,1024,1024,1024,0,0,0,0,81,4.29,60.62,36.417324,P-GPS,,11.1
280700,2026-01-11 17:22:33,0.0,5,7.703,0.0,0.0,0.0,29.6,2.9,-7.2,1024,1024,1024,1024,0,0,0,0,81,4.29,60.62,36.417324,P-GPS,,11.1
280800,2026-01-11 17:22:33,0.0,5,7.703,0.0,0.0,0.0,29.6,3.8,-6.8,1024,1024,1024,1024,0,0,0,0,81,4.29,60.62,36.417324,P-GPS,,11.1
280900,2026-01-11 17:22:33,0.0,5,7.703,0.0,0.0,0.0,29.6,3.8,-6.4,1024,1024,1024,1024,0,0,0,0,81,4.29,60.62,36.417324,P-GPS,,11.1
281000,2026-01-11 17:22:33,0.0,5,7.703,0.0,0.0,0.0,29.8,3.0,-5.9,1024,1024,1024,1024,0,0,0,0,81,4.29,60.62,36.417324,P-GPS,,11.1
281100,2026-01-11 17:22:33,0.0,5,7.703,0.0,0.0,0.0,29.8,3.8,-6.1,1024,1024,1024,1024,0,0,0,0,81,4.29,60.62,36.417324,P-GPS,,11.1
281200,2026-01-11 17:22:33,0.0,5,7.703,0.0,0.0,0.0,29.8,3.7,-5.5,1024,1024,1024,1024,0,0,0,0,81,4.29,60.62,36.417324,P-GPS,,11.1
281300,2026-01-11 17:22:34,0.0,5,7.703,0.0,0.0,0.0,29.8,4.1,-5.2,1024,1024,1024,1024,0,0,0,0,81,4.29,60.62,36.08924,P-GPS,,11.0
