time(millisecond),timestamp,altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,height_above_takeoff(meters)
135900,2026-01-11 17:20:02,720.55413460629,0.0,0.0,0.0,0.0,14,5,7.976,720.55413460629,0.0,0.0,0.0,0.0,0.0,0.0,26.9,2.9,0.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,3.989,3.987,0,0,0,0,0.678,58.82,720.55413460629,0.0,41,Motors_Started,SD card speed low SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Gimbal stuck. Make sure gimbal cover is removed and manually check whether gimbal can rotate freely (Code: 40002),0.0
136000,2026-01-11 17:20:02,720.55413460629,0.0,0.0,0.0156383535188,0.0156383535188,14,5,7.976,720.55413460629,0.0,0.0,0.0156383535188,0.0,0.0,0.0,26.7,2.9,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,3.989,3.987,0,0,0,0,0.678,58.82,720.55413460629,0.0,41,Motors_Started,,0.0
136100,2026-01-11 17:20:02,720.55413460629,0.328084,0.0,0.0252939312556,0.0316588264724,14,5,7.976,720.55413460629,0.0,0.0,0.0252939312556,0.0,0.0,0.0,26.5,2.9,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,3.989,3.987,0,0,0,0,0.678,58.82,720.55413460629,0.0,41,Motors_Started,Setting new Return-To-Home altitude to 90m (295 ft). Data Recorder File Index is 34. Setting new Maximum Flight Altitude to 90m (295 ft),0.0
136200,2026-01-11 17:20:02,720.55413460629,0.328084,0.0,3.7633531388,0.034075460408,14,5,7.976,720.55413460629,0.0,0.0,3.7633531388,0.0,0.0,0.0,26.4,2.9,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,3.989,3.987,0,0,0,0,0.678,58.82,720.55413460629,0.0,41,Motors_Started,,0.0
136300,2026-01-11 17:20:02,720.55413460629,0.328084,0.0,3.760170724,0.039633859536,15,5,7.976,720.55413460629,0.0,0.0,3.7633531388,0.0,0.0,0.0,26.2,2.9,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,3.989,3.987,0,0,0,0,0.678,58.82,720.55413460629,0.0,41,Motors_Started,,0.0
136400,2026-01-11 17:20:02,720.55413460629,0.328084,0.0,3.7490486764,0.054937993884,15,5,7.976,720.55413460629,0.0,0.0,3.7633531388,0.0,0.0,0.0,26.0,2.9,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,3.989,3.987,0,0,0,0,0.678,58.82,720.55413460629,0.0,41,Motors_Started,,0.0
136500,2026-01-11 17:20:02,720.55413460629,0.328084,0.0,3.7377953952,0.070869096756,15,5,7.976,720.55413460629,0.0,0.0,3.7633531388,0.0,0.0,0.0,26.0,2.9,0.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,3.989,3.987,0,0,0,0,0.678,58.82,720.55413460629,0.0,41,Motors_Started,,0.0
136600,2026-01-11 17:20:02,720.88221860629,0.328084,0.0,3.6873032676,0.124651906876,15,5,7.976,720.88221860629,0.328084,0.0,3.7633531388,0.0,0.0,0.0,25.9,2.9,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,3.989,3.987,0,0,0,0,0.678,58.82,720.88221860629,0.328084,41,Motors_Started,,0.1
136700,2026-01-11 17:20:03,720.88221860629,0.328084,0.0,3.6738190152,0.140330385068,15,5,7.976,720.88221860629,0.328084,0.0,3.7633531388,0.0,0.0,0.0,25.8,2.9,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,3.989,3.987,0,0,0,0,0.678,58.82,720.88221860629,0.328084,41,Motors_Started,,0.1
136800,2026-01-11 17:20:03,720.88221860629,0.328084,0.0,3.664534238,0.15256234084,15,5,7.976,720.88221860629,0.328084,0.0,3.7633531388,0.0,0.0,0.0,25.8,2.9,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,3.989,3.987,0,0,0,0,0.678,58.82,720.88221860629,0.328084,41,Motors_Started,,0.1
