time(millisecond),timestamp,altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,height_above_takeoff(meters)
463000,2026-01-13 17:40:51,720.7103268685,0.0,0.0,0.0,0.0,16,5,0.0,720.7103268685,0.0,0.0,0.0,0.0,0.0,0.0,31.5,2.1,0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.817,3.818,0,0,0,0,0.0,73.94,720.7103268685,0.0,41,Motors_Started,SD card speed low SD card speed low. Normal use may be affected. Replace SD card (Code: 10028),0.0
463100,2026-01-13 17:40:52,720.7103268685,0.0,0.0,0.0110050200372,0.0110050200372,16,5,7.634,720.7103268685,0.0,0.0,0.0110050200372,0.0,0.0,0.0,31.4,2.1,0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.817,3.818,0,0,0,0,1.054,73.94,720.7103268685,0.0,41,Motors_Started,,0.0
463200,2026-01-13 17:40:52,720.7103268685,0.328084,0.0,0.0191175202968,0.0218697185476,16,5,7.634,720.7103268685,0.0,0.0,0.0191175202968,0.0,0.0,0.0,31.4,2.1,0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.817,3.818,0,0,0,0,1.054,73.94,720.7103268685,0.0,41,Motors_Started,Setting new Return-To-Home altitude to 90m (295 ft). Data Recorder File Index is 37. Setting new Maximum Flight Altitude to 90m (295 ft),0.0
463300,2026-01-13 17:40:52,720.7103268685,0.328084,0.0,1.66006238908,0.058108925744,16,5,7.634,720.7103268685,0.0,0.0,1.66006238908,0.0,0.0,0.0,31.4,2.1,0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.817,3.818,0,0,0,0,1.054,73.94,720.7103268685,0.0,41,Motors_Started,,0.0
463400,2026-01-13 17:40:52,720.7103268685,0.328084,0.0,1.66830385916,0.069878283076,16,5,7.634,720.7103268685,0.0,0.0,1.66830385916,0.0,0.0,0.0,31.4,2.1,0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.817,3.818,0,0,0,0,1.054,73.94,720.7103268685,0.0,41,Motors_Started,,0.0
463500,2026-01-13 17:40:52,720.7103268685,0.328084,0.0,1.67000005344,0.071892062668,16,5,7.634,720.7103268685,0.0,0.0,1.67000005344,0.0,0.0,0.0,31.4,2.0,0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.817,3.818,0,0,0,0,1.054,73.94,720.7103268685,0.0,41,Motors_Started,,0.0
463600,2026-01-13 17:40:52,720.7103268685,0.328084,0.0,1.6643209194,0.07992782408,16,5,7.634,720.7103268685,0.0,0.0,1.67000005344,0.0,0.0,0.0,31.5,2.0,0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.817,3.818,0,0,0,0,1.054,73.94,720.7103268685,0.0,41,Motors_Started,,0.0
463700,2026-01-13 17:40:52,720.7103268685,0.328084,0.0,1.63202761128,0.115174872452,16,5,7.634,720.7103268685,0.0,0.0,1.67000005344,0.0,0.0,0.0,31.4,2.1,0.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.817,3.818,0,0,0,0,1.054,73.94,720.7103268685,0.0,41,Motors_Started,,0.0
463800,2026-01-13 17:40:52,720.7103268685,0.328084,0.0,1.61618771576,0.135383206432,16,5,7.634,720.7103268685,0.0,0.0,1.67000005344,0.0,0.0,0.0,31.5,2.1,0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.817,3.818,0,0,0,0,1.054,73.94,720.7103268685,0.0,41,Motors_Started,,0.0
463900,2026-01-13 17:40:52,720.7103268685,0.328084,0.0,1.60623692804,0.148806763292,16,5,7.634,720.7103268685,0.0,0.0,1.67000005344,0.0,0.0,0.0,31.4,2.1,0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.817,3.818,0,0,0,0,1.054,73.94,720.7103268685,0.0,41,Motors_Started,,0.0
464000,2026-01-13 17:40:53,720.7103268685,0.328084,0.0,1.60128285964,0.1567175247,16,5,7.634,720.7103268685,0.0,0.0,1.67000005344,0.0,0.0,0.0,31.3,2.1,0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.817,3.818,0,0,0,0,1.054,73.94,720.7103268685,0.0,41,Motors_Started,,0.0
464100,2026-01-13 17:40:53,720.7103268685,0.328084,0.0,1.5925033318,0.171050858492,16,5,7.634,720.7103268685,0.0,0.0,1.67000005344,0.0,0.0,0.0,31.3,2.0,0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.817,3.818,0,0,0,0,1.054,73.94,720.7103268685,0.0,11,AutoTakeoff,,0.0
464200,2026-01-13 17:40:53,720.7103268685,0.328084,0.0,1.58570871216,0.196553155896,16,5,7.596,720.7103268685,0.0,0.0,1.67000005344,0.0,0.0,0.0,31.3,2.1,0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.807,3.81,0,0,0,0,1.612,73.94,720.7103268685,0.0,11,AutoTakeoff,,0.0
464300,2026-01-13 17:40:53,720.7103268685,0.328084,0.0,1.57803154656,0.210820544804,16,5,7.596,720.7103268685,0.0,0.0,1.67000005344,0.0,0.0,0.0,31.3,2.1,0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.807,3.81,0,0,0,0,1.612,73.94,720.7103268685,0.0,11,AutoTakeoff,,0.0
464400,2026-01-13 17:40:53,720.7103268685,0.328084,0.0,1.574311074,0.218022972856,16,5,7.596,720.7103268685,0.0,0.0,1.67000005344,0.0,0.0,0.0,31.4,2.1,0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.807,3.81,0,0,0,0,1.612,73.94,720.7103268685,0.0,11,AutoTakeoff,,0.0
464500,2026-01-13 17:40:53,720.7103268685,0.328084,0.0,1.57264440728,0.222031503168,16,5,7.596,720.7103268685,0.0,0.0,1.67000005344,0.0,0.0,0.0,31.4,2.1,0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.807,3.81,0,0,0,0,1.612,73.94,720.7103268685,0.0,11,AutoTakeoff,,0.0
464600,2026-01-13 17:40:53,720.7103268685,0.328084,0.0,1.59546921116,0.25741142556,16,5,7.596,720.7103268685,0.0,0.0,1.67000005344,0.0,0.0,0.0,31.8,2.1,0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.807,3.81,0,0,0,0,1.612,73.94,720.7103268685,0.0,11,AutoTakeoff,,0.0
464700,2026-01-13 17:40:53,720.7103268685,0.328084,0.0,1.60210635048,0.264918315564,16,5,7.596,720.7103268685,0.0,0.0,1.67000005344,0.0,0.0,0.0,32.2,2.1,0.2,0,0,1024,1024,1110,1024,0,0,13,0,0,0,0,66,3.807,3.81,0,0,0,0,1.612,73.94,720.7103268685,0.0,11,AutoTakeoff,,0.0
464800,2026-01-13 17:40:53,720.7103268685,0.328084,0.0,1.61422905428,0.277878289732,16,5,7.596,720.7103268685,0.0,0.0,1.67000005344,0.0,0.0,0.0,33.6,2.2,0.1,0,0,1024,1024,1516,1024,0,0,75,0,0,0,0,66,3.807,3.81,0,0,0,0,1.612,73.94,720.7103268685,0.0,11,AutoTakeoff,,0.0
464900,2026-01-13 17:40:53,720.7103268685,0.328084,0.0,1.62295936952,0.286992791336,16,5,7.596,720.7103268685,0.0,0.0,1.67000005344,0.0,0.0,0.0,36.0,2.3,0.1,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,66,3.807,3.81,0,0,0,0,1.612,73.94,720.7103268685,0.0,11,AutoTakeoff,,0.0
465000,2026-01-13 17:40:53,720.7103268685,0.328084,0.0,1.6612697382,0.33294948572,16,5,7.596,720.7103268685,0.0,0.0,1.67000005344,0.0,0.0,-0.223694,37.9,1.8,0.0,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,66,3.807,3.81,0,0,0,0,1.612,73.94,720.7103268685,0.0,11,AutoTakeoff,,0.0
465100,2026-01-13 17:40:54,721.0384108685,0.328084,0.0,1.6589403418,0.35031497184,16,5,7.596,721.0384108685,0.328084,0.0,1.67000005344,0.0,0.0,-0.447388,38.3,1.6,-1.1,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,66,3.807,3.81,0,0,0,0,1.612,73.94,721.0384108685,0.328084,11,AutoTakeoff,,0.1
465200,2026-01-13 17:40:54,721.0384108685,0.656168,0.0,1.64682748052,0.37265093056,17,5,7.596,721.0384108685,0.328084,0.0,1.67000005344,0.0,0.0,-0.671082,38.3,0.8,-1.6,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,66,3.807,3.81,0,0,0,0,1.612,73.94,721.0384108685,0.328084,11,AutoTakeoff,Home Point updated. RTH altitude adjusted to 90 m (Code: 120852),0.1
465300,2026-01-13 17:40:54,721.0384108685,0.656168,0.0,1.6319062202,0.39730316232,17,5,7.455,721.0384108685,0.328084,0.0,1.67000005344,0.0,0.0,-1.11847,38.3,1.4,-0.7,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,66,3.728,3.726,0,0,0,0,4.27,73.94,721.0384108685,0.328084,11,AutoTakeoff,,0.1
