time(millisecond),timestamp,altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,height_above_takeoff(meters)
140700,2026-01-13 12:21:57,720.81025010005,0.328084,0.0,0.0,0.0,18,5,0.0,720.81025010005,0.0,0.0,0.0,0.0,0.0,0.0,7.8,4.4,0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,4.024,4.026,0,0,0,0,0.0,68.18,720.81025010005,0.0,41,Motors_Started,Setting new Return-To-Home altitude to 90m (295 ft). Data Recorder File Index is 36. Setting new Maximum Flight Altitude to 90m (295 ft). SD card speed low SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Gimbal stuck. Make sure gimbal cover is removed and manually check whether gimbal can rotate freely (Code: 40002),0.0
140800,2026-01-13 12:21:57,720.81025010005,0.328084,0.0,3.407316382,0.04223753416,18,5,0.0,720.81025010005,0.0,0.0,3.407316382,0.0,0.0,0.0,7.8,4.4,0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,4.024,4.026,0,0,0,0,0.0,68.18,720.81025010005,0.0,41,Motors_Started,,0.0
140900,2026-01-13 12:21:57,720.81025010005,0.328084,0.0,3.4223098208,0.061756563656,18,5,0.0,720.81025010005,0.0,0.0,3.4223098208,0.0,0.0,0.0,7.8,4.4,0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,4.024,4.026,0,0,0,0,0.0,68.18,720.81025010005,0.0,41,Motors_Started,SD card speed low. Normal use may be affected. Replace SD card (Code: 40112),0.0
141000,2026-01-13 12:21:57,720.81025010005,0.328084,0.0,3.4354331808,0.075559057536,18,5,8.057,720.81025010005,0.0,0.0,3.4354331808,0.0,0.0,0.0,7.8,4.4,0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,4.024,4.026,0,0,0,0,0.662,68.18,720.81025010005,0.0,41,Motors_Started,,0.0
141100,2026-01-13 12:21:57,720.81025010005,0.328084,0.0,3.4483924988,0.090206367716,18,5,8.057,720.81025010005,0.0,0.0,3.4483924988,0.0,0.0,0.0,7.8,4.3,0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,4.024,4.026,0,0,0,0,0.662,68.18,720.81025010005,0.0,41,Motors_Started,,0.0
141200,2026-01-13 12:21:57,720.81025010005,0.328084,0.0,3.4570539164,0.123101053808,18,5,8.057,720.81025010005,0.0,0.0,3.4570539164,0.0,0.0,0.0,7.8,4.4,0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,4.024,4.026,0,0,0,0,0.662,68.18,720.81025010005,0.0,41,Motors_Started,,0.0
141300,2026-01-13 12:21:57,720.81025010005,0.328084,0.0,3.4592192708,0.127111880708,18,5,8.057,720.81025010005,0.0,0.0,3.4592192708,0.0,0.0,0.0,7.9,4.3,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,4.024,4.026,0,0,0,0,0.662,68.18,720.81025010005,0.0,41,Motors_Started,,0.0
141400,2026-01-13 12:21:57,720.81025010005,0.328084,0.0,3.4571523416,0.129233599936,18,5,8.057,720.81025010005,0.0,0.0,3.4592192708,0.0,0.0,0.0,7.8,4.4,0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,4.024,4.026,0,0,0,0,0.662,68.18,720.81025010005,0.0,41,Motors_Started,,0.0
141500,2026-01-13 12:21:58,720.81025010005,0.328084,0.0,3.454888562,0.131520017332,18,5,8.057,720.81025010005,0.0,0.0,3.4592192708,0.0,0.0,0.0,7.8,4.3,0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,4.024,4.026,0,0,0,0,0.662,68.18,720.81025010005,0.0,41,Motors_Started,,0.0
141600,2026-01-13 12:21:58,720.81025010005,0.328084,0.0,3.452099848,0.13445538488,18,5,8.057,720.81025010005,0.0,0.0,3.4592192708,0.0,0.0,0.0,7.8,4.3,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,4.024,4.026,0,0,0,0,0.662,68.18,720.81025010005,0.0,41,Motors_Started,,0.0
