time(millisecond),timestamp,altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,height_above_takeoff(meters)
0,2026-01-09 20:06:30,720.8955548928,0.328084,0.0,0.0,0.0,14,5,0.0,720.8955548928,0.0,0.0,0.0,0.0,0.0,0.0,344.8,2.9,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,97,4.04,4.051,0,0,0,0,0.0,61.88,720.8955548928,0.0,41,Motors_Started,SD card speed low SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Gimbal stuck. Make sure gimbal cover is removed and manually check whether gimbal can rotate freely (Code: 40002),0.0
100,2026-01-09 20:06:31,720.8955548928,0.328084,0.0,0.0017676017626,0.0017676017626,14,5,0.0,720.8955548928,0.0,0.0,0.0017676017626,0.0,0.0,0.0,344.8,2.8,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,97,4.04,4.051,0,0,0,0,0.0,61.88,720.8955548928,0.0,41,Motors_Started,,0.0
200,2026-01-09 20:06:31,720.8955548928,0.328084,0.0,0.0042899607672,0.0043094817652,14,5,0.0,720.8955548928,0.0,0.0,0.0042899607672,0.0,0.0,0.0,344.8,2.8,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,97,4.04,4.051,0,0,0,0,0.0,61.88,720.8955548928,0.0,41,Motors_Started,Setting new Return-To-Home altitude to 90m (295 ft). Data Recorder File Index is 32. Setting new Maximum Flight Altitude to 90m (295 ft),0.0
300,2026-01-09 20:06:31,720.8955548928,0.328084,0.0,0.0163918312332,0.0164181763784,14,5,0.0,720.8955548928,0.0,0.0,0.0163918312332,0.0,0.0,0.0,344.8,2.8,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,97,4.04,4.051,0,0,0,0,0.0,61.88,720.8955548928,0.0,41,Motors_Started,,0.0
400,2026-01-09 20:06:31,720.8955548928,0.328084,0.0,0.042386484296,0.04352526386,14,5,0.0,720.8955548928,0.0,0.0,0.042386484296,0.0,0.0,0.0,344.8,2.8,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,97,4.04,4.051,0,0,0,0,0.0,61.88,720.8955548928,0.0,41,Motors_Started,,0.0
500,2026-01-09 20:06:31,720.8955548928,0.328084,0.0,0.0394603031,0.060516078052,14,5,0.0,720.8955548928,0.0,0.0,0.042386484296,0.0,0.0,0.0,344.7,2.9,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,97,4.04,4.051,0,0,0,0,0.0,61.88,720.8955548928,0.0,41,Motors_Started,,0.0
600,2026-01-09 20:06:31,720.8955548928,0.328084,0.0,0.043604660188,0.075809713712,14,5,0.0,720.8955548928,0.0,0.0,0.043604660188,0.0,0.0,0.0,345.1,2.8,0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,97,4.04,4.051,0,0,0,0,0.0,61.88,720.8955548928,0.0,41,Motors_Started,,0.0
700,2026-01-09 20:06:31,720.8955548928,0.328084,0.0,0.055636156636,0.087849084176,14,5,0.0,720.8955548928,0.0,0.0,0.055636156636,0.0,0.0,0.0,345.2,2.8,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,97,4.04,4.051,0,0,0,0,0.0,61.88,720.8955548928,0.0,41,Motors_Started,,0.0
800,2026-01-09 20:06:31,720.8955548928,0.328084,0.0,0.0790764461,0.114495410488,14,5,0.0,720.8955548928,0.0,0.0,0.0790764461,0.0,0.0,0.0,345.2,2.8,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,97,4.04,4.051,0,0,0,0,0.0,61.88,720.8955548928,0.0,41,Motors_Started,,0.0
900,2026-01-09 20:06:31,720.8955548928,0.328084,0.0,0.093330711648,0.130765424132,14,5,0.0,720.8955548928,0.0,0.0,0.093330711648,0.0,0.0,0.0,345.2,2.9,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,97,4.04,4.051,0,0,0,0,0.0,61.88,720.8955548928,0.0,41,Motors_Started,,0.0
1000,2026-01-09 20:06:32,720.8955548928,0.328084,0.0,0.105626315716,0.14439633008,14,5,0.0,720.8955548928,0.0,0.0,0.105626315716,0.0,0.0,0.0,345.2,2.9,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,97,4.04,4.051,0,0,0,0,0.0,61.88,720.8955548928,0.0,41,Motors_Started,,0.0
1100,2026-01-09 20:06:32,720.8955548928,0.328084,0.0,0.10653051522,0.147766737012,14,5,0.0,720.8955548928,0.0,0.0,0.10653051522,0.0,0.0,0.0,345.2,2.8,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,97,4.04,4.051,0,0,0,0,0.0,61.88,720.8955548928,0.0,11,AutoTakeoff,,0.0
1200,2026-01-09 20:06:32,720.8955548928,0.328084,0.0,0.10726542338,0.14886483416,14,5,8.091,720.8955548928,0.0,0.0,0.10726542338,0.0,0.0,0.0,345.2,2.8,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,97,4.04,4.051,0,0,0,0,1.559,61.88,720.8955548928,0.0,11,AutoTakeoff,,0.0
1300,2026-01-09 20:06:32,720.8955548928,0.328084,0.0,0.101960633184,0.179383864008,14,5,8.091,720.8955548928,0.0,0.0,0.10726542338,0.0,0.0,0.0,345.2,2.8,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,97,4.04,4.051,0,0,0,0,1.559,61.88,720.8955548928,0.0,11,AutoTakeoff,SD card speed low. Normal use may be affected. Replace SD card (Code: 10028),0.0
1400,2026-01-09 20:06:32,720.8955548928,0.328084,0.0,0.10954232634,0.1963992845,14,5,8.091,720.8955548928,0.0,0.0,0.10954232634,0.0,0.0,0.0,345.2,2.8,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,97,4.04,4.051,0,0,0,0,1.559,61.88,720.8955548928,0.0,11,AutoTakeoff,,0.0
1500,2026-01-09 20:06:32,720.8955548928,0.328084,0.0,0.11042159146,0.20342684378,14,5,8.091,720.8955548928,0.0,0.0,0.11042159146,0.0,0.0,0.0,345.2,2.8,0.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,97,4.04,4.051,0,0,0,0,1.559,61.88,720.8955548928,0.0,11,AutoTakeoff,,0.0
1600,2026-01-09 20:06:32,720.8955548928,0.328084,0.0,0.113189308084,0.210177500164,14,5,8.091,720.8955548928,0.0,0.0,0.113189308084,0.0,0.0,0.0,345.6,2.8,0.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,97,4.04,4.051,0,0,0,0,1.559,61.88,720.8955548928,0.0,11,AutoTakeoff,,0.0
1700,2026-01-09 20:06:32,720.8955548928,0.328084,0.0,0.168303483076,0.266852370744,14,5,8.091,720.8955548928,0.0,0.0,0.168303483076,0.0,0.0,0.0,346.3,2.6,-0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,97,4.04,4.051,0,0,0,0,1.559,61.88,720.8955548928,0.0,11,AutoTakeoff,,0.0
1800,2026-01-09 20:06:32,720.8955548928,0.328084,0.0,0.18982776198,0.289272647052,14,5,8.091,720.8955548928,0.0,0.0,0.18982776198,0.0,0.0,0.0,346.6,1.4,-1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,97,4.04,4.051,0,0,0,0,1.559,61.88,720.8955548928,0.0,11,AutoTakeoff,,0.0
1900,2026-01-09 20:06:32,720.8955548928,0.328084,0.0,0.195409126988,0.302873697356,14,5,8.091,720.8955548928,0.0,0.0,0.195409126988,0.0,0.0,-0.223694,346.8,1.4,-1.5,0,0,1024,1024,1024,1085,0,0,0,9,0,0,0,97,4.04,4.051,0,0,0,0,1.559,61.88,720.8955548928,0.0,11,AutoTakeoff,,0.0
2000,2026-01-09 20:06:32,720.8955548928,0.328084,0.0,0.205446856968,0.322094498496,14,5,8.091,720.8955548928,0.0,0.0,0.205446856968,0.0,0.0,-0.671082,346.9,1.2,-0.6,0,0,1024,1024,1024,1085,0,0,0,9,0,0,0,97,4.04,4.051,0,0,0,0,1.559,61.88,720.8955548928,0.0,11,AutoTakeoff,,0.0
2100,2026-01-09 20:06:33,720.8955548928,0.656168,0.0,0.184390097764,0.36496392244,14,5,8.091,720.8955548928,0.0,0.0,0.205446856968,0.0,0.0,-0.894776,346.9,1.0,0.2,0,0,1024,1024,1024,1684,0,0,0,100,0,0,0,97,4.04,4.051,0,0,0,0,1.559,61.88,720.8955548928,0.0,11,AutoTakeoff,,0.0
2200,2026-01-09 20:06:33,721.2236388928,0.656168,0.0,0.199367132364,0.38573163964,14,5,8.091,721.2236388928,0.328084,0.0,0.205446856968,0.0,0.0,-1.11847,347.7,1.2,0.4,0,0,1024,1024,1024,1191,0,0,0,25,0,0,0,97,4.04,4.051,0,0,0,0,1.559,61.88,721.2236388928,0.328084,11,AutoTakeoff,,0.1
