time(millisecond),timestamp,altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,height_above_takeoff(meters)
411100,2026-01-11 17:24:51,720.72734786642,0.328084,0.0,0.0,0.0,15,5,0.0,720.72734786642,0.0,0.0,0.0,0.0,0.0,0.0,26.6,2.3,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,72,3.847,3.844,0,0,0,0,0.0,62.6,720.72734786642,0.0,41,Motors_Started,SD card speed low SD card speed low. Normal use may be affected. Replace SD card (Code: 10028),0.0
411200,2026-01-11 17:24:51,720.72734786642,0.328084,0.0,0.0232858275168,0.0232858275168,15,5,0.0,720.72734786642,0.0,0.0,0.0232858275168,0.0,0.0,0.0,26.6,2.3,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,72,3.847,3.844,0,0,0,0,0.0,62.6,720.72734786642,0.0,41,Motors_Started,,0.0
411300,2026-01-11 17:24:51,720.72734786642,0.328084,0.0,0.081146328056,0.081511813632,15,5,0.0,720.72734786642,0.0,0.0,0.081146328056,0.0,0.0,0.0,26.6,2.3,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,72,3.847,3.844,0,0,0,0,0.0,62.6,720.72734786642,0.0,41,Motors_Started,Setting new Return-To-Home altitude to 90m (295 ft). Data Recorder File Index is 34. Setting new Maximum Flight Altitude to 90m (295 ft),0.0
411400,2026-01-11 17:24:51,720.72734786642,0.328084,0.0,1.24183731008,0.10056430768,15,5,0.0,720.72734786642,0.0,0.0,1.24183731008,0.0,0.0,0.0,26.6,2.3,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,72,3.847,3.844,0,0,0,0,0.0,62.6,720.72734786642,0.0,41,Motors_Started,,0.0
411500,2026-01-11 17:24:51,720.72734786642,0.328084,0.0,1.24479334692,0.103527234284,15,5,0.0,720.72734786642,0.0,0.0,1.24479334692,0.0,0.0,0.0,26.6,2.3,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,72,3.847,3.844,0,0,0,0,0.0,62.6,720.72734786642,0.0,41,Motors_Started,,0.0
411600,2026-01-11 17:24:51,720.72734786642,0.328084,0.0,1.24767392444,0.112349741128,15,5,7.69,720.72734786642,0.0,0.0,1.24767392444,0.0,0.0,0.0,26.6,2.3,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,72,3.847,3.844,0,0,0,0,1.272,62.6,720.72734786642,0.0,41,Motors_Started,,0.0
411700,2026-01-11 17:24:51,720.72734786642,0.328084,0.0,1.2524278616,0.134450135536,15,5,7.69,720.72734786642,0.0,0.0,1.2524278616,0.0,0.0,0.0,26.6,2.2,-0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,72,3.847,3.844,0,0,0,0,1.272,62.6,720.72734786642,0.0,41,Motors_Started,,0.0
411800,2026-01-11 17:24:52,720.72734786642,0.328084,0.0,1.22907156164,0.16915518914,15,5,7.69,720.72734786642,0.0,0.0,1.2524278616,0.0,0.0,0.0,26.6,2.3,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,72,3.847,3.844,0,0,0,0,1.272,62.6,720.72734786642,0.0,41,Motors_Started,,0.0
411900,2026-01-11 17:24:52,720.72734786642,0.328084,0.0,1.24875988248,0.190471462788,15,5,7.69,720.72734786642,0.0,0.0,1.2524278616,0.0,0.0,0.0,26.6,2.4,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,72,3.847,3.844,0,0,0,0,1.272,62.6,720.72734786642,0.0,41,Motors_Started,,0.0
412000,2026-01-11 17:24:52,720.72734786642,0.328084,0.0,1.26594164156,0.21240322202,15,5,7.69,720.72734786642,0.0,0.0,1.26594164156,0.0,0.0,0.0,26.6,2.3,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,72,3.847,3.844,0,0,0,0,1.272,62.6,720.72734786642,0.0,41,Motors_Started,,0.0
