time(millisecond),timestamp,height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,height_above_takeoff(meters)
325800,2026-01-08 12:33:32,,,720.94576683667,0.328084,0.0,1.0448491148,0.12009678862,17,5,7.877,720.94576683667,0.0,0.0,1.0448491148,0.0,0.0,0.0,25.8,3.0,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.94,3.937,0,0,0,0,0.726,74.48,720.94576683667,0.0,41,Motors_Started,,0.0
325900,2026-01-08 12:33:32,,,720.94576683667,0.328084,0.0,1.06516079524,0.164531501328,17,5,7.877,720.94576683667,0.0,0.0,1.06516079524,0.0,0.0,0.0,25.8,3.0,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.94,3.937,0,0,0,0,0.726,74.48,720.94576683667,0.0,11,AutoTakeoff,,0.0
326000,2026-01-08 12:33:32,,,720.94576683667,0.328084,0.0,1.07845475892,0.181715556996,17,5,7.877,720.94576683667,0.0,0.0,1.07845475892,0.0,0.0,0.0,25.8,3.0,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.94,3.937,0,0,0,0,0.726,74.48,720.94576683667,0.0,11,AutoTakeoff,,0.0
326100,2026-01-08 12:33:32,,,720.94576683667,0.328084,0.0,1.08992129472,0.193191279148,17,5,7.877,720.94576683667,0.0,0.0,1.08992129472,0.0,0.0,0.0,25.7,3.0,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.94,3.937,0,0,0,0,0.726,74.48,720.94576683667,0.0,11,AutoTakeoff,,0.0
326200,2026-01-08 12:33:32,,,720.94576683667,0.328084,0.0,1.1008366494,0.206743116852,17,5,7.876,720.94576683667,0.0,0.0,1.1008366494,0.0,0.0,0.0,25.7,2.9,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.939,3.937,0,0,0,0,1.366,74.48,720.94576683667,0.0,11,AutoTakeoff,,0.0
326300,2026-01-08 12:33:32,,,720.94576683667,0.328084,0.0,1.08945541544,0.232048563856,17,5,7.876,720.94576683667,0.0,0.0,1.1008366494,0.0,0.0,0.0,25.7,3.0,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.939,3.937,0,0,0,0,1.366,74.48,720.94576683667,0.0,11,AutoTakeoff,,0.0
326400,2026-01-08 12:33:32,,,720.94576683667,0.328084,0.0,1.09058074356,0.23629757974,17,5,7.876,720.94576683667,0.0,0.0,1.1008366494,0.0,0.0,0.0,25.8,3.0,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.939,3.937,0,0,0,0,1.366,74.48,720.94576683667,0.0,11,AutoTakeoff,,0.0
326500,2026-01-08 12:33:32,,,720.94576683667,0.328084,0.0,1.09428809276,0.245493446176,17,5,7.876,720.94576683667,0.0,0.0,1.1008366494,0.0,0.0,0.0,25.6,3.0,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.939,3.937,0,0,0,0,1.366,74.48,720.94576683667,0.0,11,AutoTakeoff,,0.0
326600,2026-01-08 12:33:33,,,720.94576683667,0.328084,0.0,1.09838914276,0.256221464892,17,5,7.876,720.94576683667,0.0,0.0,1.1008366494,0.0,0.0,0.0,25.1,2.8,0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.939,3.937,0,0,0,0,1.366,74.48,720.94576683667,0.0,11,AutoTakeoff,,0.0
326700,2026-01-08 12:33:33,,,720.94576683667,0.328084,0.0,1.10062667564,0.265727370708,17,5,7.876,720.94576683667,0.0,0.0,1.1008366494,0.0,0.0,0.0,24.1,2.1,0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.939,3.937,0,0,0,0,1.366,74.48,720.94576683667,0.0,11,AutoTakeoff,,0.0
326800,2026-01-08 12:33:33,,,720.94576683667,0.328084,0.0,1.11277234532,0.30220309366,17,5,7.876,720.94576683667,0.0,0.0,1.11277234532,0.0,0.0,-0.223694,23.4,1.7,-0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.939,3.937,0,0,0,0,1.366,74.48,720.94576683667,0.0,11,AutoTakeoff,,0.0
326900,2026-01-08 12:33:33,,,720.94576683667,0.328084,0.223694,1.10928809324,0.331118777,17,5,7.876,720.94576683667,0.0,0.223694,1.11277234532,0.0,-0.223694,-0.671082,23.1,0.3,-0.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.939,3.937,0,0,0,0,1.366,74.48,720.94576683667,0.0,11,AutoTakeoff,Home Point updated. RTH altitude adjusted to 90 m (Code: 120852),0.0
327000,2026-01-08 12:33:33,,,720.94576683667,0.656168,0.223694,1.0888123708,0.37054135044,17,5,7.876,720.94576683667,0.0,0.223694,1.11277234532,0.0,-0.223694,-1.11847,23.2,0.8,1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.939,3.937,0,0,0,0,1.366,74.48,720.94576683667,0.0,11,AutoTakeoff,,0.0
327100,2026-01-08 12:33:33,,,721.27385083667,0.656168,0.3131716,1.03831696236,0.43099738912,17,5,7.876,721.27385083667,0.328084,0.3131716,1.11277234532,0.223694,-0.223694,-1.342164,23.3,0.9,2.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.939,3.937,0,0,0,0,1.366,74.48,721.27385083667,0.328084,11,AutoTakeoff,,0.1
327200,2026-01-08 12:33:33,,,721.27385083667,0.984252,0.3131716,0.96446525396,0.51852363864,17,5,7.876,721.27385083667,0.328084,0.3131716,1.11277234532,0.223694,-0.223694,-1.565858,23.1,1.7,2.5,0,0,1024,1024,1570,1024,0,0,83,0,0,0,0,78,3.939,3.937,0,0,0,0,1.366,74.48,721.27385083667,0.328084,11,AutoTakeoff,,0.1
327300,2026-01-08 12:33:33,,,721.60193483667,0.984252,0.4921268,0.8721785056,0.61107613504,17,5,7.646,721.60193483667,0.656168,0.4921268,1.11277234532,0.447388,-0.223694,-2.013246,23.3,2.4,2.8,0,0,1024,1024,1570,1024,0,0,83,0,0,0,0,78,3.827,3.818,0,0,0,0,4.996,74.48,721.60193483667,0.656168,11,AutoTakeoff,,0.2
327400,2026-01-08 12:33:33,,,721.93001883667,1.312336,0.447388,0.7577756148,0.72580054816,17,5,7.646,721.93001883667,0.984252,0.4921268,1.11277234532,0.447388,0.0,-2.23694,23.4,3.7,3.4,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.827,3.818,0,0,0,0,4.996,74.48,721.93001883667,0.984252,11,AutoTakeoff,,0.3
327500,2026-01-08 12:33:34,,,722.25810283667,1.64042,0.447388,0.66506235724,0.82133204728,17,5,7.646,722.25810283667,1.312336,0.4921268,1.11277234532,0.447388,0.0,-2.460634,23.6,4.6,3.9,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.827,3.818,0,0,0,0,4.996,74.48,722.25810283667,1.312336,11,AutoTakeoff,,0.4
327600,2026-01-08 12:33:34,,,722.58618683667,1.968504,0.447388,0.55153873156,0.94666013528,16,5,7.646,722.58618683667,1.64042,0.4921268,1.11277234532,0.447388,0.0,-2.908022,23.6,5.5,3.9,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.827,3.818,0,0,0,0,4.996,74.48,722.58618683667,1.64042,11,AutoTakeoff,,0.5
327700,2026-01-08 12:33:34,,,723.24235483667,2.624672,0.447388,0.4514107756,1.06460633328,16,5,7.646,723.24235483667,2.296588,0.4921268,1.11277234532,0.447388,0.0,-3.35541,23.7,6.3,3.7,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.827,3.818,0,0,0,0,4.996,74.48,723.24235483667,2.296588,11,AutoTakeoff,,0.7
327800,2026-01-08 12:33:34,,,723.89852283667,2.952756,0.447388,0.34916011616,1.20350397552,16,5,7.646,723.89852283667,2.952756,0.4921268,1.11277234532,0.447388,0.0,-3.802798,23.8,6.3,3.9,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.827,3.818,0,0,0,0,4.996,74.48,723.89852283667,2.952756,6,P-GPS,,0.9
327900,2026-01-08 12:33:34,,,724.55469083667,3.608924,0.223694,0.286196531468,1.3097441364,16,5,7.646,724.55469083667,3.608924,0.4921268,1.11277234532,0.223694,0.0,-4.026492,23.9,6.1,4.2,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.827,3.818,0,0,0,0,4.996,74.48,724.55469083667,3.608924,6,P-GPS,,1.1
328000,2026-01-08 12:33:34,,,724.88277483667,4.265092,0.223694,0.267799549252,1.51032157064,16,5,7.646,724.88277483667,3.937008,0.4921268,1.11277234532,0.223694,0.0,-4.250186,23.8,5.9,4.4,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.827,3.818,0,0,0,0,4.996,74.48,724.88277483667,3.937008,6,P-GPS,,1.2
328100,2026-01-08 12:33:34,,,725.86702683667,4.92126,0.223694,0.28079725308,1.56712931524,16,5,7.646,725.86702683667,4.92126,0.4921268,1.11277234532,0.223694,0.0,-4.47388,23.9,6.4,4.8,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.827,3.818,0,0,0,0,4.996,74.48,725.86702683667,4.92126,6,P-GPS,,1.5
328200,2026-01-08 12:33:34,,,726.52319483667,5.577428,0.223694,0.294931767968,1.606709369,16,5,7.646,726.52319483667,5.577428,0.4921268,1.11277234532,0.223694,0.0,-4.47388,23.7,6.3,4.3,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.827,3.818,0,0,0,0,4.996,74.48,726.52319483667,5.577428,6,P-GPS,,1.7
328300,2026-01-08 12:33:34,,,727.17936283667,6.233596,0.0,0.311515758,1.628362913,16,5,7.646,727.17936283667,6.233596,0.4921268,1.11277234532,0.0,0.0,-4.47388,23.6,6.4,3.8,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.827,3.818,0,0,0,0,4.996,74.48,727.17936283667,6.233596,6,P-GPS,,1.9
328400,2026-01-08 12:33:34,,,727.83553083667,6.889764,0.223694,0.32997376384,1.6708169826,17,5,7.628,727.83553083667,6.889764,0.4921268,1.11277234532,0.223694,0.0,-4.47388,23.6,6.2,3.6,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.817,3.811,0,0,0,0,6.236,74.48,727.83553083667,6.889764,6,P-GPS,,2.1
328500,2026-01-08 12:33:35,,,728.16361483667,7.545932,0.0,0.35537730796,1.78475399412,17,5,7.628,728.16361483667,7.217848,0.4921268,1.11277234532,0.0,0.0,-4.47388,23.6,7.2,3.8,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.817,3.811,0,0,0,0,6.236,74.48,728.16361483667,7.217848,6,P-GPS,,2.2
328600,2026-01-08 12:33:35,,,728.81978283667,8.2021,0.0,0.34038058832,1.81329074044,17,5,7.628,728.81978283667,7.874016,0.4921268,1.11277234532,0.0,0.0,-4.47388,23.7,6.8,4.0,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.817,3.811,0,0,0,0,6.236,74.48,728.81978283667,7.874016,6,P-GPS,,2.4
328700,2026-01-08 12:33:35,,,729.47595083667,8.858268,0.0,0.32943242524,1.82661423168,17,5,7.628,729.47595083667,8.530184,0.4921268,1.11277234532,0.0,0.0,-4.47388,23.7,5.9,3.6,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.817,3.811,0,0,0,0,6.236,74.48,729.47595083667,8.530184,6,P-GPS,,2.6
328800,2026-01-08 12:33:35,,,730.13211883667,9.514436,0.0,0.318002306764,1.83806108244,17,5,7.628,730.13211883667,9.186352,0.4921268,1.11277234532,0.0,0.0,-4.47388,23.8,6.4,3.6,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.817,3.811,0,0,0,0,6.236,74.48,730.13211883667,9.186352,6,P-GPS,,2.8
328900,2026-01-08 12:33:35,,,730.78828683667,10.170604,0.0,0.293599746928,1.89836292164,17,5,7.628,730.78828683667,9.84252,0.4921268,1.11277234532,0.0,0.0,-4.47388,23.8,6.3,4.7,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.817,3.811,0,0,0,0,6.236,74.48,730.78828683667,9.84252,6,P-GPS,,3.0
329000,2026-01-08 12:33:35,,,731.44445483667,10.826772,0.0,0.303599419164,1.91211620292,17,5,7.628,731.44445483667,10.498688,0.4921268,1.11277234532,0.0,0.0,-4.47388,23.8,6.7,4.5,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.817,3.811,0,0,0,0,6.236,74.48,731.44445483667,10.498688,6,P-GPS,,3.2
329100,2026-01-08 12:33:35,,,732.10062283667,11.48294,0.0,0.316323500936,1.93736226672,17,5,7.628,732.10062283667,11.154856,0.4921268,1.11277234532,0.0,0.0,-4.250186,23.9,7.2,3.3,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.817,3.811,0,0,0,0,6.236,74.48,732.10062283667,11.154856,6,P-GPS,,3.4
329200,2026-01-08 12:33:35,,,732.75679083667,12.139108,0.0,0.3281824252,1.98388457792,17,5,7.628,732.75679083667,11.811024,0.4921268,1.11277234532,0.0,0.0,-4.250186,23.8,7.3,3.4,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.817,3.811,0,0,0,0,6.236,74.48,732.75679083667,11.811024,6,P-GPS,,3.6
329300,2026-01-08 12:33:35,,,733.41295883667,12.795276,0.0,0.46124017224,2.13108930704,17,5,7.628,733.41295883667,12.467192,0.4921268,1.11277234532,0.0,0.0,-4.250186,23.7,7.0,1.9,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.817,3.811,0,0,0,0,6.236,74.48,733.41295883667,12.467192,6,P-GPS,,3.8
329400,2026-01-08 12:33:35,,,733.74104283667,13.12336,0.223694,0.4726214062,2.19036424332,17,5,7.628,733.74104283667,12.795276,0.4921268,1.11277234532,-0.223694,0.0,-4.026492,23.6,5.8,1.7,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.817,3.811,0,0,0,0,6.236,74.48,733.74104283667,12.795276,6,P-GPS,,3.9
329500,2026-01-08 12:33:36,,,734.39721083667,13.779528,0.223694,0.46698492308,2.2528544028,17,5,7.628,734.39721083667,13.451444,0.4921268,1.11277234532,-0.223694,0.0,-4.250186,23.5,4.4,1.6,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.817,3.811,0,0,0,0,6.236,74.48,734.39721083667,13.451444,6,P-GPS,,4.1
329600,2026-01-08 12:33:36,,,735.05337883667,14.107612,0.3131716,0.45390093316,2.31436031028,17,5,7.628,735.05337883667,14.107612,0.4921268,1.11277234532,-0.223694,-0.223694,-4.250186,23.7,4.5,3.7,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.804,3.797,0,0,0,0,6.236,74.48,735.05337883667,14.107612,6,P-GPS,,4.3
329700,2026-01-08 12:33:36,,,735.70954683667,14.76378,0.223694,0.35420276724,2.5812500826,17,5,7.628,735.70954683667,14.76378,0.4921268,1.11277234532,0.0,-0.223694,-4.250186,23.8,3.8,4.3,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.804,3.797,0,0,0,0,6.236,74.48,735.70954683667,14.76378,6,P-GPS,,4.5
329800,2026-01-08 12:33:36,,,736.36571483667,15.419948,0.223694,0.34901247836,2.66383538708,17,5,7.628,736.36571483667,15.419948,0.4921268,1.11277234532,0.0,-0.223694,-4.47388,23.8,3.5,5.6,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.804,3.797,0,0,0,0,6.236,74.48,736.36571483667,15.419948,6,P-GPS,,4.7
329900,2026-01-08 12:33:36,,,737.02188283667,16.076116,0.0,0.326330062936,2.72695546784,17,5,7.628,737.02188283667,16.076116,0.4921268,1.11277234532,0.0,0.0,-4.250186,24.1,5.1,6.0,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.804,3.797,0,0,0,0,6.236,74.48,737.02188283667,16.076116,6,P-GPS,,4.9
330000,2026-01-08 12:33:36,,,737.67805083667,17.060368,0.0,0.294677502868,2.78537738572,17,5,7.628,737.67805083667,16.732284,0.4921268,1.11277234532,0.0,0.0,-4.250186,23.9,6.0,5.4,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.804,3.797,0,0,0,0,6.236,74.48,737.67805083667,16.732284,6,P-GPS,,5.1
330100,2026-01-08 12:33:36,,,738.33421883667,17.716536,0.0,0.261042003104,2.81901583824,17,5,7.628,738.33421883667,17.388452,0.4921268,1.11277234532,0.223694,0.0,-4.250186,23.9,6.7,4.1,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.804,3.797,0,0,0,0,6.236,74.48,738.33421883667,17.388452,6,P-GPS,,5.3
330200,2026-01-08 12:33:36,,,738.99038683667,18.700788,0.0,0.08400918904,3.00776256344,17,5,7.628,738.99038683667,18.04462,0.4921268,1.11277234532,0.0,0.0,-4.250186,24.0,8.5,3.7,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.804,3.797,0,0,0,0,6.236,74.48,738.99038683667,18.04462,6,P-GPS,,5.5
330300,2026-01-08 12:33:36,,,739.64655483667,19.68504,0.223694,0.09580544926,3.0566930112,17,5,7.628,739.64655483667,18.700788,0.4921268,1.11277234532,0.0,0.223694,-4.250186,23.7,8.4,3.6,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.804,3.797,0,0,0,0,6.236,74.48,739.64655483667,18.700788,6,P-GPS,,5.7
330400,2026-01-08 12:33:36,,,740.30272283667,20.341208,0.3131716,0.135245083068,3.10569563744,17,5,7.628,740.30272283667,19.356956,0.4921268,1.11277234532,0.223694,0.223694,-4.250186,23.8,9.3,3.0,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.804,3.797,0,0,0,0,6.236,74.48,740.30272283667,19.356956,6,P-GPS,,5.9
330500,2026-01-08 12:33:37,,,740.95889083667,20.997376,0.223694,0.184349415348,3.1674377654,17,5,7.628,740.95889083667,20.013124,0.4921268,1.11277234532,0.223694,0.0,-4.250186,23.8,9.2,2.5,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.804,3.797,0,0,0,0,6.236,74.48,740.95889083667,20.013124,6,P-GPS,,6.1
330600,2026-01-08 12:33:37,,,741.61505883667,21.653544,0.223694,0.36116142888,3.3678478768,18,5,7.628,741.61505883667,20.669292,0.4921268,1.11277234532,0.223694,0.0,-4.250186,24.0,9.9,3.6,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.804,3.797,0,0,0,0,6.236,74.48,741.61505883667,20.669292,6,P-GPS,,6.3
330700,2026-01-08 12:33:37,,,742.27122683667,22.309712,0.0,0.39306759788,3.4105644136,18,5,7.591,742.27122683667,21.32546,0.4921268,1.11277234532,0.0,0.0,-4.250186,24.1,9.6,4.7,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.801,3.79,0,0,0,0,6.226,74.48,742.27122683667,21.32546,6,P-GPS,,6.5
330800,2026-01-08 12:33:37,,,742.92739483667,22.96588,0.0,0.4044619552,3.436515858,18,5,7.591,742.92739483667,21.981628,0.4921268,1.11277234532,0.0,0.0,-4.250186,24.0,9.4,4.8,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.801,3.79,0,0,0,0,6.226,74.48,742.92739483667,21.981628,6,P-GPS,,6.7
330900,2026-01-08 12:33:37,,,743.58356283667,23.622048,0.0,0.40369751948,3.44242137,18,5,7.591,743.58356283667,22.637796,0.4921268,1.11277234532,0.0,0.0,-4.47388,24.0,8.4,4.2,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.801,3.79,0,0,0,0,6.226,74.48,743.58356283667,22.637796,6,P-GPS,,6.9
331000,2026-01-08 12:33:37,,,744.23973083667,24.278216,0.0,0.38097770248,3.4720801636,18,5,7.591,744.23973083667,23.293964,0.4921268,1.11277234532,0.0,0.0,-4.47388,24.1,8.5,4.5,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.801,3.79,0,0,0,0,6.226,74.48,744.23973083667,23.293964,6,P-GPS,,7.1
331100,2026-01-08 12:33:37,,,744.56781483667,25.262468,0.0,0.38331037972,3.4763452556,18,5,7.591,744.56781483667,23.622048,0.4921268,1.11277234532,0.0,0.0,-4.47388,24.1,8.5,5.2,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.801,3.79,0,0,0,0,6.226,74.48,744.56781483667,23.622048,6,P-GPS,,7.2
331200,2026-01-08 12:33:37,,,745.22398283667,25.918636,0.223694,0.38762140348,3.4885827888,18,5,7.591,745.22398283667,24.278216,0.4921268,1.11277234532,-0.223694,0.0,-4.47388,23.9,7.6,4.9,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.801,3.79,0,0,0,0,6.226,74.48,745.22398283667,24.278216,6,P-GPS,,7.4
331300,2026-01-08 12:33:37,,,745.88015083667,26.574804,0.0,0.35847770176,3.5242455196,18,5,7.591,745.88015083667,24.934384,0.4921268,1.11277234532,0.0,0.0,-4.47388,23.9,6.1,4.6,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.801,3.79,0,0,0,0,6.226,74.48,745.88015083667,24.934384,6,P-GPS,,7.6
331400,2026-01-08 12:33:37,,,746.20823483667,27.230972,0.0,0.254815953036,3.632382006,18,5,7.591,746.20823483667,25.262468,0.4921268,1.11277234532,0.0,0.0,-4.47388,23.9,6.9,4.2,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.801,3.79,0,0,0,0,6.226,74.48,746.20823483667,25.262468,6,P-GPS,,7.7
331500,2026-01-08 12:33:37,,,746.86440283667,27.88714,0.0,0.245608931744,3.6809056296,18,5,7.591,746.86440283667,25.918636,0.4921268,1.11277234532,0.0,0.0,-4.47388,23.9,7.5,3.4,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.801,3.79,0,0,0,0,6.226,74.48,746.86440283667,25.918636,6,P-GPS,,7.9
331600,2026-01-08 12:33:38,,,747.52057083667,28.543308,0.223694,0.254772645948,3.723589358,18,5,7.591,747.52057083667,26.574804,0.4921268,1.11277234532,0.0,0.223694,-4.250186,24.0,10.3,2.8,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.801,3.79,0,0,0,0,6.226,74.48,747.52057083667,26.574804,6,P-GPS,,8.1
