time(millisecond),timestamp,height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,height_above_takeoff(meters)
1000,2026-01-06 16:37:26,,,721.21124387928,0.328084,0.0,0.90694228624,2.1431759216,13,4,0.0,721.21124387928,0.0,0.0,1.38545280024,0.0,0.0,0.0,337.1,1.8,0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.938,3.933,0,0,0,0,0.0,63.32,721.21124387928,0.0,41,Motors_Started,,0.0
1100,2026-01-06 16:37:26,,,721.21124387928,0.328084,0.0,0.87448821696,2.19555781304,13,4,0.0,721.21124387928,0.0,0.0,1.38545280024,0.0,0.0,0.0,337.1,1.7,0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.938,3.933,0,0,0,0,0.0,63.32,721.21124387928,0.0,11,AutoTakeoff,,0.0
1200,2026-01-06 16:37:26,,,721.21124387928,0.328084,0.0,0.8463254864,2.24265427124,13,4,0.0,721.21124387928,0.0,0.0,1.38545280024,0.0,0.0,0.0,337.2,1.8,0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.938,3.933,0,0,0,0,0.0,63.32,721.21124387928,0.0,11,AutoTakeoff,,0.0
1300,2026-01-06 16:37:26,,,721.21124387928,0.328084,0.0,0.8226050132,2.28648629364,13,4,7.871,721.21124387928,0.0,0.0,1.38545280024,0.0,0.0,0.0,337.3,1.8,0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.938,3.933,0,0,0,0,0.937,63.32,721.21124387928,0.0,11,AutoTakeoff,,0.0
1400,2026-01-06 16:37:26,,,721.21124387928,0.328084,0.0,0.64904529636,2.515091944,13,4,7.871,721.21124387928,0.0,0.0,1.38545280024,0.0,0.0,0.0,337.3,1.7,0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.938,3.933,0,0,0,0,0.937,63.32,721.21124387928,0.0,11,AutoTakeoff,,0.0
1500,2026-01-06 16:37:27,,,721.21124387928,0.328084,0.0,0.63543637204,2.56088918956,13,4,7.871,721.21124387928,0.0,0.0,1.38545280024,0.0,0.0,0.0,337.3,1.7,0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.938,3.933,0,0,0,0,0.937,63.32,721.21124387928,0.0,11,AutoTakeoff,,0.0
1600,2026-01-06 16:37:27,,,721.21124387928,0.328084,0.0,0.62608925888,2.603674624,13,4,7.871,721.21124387928,0.0,0.0,1.38545280024,0.0,0.0,0.0,338.1,1.7,0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.938,3.933,0,0,0,0,0.937,63.32,721.21124387928,0.0,11,AutoTakeoff,,0.0
1700,2026-01-06 16:37:27,,,721.21124387928,0.328084,0.0,0.61956038728,2.64971137088,13,4,7.871,721.21124387928,0.0,0.0,1.38545280024,0.0,0.0,0.0,338.5,1.8,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.938,3.933,0,0,0,0,0.937,63.32,721.21124387928,0.0,11,AutoTakeoff,,0.0
1800,2026-01-06 16:37:27,,,721.21124387928,0.328084,0.0,0.57854004476,2.79192266152,13,4,7.871,721.21124387928,0.0,0.0,1.38545280024,0.0,0.0,0.0,340.0,1.8,0.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.938,3.933,0,0,0,0,0.937,63.32,721.21124387928,0.0,11,AutoTakeoff,,0.0
1900,2026-01-06 16:37:27,,,721.21124387928,0.328084,0.223694,0.58395343076,2.86596465864,13,4,7.871,721.21124387928,0.0,0.223694,1.38545280024,0.0,0.223694,0.0,341.9,1.3,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.938,3.933,0,0,0,0,0.937,63.32,721.21124387928,0.0,11,AutoTakeoff,,0.0
2000,2026-01-06 16:37:27,,,721.21124387928,0.328084,0.223694,0.598343195,2.94667332264,13,4,7.871,721.21124387928,0.0,0.223694,1.38545280024,0.0,0.223694,-0.223694,342.4,2.1,-0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.938,3.933,0,0,0,0,0.937,63.32,721.21124387928,0.0,11,AutoTakeoff,,0.0
2100,2026-01-06 16:37:27,,,721.21124387928,0.328084,0.223694,0.62595802528,3.03780521532,13,4,7.871,721.21124387928,0.0,0.223694,1.38545280024,0.0,0.223694,-0.671082,342.2,1.5,-2.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.938,3.933,0,0,0,0,0.937,63.32,721.21124387928,0.0,11,AutoTakeoff,,0.0
2200,2026-01-06 16:37:27,,,721.21124387928,0.656168,0.0,0.68790684616,3.16742792288,13,4,7.871,721.21124387928,0.0,0.223694,1.38545280024,0.0,0.0,-0.894776,342.4,1.4,-1.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.938,3.933,0,0,0,0,0.937,63.32,721.21124387928,0.0,11,AutoTakeoff,,0.0
2300,2026-01-06 16:37:27,,,721.53932787928,0.656168,0.0,0.74152889512,3.25184721692,13,4,7.822,721.53932787928,0.328084,0.223694,1.38545280024,0.0,0.0,-1.11847,342.5,0.9,-1.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.884,3.875,0,0,0,0,1.72,63.32,721.53932787928,0.328084,11,AutoTakeoff,Home Point updated. RTH altitude adjusted to 1640 ft (Code: 120852),0.1
2400,2026-01-06 16:37:27,,,721.53932787928,0.656168,0.0,0.80366472388,3.3312337024,13,4,7.822,721.53932787928,0.328084,0.223694,1.38545280024,0.0,0.0,-1.565858,342.5,0.6,-0.9,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.884,3.875,0,0,0,0,1.72,63.32,721.53932787928,0.328084,11,AutoTakeoff,,0.1
2500,2026-01-06 16:37:27,,,721.86741187928,0.984252,0.0,0.8741634138,3.4135827864,13,4,7.822,721.86741187928,0.656168,0.223694,1.38545280024,0.0,0.0,-1.789552,342.5,0.4,-1.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.884,3.875,0,0,0,0,1.72,63.32,721.86741187928,0.656168,11,AutoTakeoff,,0.2
2600,2026-01-06 16:37:28,,,722.19549587928,1.312336,0.0,1.1556594858,3.6978019556,13,4,7.822,722.19549587928,0.984252,0.223694,1.38545280024,0.0,0.0,-1.789552,342.6,-0.1,-0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.884,3.875,0,0,0,0,1.72,63.32,722.19549587928,0.984252,11,AutoTakeoff,,0.3
2700,2026-01-06 16:37:28,,,722.52357987928,1.64042,0.0,1.29677497588,3.8455381808,13,4,7.822,722.52357987928,1.312336,0.223694,1.38545280024,0.0,0.0,-2.013246,342.7,0.2,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.884,3.875,0,0,0,0,1.72,63.32,722.52357987928,1.312336,11,AutoTakeoff,,0.4
2800,2026-01-06 16:37:28,,,722.85166387928,1.64042,0.0,1.38296920436,3.9359581312,13,4,7.822,722.85166387928,1.64042,0.223694,1.38545280024,0.0,0.0,-2.23694,342.6,0.2,-0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.884,3.875,0,0,0,0,1.72,63.32,722.85166387928,1.64042,11,AutoTakeoff,,0.5
2900,2026-01-06 16:37:28,,,723.17974787928,1.968504,0.0,1.4405840356,4.022473882,13,4,7.822,723.17974787928,1.968504,0.223694,1.4405840356,0.0,0.0,-2.23694,342.6,0.7,-1.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.884,3.875,0,0,0,0,1.72,63.32,723.17974787928,1.968504,11,AutoTakeoff,,0.6
3000,2026-01-06 16:37:28,,,723.50783187928,2.296588,0.0,1.48367130732,4.090715354,13,4,7.822,723.50783187928,2.296588,0.223694,1.48367130732,0.0,0.0,-2.23694,342.6,0.4,-1.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.884,3.875,0,0,0,0,1.72,63.32,723.50783187928,2.296588,11,AutoTakeoff,,0.7
3100,2026-01-06 16:37:28,,,724.16399987928,2.952756,0.0,1.52670280476,4.4271983044,13,4,7.822,724.16399987928,2.952756,0.223694,1.52670280476,0.0,0.0,-2.23694,342.5,0.3,-2.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.884,3.875,0,0,0,0,1.72,63.32,724.16399987928,2.952756,6,P-GPS,,0.9
3200,2026-01-06 16:37:28,,,724.49208387928,3.28084,0.0,1.60412406708,4.5565290172,13,4,7.822,724.49208387928,3.28084,0.223694,1.60412406708,0.0,0.0,-2.013246,342.5,0.0,-2.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.884,3.875,0,0,0,0,1.72,63.32,724.49208387928,3.28084,6,P-GPS,,1.0
3300,2026-01-06 16:37:28,,,724.82016787928,3.28084,0.0,1.71421921496,4.7346458208,12,4,7.58,724.82016787928,3.608924,0.223694,1.71421921496,0.0,0.0,-1.565858,342.4,0.5,-2.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.791,3.789,0,0,0,0,5.778,63.32,724.82016787928,3.608924,6,P-GPS,,1.1
3400,2026-01-06 16:37:28,,,724.82016787928,3.608924,0.0,1.79113194708,4.8635828328,12,4,7.58,724.82016787928,3.608924,0.223694,1.79113194708,0.0,0.0,-1.11847,342.5,0.2,-1.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.791,3.789,0,0,0,0,5.778,63.32,724.82016787928,3.608924,6,P-GPS,,1.1
3500,2026-01-06 16:37:28,,,725.14825187928,3.608924,0.0,1.99959323984,5.2881891456,12,4,7.58,725.14825187928,3.937008,0.223694,1.99959323984,0.0,0.0,-0.671082,342.6,0.0,-0.9,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.791,3.789,0,0,0,0,5.778,63.32,725.14825187928,3.937008,6,P-GPS,,1.2
3600,2026-01-06 16:37:29,,,725.47633587928,3.937008,0.0,2.01965557644,5.3172245796,12,4,7.58,725.47633587928,4.265092,0.223694,2.01965557644,0.0,0.0,-0.223694,342.4,-0.6,-1.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.791,3.789,0,0,0,0,5.778,63.32,725.47633587928,4.265092,6,P-GPS,,1.3
3700,2026-01-06 16:37:29,,,725.47633587928,3.937008,0.223694,2.00718838444,5.3327101444,13,4,7.58,725.47633587928,4.265092,0.223694,2.01965557644,0.223694,0.0,0.0,342.4,0.0,-2.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.791,3.789,0,0,0,0,5.778,63.32,725.47633587928,4.265092,6,P-GPS,,1.3
3800,2026-01-06 16:37:29,,,725.47633587928,3.937008,0.3131716,1.99137801648,5.3677167072,13,4,7.58,725.47633587928,4.265092,0.3131716,2.01965557644,0.223694,0.223694,0.0,342.3,1.0,-2.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.791,3.789,0,0,0,0,5.778,63.32,725.47633587928,4.265092,6,P-GPS,,1.3
3900,2026-01-06 16:37:29,,,725.80441987928,3.937008,0.4921268,1.84010176492,5.60695556,13,4,7.58,725.80441987928,4.593176,0.4921268,2.01965557644,0.447388,0.223694,0.0,342.3,1.4,-3.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.791,3.789,0,0,0,0,5.778,63.32,725.80441987928,4.593176,6,P-GPS,,1.4
4000,2026-01-06 16:37:29,,,725.80441987928,3.937008,0.3131716,1.83697840524,5.771161602,13,4,7.58,725.80441987928,4.593176,0.4921268,2.01965557644,0.223694,0.223694,0.0,342.3,1.8,-3.9,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.791,3.789,0,0,0,0,5.778,63.32,725.80441987928,4.593176,6,P-GPS,,1.4
4100,2026-01-06 16:37:29,,,725.80441987928,3.937008,0.3131716,1.8678970414,6.0108925808,13,4,7.58,725.80441987928,4.593176,0.4921268,2.01965557644,0.223694,0.223694,0.0,342.4,1.6,-4.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.791,3.789,0,0,0,0,5.778,63.32,725.80441987928,4.593176,6,P-GPS,,1.4
4200,2026-01-06 16:37:29,,,725.80441987928,3.937008,0.223694,1.9889928458,6.215387338,13,4,7.58,725.80441987928,4.593176,0.4921268,2.01965557644,0.223694,0.0,0.0,342.4,1.6,-4.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.791,3.789,0,0,0,0,5.778,63.32,725.80441987928,4.593176,6,P-GPS,,1.4
4300,2026-01-06 16:37:29,,,726.13250387928,3.937008,0.223694,2.44879272928,6.890912294,13,4,7.616,726.13250387928,4.92126,0.4921268,2.44879272928,0.223694,0.0,0.0,342.3,1.7,-4.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.81,3.808,0,0,0,0,4.391,63.32,726.13250387928,4.92126,6,P-GPS,,1.5
4400,2026-01-06 16:37:29,,,726.13250387928,3.937008,0.0,2.62081045132,7.0655185988,13,4,7.616,726.13250387928,4.92126,0.4921268,2.62081045132,0.0,0.0,0.0,342.3,1.7,-4.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.81,3.808,0,0,0,0,4.391,63.32,726.13250387928,4.92126,6,P-GPS,,1.5
4500,2026-01-06 16:37:29,,,726.13250387928,3.937008,0.0,2.78801190024,7.2327102052,13,4,7.616,726.13250387928,4.92126,0.4921268,2.78801190024,0.0,0.0,0.0,342.3,1.3,-3.9,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.81,3.808,0,0,0,0,4.391,63.32,726.13250387928,4.92126,6,P-GPS,,1.5
4600,2026-01-06 16:37:30,,,726.13250387928,3.937008,0.0,2.94306439864,7.3915356696,13,4,7.616,726.13250387928,4.92126,0.4921268,2.94306439864,0.0,0.0,0.0,342.3,1.2,-3.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.81,3.808,0,0,0,0,4.391,63.32,726.13250387928,4.92126,6,P-GPS,,1.5
4700,2026-01-06 16:37:30,,,726.13250387928,3.937008,0.0,3.10428487624,7.5621065412,13,4,7.616,726.13250387928,4.92126,0.4921268,3.10428487624,0.0,0.0,0.0,342.3,0.7,-3.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.81,3.808,0,0,0,0,4.391,63.32,726.13250387928,4.92126,6,P-GPS,,1.5
4800,2026-01-06 16:37:30,,,726.13250387928,3.937008,0.0,3.3531169052,7.865157732,13,4,7.616,726.13250387928,4.92126,0.4921268,3.3531169052,0.0,0.0,0.0,342.3,0.7,-3.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.81,3.808,0,0,0,0,4.391,63.32,726.13250387928,4.92126,6,P-GPS,,1.5
4900,2026-01-06 16:37:30,,,726.13250387928,3.937008,0.0,3.5280184856,8.0400593124,13,4,7.616,726.13250387928,4.92126,0.4921268,3.5280184856,0.0,0.0,0.0,342.5,0.3,-3.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.81,3.808,0,0,0,0,4.391,63.32,726.13250387928,4.92126,6,P-GPS,,1.5
5000,2026-01-06 16:37:30,,,726.13250387928,3.937008,0.0,3.6842520864,8.1987207348,13,4,7.616,726.13250387928,4.92126,0.4921268,3.6842520864,0.0,0.0,0.0,342.7,-0.2,-3.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.81,3.808,0,0,0,0,4.391,63.32,726.13250387928,4.92126,6,P-GPS,,1.5
5100,2026-01-06 16:37:30,,,726.13250387928,3.937008,0.0,3.8337927736,8.3551839944,13,4,7.616,726.13250387928,4.92126,0.4921268,3.8337927736,0.0,0.0,0.0,342.7,0.6,-3.0,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.81,3.808,0,0,0,0,4.391,63.32,726.13250387928,4.92126,6,P-GPS,,1.5
5200,2026-01-06 16:37:30,,,726.13250387928,3.937008,0.0,4.0096457976,8.6737863668,13,4,7.616,726.13250387928,4.92126,0.4921268,4.0096457976,0.0,0.0,0.0,342.6,1.1,-3.2,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.81,3.808,0,0,0,0,4.391,63.32,726.13250387928,4.92126,6,P-GPS,,1.5
5300,2026-01-06 16:37:30,,,726.13250387928,3.937008,0.0,4.1558072196,8.8360895216,13,4,7.595,726.13250387928,4.92126,0.4921268,4.1558072196,0.0,0.0,0.0,342.5,2.2,-3.3,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.799,3.797,0,0,0,0,5.083,63.32,726.13250387928,4.92126,6,P-GPS,,1.5
5400,2026-01-06 16:37:30,,,726.13250387928,3.937008,0.0,4.2780185096,8.975229946,13,4,7.595,726.13250387928,4.92126,0.4921268,4.2780185096,0.0,0.0,-0.447388,342.4,3.4,-2.9,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.799,3.797,0,0,0,0,5.083,63.32,726.13250387928,4.92126,6,P-GPS,,1.5
5500,2026-01-06 16:37:30,,,726.46058787928,4.265092,0.0,4.4045605084,9.115485856,12,4,7.595,726.46058787928,5.249344,0.4921268,4.4045605084,0.0,0.0,-1.11847,342.5,2.8,-2.7,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,78,3.799,3.797,0,0,0,0,5.083,63.32,726.46058787928,5.249344,6,P-GPS,,1.6
5600,2026-01-06 16:37:31,,,726.46058787928,4.265092,0.0,4.4760828204,9.3429464932,12,4,7.595,726.46058787928,5.249344,0.4921268,4.4760828204,0.0,0.0,-1.789552,342.6,2.7,-2.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,78,3.799,3.797,0,0,0,0,5.083,63.32,726.46058787928,5.249344,6,P-GPS,,1.6
5700,2026-01-06 16:37:31,,,727.11675587928,4.593176,0.0,4.6211287568,9.5031499104,13,5,7.595,727.11675587928,5.905512,0.4921268,4.6211287568,0.0,0.0,-2.684328,342.4,2.3,-2.7,0,0,1024,1024,747,1024,0,0,-42,0,0,0,0,78,3.799,3.797,0,0,0,0,5.083,63.32,727.11675587928,5.905512,6,P-GPS,,1.8
5800,2026-01-06 16:37:31,,,727.44483987928,5.249344,0.0,4.7793308616,9.6731958476,13,5,7.595,727.44483987928,6.233596,0.4921268,4.7793308616,0.0,0.0,-3.131716,342.4,1.1,-2.8,0,0,1024,1024,364,1024,0,0,-100,0,0,0,0,78,3.799,3.797,0,0,0,0,5.083,63.32,727.44483987928,6.233596,6,P-GPS,,1.9
5900,2026-01-06 16:37:31,,,727.77292387928,5.577428,0.0,4.9585631508,9.8643047776,13,5,7.595,727.77292387928,6.56168,0.4921268,4.9585631508,0.0,0.0,-3.131716,342.4,0.0,-3.1,0,0,1024,1024,364,1024,0,0,-100,0,0,0,0,78,3.799,3.797,0,0,0,0,5.083,63.32,727.77292387928,6.56168,6,P-GPS,,2.0
6000,2026-01-06 16:37:31,,,728.42909187928,5.905512,0.0,5.1905841556,10.1166669904,13,5,7.595,728.42909187928,7.217848,0.4921268,5.1905841556,0.0,0.0,-2.460634,342.3,0.1,-2.3,0,0,1024,1024,364,1024,0,0,-100,0,0,0,0,78,3.799,3.797,0,0,0,0,5.083,63.32,728.42909187928,7.217848,6,P-GPS,,2.2
6100,2026-01-06 16:37:31,,,728.75717587928,6.233596,0.0,5.3821524032,10.3121394376,13,5,7.595,728.75717587928,7.545932,0.4921268,5.3821524032,0.0,0.0,-1.789552,342.2,0.0,-2.5,0,0,1024,1024,364,1024,0,0,-100,0,0,0,0,78,3.799,3.797,0,0,0,0,5.083,63.32,728.75717587928,7.545932,6,P-GPS,,2.3
6200,2026-01-06 16:37:31,,,728.75717587928,6.56168,0.0,5.52575477,10.462434718,13,5,7.595,728.75717587928,7.545932,0.4921268,5.52575477,0.0,0.0,-1.11847,342.2,-0.1,-2.9,0,0,1024,1024,364,1024,0,0,-100,0,0,0,0,78,3.799,3.797,0,0,0,0,5.083,63.32,728.75717587928,7.545932,6,P-GPS,,2.3
6300,2026-01-06 16:37:31,,,728.75717587928,6.56168,0.0,5.65370753,10.621555458,13,5,7.595,728.75717587928,7.545932,0.4921268,5.65370753,0.0,0.0,-0.223694,342.2,0.2,-3.3,0,0,1024,1024,364,1024,0,0,-100,0,0,0,0,78,3.845,3.843,0,0,0,0,5.083,63.32,728.75717587928,7.545932,6,P-GPS,,2.3
6400,2026-01-06 16:37:31,,,729.08525987928,6.56168,0.0,5.7500658008,10.7510830212,13,5,7.595,729.08525987928,7.874016,0.4921268,5.7500658008,0.0,0.0,0.447388,342.2,1.2,-3.3,0,0,1024,1024,364,1024,0,0,-100,0,0,0,0,78,3.845,3.843,0,0,0,0,5.083,63.32,729.08525987928,7.874016,6,P-GPS,,2.4
6500,2026-01-06 16:37:32,,,728.75717587928,6.233596,0.0,5.6674214412,11.2060699124,13,5,7.595,729.08525987928,7.874016,0.4921268,5.7500658008,0.0,0.0,1.11847,342.2,2.5,-3.4,0,0,1024,1024,935,1024,0,0,-13,0,0,0,0,78,3.845,3.843,0,0,0,0,5.083,63.32,728.75717587928,7.545932,6,P-GPS,,2.3
6600,2026-01-06 16:37:32,,,728.75717587928,6.233596,0.0,5.7758532032,11.3588586312,13,5,7.595,729.08525987928,7.874016,0.4921268,5.7758532032,0.0,0.0,1.342164,342.2,0.1,-3.2,0,0,1399,1024,1024,1024,57,0,0,0,0,0,0,78,3.845,3.843,0,0,0,0,5.083,63.32,728.75717587928,7.545932,6,P-GPS,,2.3
6700,2026-01-06 16:37:32,,,728.75717587928,5.905512,0.0,5.9013125248,11.538386196,13,5,7.595,729.08525987928,7.874016,0.4921268,5.9013125248,0.0,0.0,1.565858,342.4,0.0,-3.0,0,0,1684,1024,1024,1024,100,0,0,0,0,0,0,78,3.845,3.843,0,0,0,0,5.083,63.32,728.75717587928,7.545932,6,P-GPS,,2.3
6800,2026-01-06 16:37:32,,,728.75717587928,5.577428,0.0,6.0594490128,11.7275594304,13,5,7.595,729.08525987928,7.874016,0.4921268,6.0594490128,0.0,0.0,1.342164,342.6,0.0,-2.9,0,0,1684,1024,1024,1024,100,0,0,0,0,0,0,78,3.845,3.843,0,0,0,0,5.083,63.32,728.75717587928,7.545932,6,P-GPS,,2.3
