time(millisecond),timestamp,altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,height_above_takeoff(meters)
291700,2026-01-12 12:11:08,720.7721031172,0.328084,0.0,0.0,0.0,17,5,0.0,720.7721031172,0.0,0.0,0.0,0.0,0.0,0.0,17.3,1.6,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.968,3.964,0,0,0,0,0.0,69.8,720.7721031172,0.0,41,Motors_Started,SD card speed low SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Gimbal stuck. Make sure gimbal cover is removed and manually check whether gimbal can rotate freely (Code: 40002),0.0
291800,2026-01-12 12:11:08,720.7721031172,0.328084,0.0,0.010465715558,0.010465715558,17,5,0.0,720.7721031172,0.0,0.0,0.010465715558,0.0,0.0,0.0,17.3,1.6,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.968,3.964,0,0,0,0,0.0,69.8,720.7721031172,0.0,41,Motors_Started,,0.0
291900,2026-01-12 12:11:08,720.7721031172,0.328084,0.0,0.049063977948,0.050522967496,17,5,0.0,720.7721031172,0.0,0.0,0.049063977948,0.0,0.0,0.0,17.3,1.6,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.968,3.964,0,0,0,0,0.0,69.8,720.7721031172,0.0,41,Motors_Started,,0.0
292000,2026-01-12 12:11:08,720.7721031172,0.328084,0.0,0.062822836656,0.064454070304,17,5,0.0,720.7721031172,0.0,0.0,0.062822836656,0.0,0.0,0.0,17.3,1.6,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.968,3.964,0,0,0,0,0.0,69.8,720.7721031172,0.0,41,Motors_Started,,0.0
292100,2026-01-12 12:11:08,720.7721031172,0.328084,0.0,0.07375656404,0.078406498572,17,5,0.0,720.7721031172,0.0,0.0,0.07375656404,0.0,0.0,0.0,17.3,1.6,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.968,3.964,0,0,0,0,0.0,69.8,720.7721031172,0.0,41,Motors_Started,,0.0
292200,2026-01-12 12:11:09,720.7721031172,0.328084,0.0,0.080141734848,0.08633858544,17,5,0.0,720.7721031172,0.0,0.0,0.080141734848,0.0,0.0,0.0,17.2,1.6,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.968,3.964,0,0,0,0,0.0,69.8,720.7721031172,0.0,41,Motors_Started,,0.0
292300,2026-01-12 12:11:09,720.7721031172,0.328084,0.0,0.076359582496,0.099082352252,17,5,0.0,720.7721031172,0.0,0.0,0.080141734848,0.0,0.0,0.0,17.2,1.6,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.968,3.964,0,0,0,0,0.0,69.8,720.7721031172,0.0,41,Motors_Started,,0.0
292400,2026-01-12 12:11:09,720.7721031172,0.328084,0.0,0.07508694466,0.100815620024,17,5,0.0,720.7721031172,0.0,0.0,0.080141734848,0.0,0.0,0.0,17.3,1.6,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.968,3.964,0,0,0,0,0.0,69.8,720.7721031172,0.0,41,Motors_Started,,0.0
292500,2026-01-12 12:11:09,720.7721031172,0.328084,0.0,0.071870409124,0.104042654248,17,5,0.0,720.7721031172,0.0,0.0,0.080141734848,0.0,0.0,0.0,17.3,1.6,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.968,3.964,0,0,0,0,0.0,69.8,720.7721031172,0.0,41,Motors_Started,,0.0
292600,2026-01-12 12:11:09,720.7721031172,0.328084,0.0,0.07939304716,0.111808074444,17,5,0.0,720.7721031172,0.0,0.0,0.080141734848,0.0,0.0,0.0,17.2,1.6,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.968,3.964,0,0,0,0,0.0,69.8,720.7721031172,0.0,41,Motors_Started,Setting new Return-To-Home altitude to 90m (295 ft). Data Recorder File Index is 35. Setting new Maximum Flight Altitude to 90m (295 ft),0.0
292700,2026-01-12 12:11:09,720.7721031172,0.328084,0.0,0.40031497344,0.131779531776,17,5,0.0,720.7721031172,0.0,0.0,0.40031497344,0.0,0.0,0.0,17.2,1.7,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.968,3.964,0,0,0,0,0.0,69.8,720.7721031172,0.0,41,Motors_Started,,0.0
292800,2026-01-12 12:11:09,720.7721031172,0.328084,0.0,0.3760826892,0.159390096964,17,5,0.0,720.7721031172,0.0,0.0,0.40031497344,0.0,0.0,0.0,17.2,1.6,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.968,3.964,0,0,0,0,0.0,69.8,720.7721031172,0.0,11,AutoTakeoff,,0.0
292900,2026-01-12 12:11:09,720.7721031172,0.328084,0.0,0.37277888332,0.164336947516,17,5,7.914,720.7721031172,0.0,0.0,0.40031497344,0.0,0.0,0.0,17.2,1.6,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.953,3.947,0,0,0,0,0.869,69.8,720.7721031172,0.0,11,AutoTakeoff,,0.0
293000,2026-01-12 12:11:09,720.7721031172,0.328084,0.0,0.3734908256,0.172025596056,17,5,7.914,720.7721031172,0.0,0.0,0.40031497344,0.0,0.0,0.0,17.1,1.6,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.953,3.947,0,0,0,0,0.869,69.8,720.7721031172,0.0,11,AutoTakeoff,,0.0
293100,2026-01-12 12:11:09,720.7721031172,0.328084,0.0,0.3784612982,0.185002958676,17,5,7.914,720.7721031172,0.0,0.0,0.40031497344,0.0,0.0,0.0,17.1,1.6,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.953,3.947,0,0,0,0,0.869,69.8,720.7721031172,0.0,11,AutoTakeoff,,0.0
293200,2026-01-12 12:11:10,720.7721031172,0.328084,0.0,0.3723589358,0.195760833036,17,5,7.914,720.7721031172,0.0,0.0,0.40031497344,0.0,0.0,0.0,17.1,1.6,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.953,3.947,0,0,0,0,0.869,69.8,720.7721031172,0.0,11,AutoTakeoff,,0.0
293300,2026-01-12 12:11:10,720.7721031172,0.328084,0.0,0.35475066752,0.214671266712,17,5,7.914,720.7721031172,0.0,0.0,0.40031497344,0.0,0.0,0.0,17.1,1.6,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.953,3.947,0,0,0,0,0.869,69.8,720.7721031172,0.0,11,AutoTakeoff,,0.0
293400,2026-01-12 12:11:10,720.7721031172,0.328084,0.0,0.34568898744,0.224143051792,17,5,7.914,720.7721031172,0.0,0.0,0.40031497344,0.0,0.0,0.0,17.6,1.7,-0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.953,3.947,0,0,0,0,0.869,69.8,720.7721031172,0.0,11,AutoTakeoff,,0.0
293500,2026-01-12 12:11:10,720.7721031172,0.328084,0.0,0.34385499788,0.22632546656,17,5,7.914,720.7721031172,0.0,0.0,0.40031497344,0.0,0.0,0.0,18.5,1.3,-0.9,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.953,3.947,0,0,0,0,0.869,69.8,720.7721031172,0.0,11,AutoTakeoff,,0.0
293600,2026-01-12 12:11:10,720.7721031172,0.328084,0.0,0.36057087768,0.243511818816,17,5,7.914,720.7721031172,0.0,0.0,0.40031497344,0.0,0.0,-0.223694,19.1,1.4,-1.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.953,3.947,0,0,0,0,0.869,69.8,720.7721031172,0.0,11,AutoTakeoff,,0.0
293700,2026-01-12 12:11:10,720.7721031172,0.328084,0.0,0.3643700904,0.253480323072,17,5,7.914,720.7721031172,0.0,0.0,0.40031497344,0.0,0.0,-0.447388,19.1,1.9,-1.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.953,3.947,0,0,0,0,0.869,69.8,720.7721031172,0.0,11,AutoTakeoff,Home Point updated. RTH altitude adjusted to 90 m (Code: 120852),0.0
293800,2026-01-12 12:11:10,720.7721031172,0.656168,0.0,0.36468505104,0.253798236468,17,5,7.914,720.7721031172,0.0,0.0,0.40031497344,0.0,0.0,-0.894776,19.1,1.2,-0.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.953,3.947,0,0,0,0,0.869,69.8,720.7721031172,0.0,11,AutoTakeoff,,0.0
293900,2026-01-12 12:11:10,720.7721031172,0.656168,0.0,0.35975722936,0.261522646164,17,5,7.83,720.7721031172,0.0,0.0,0.40031497344,0.0,0.0,-1.11847,19.2,0.8,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.918,3.912,0,0,0,0,2.083,69.8,720.7721031172,0.0,11,AutoTakeoff,,0.0
294000,2026-01-12 12:11:10,721.1001871172,0.656168,0.0,0.36250657328,0.265731307716,17,5,7.83,721.1001871172,0.328084,0.0,0.40031497344,0.0,0.0,-1.342164,19.3,1.1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,80,3.918,3.912,0,0,0,0,2.083,69.8,721.1001871172,0.328084,11,AutoTakeoff,,0.1
