time(millisecond),timestamp,altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,height_above_takeoff(meters)
0,2026-01-11 17:17:43,720.55413460629,0.328084,0.0,0.0,0.0,9,3,0.0,720.55413460629,0.0,0.0,0.0,0.0,0.0,0.0,353.9,1.1,0.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.083,4.075,0,0,0,0,0.0,56.3,720.55413460629,0.0,41,Motors_Started,SD card speed low SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Gimbal stuck. Make sure gimbal cover is removed and manually check whether gimbal can rotate freely (Code: 40002),0.0
100,2026-01-11 17:17:43,720.55413460629,0.328084,0.0,0.0243138459224,0.0243138459224,9,3,0.0,720.55413460629,0.0,0.0,0.0243138459224,0.0,0.0,0.0,353.9,1.1,0.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.083,4.075,0,0,0,0,0.0,56.3,720.55413460629,0.0,41,Motors_Started,,0.0
200,2026-01-11 17:17:43,720.55413460629,0.328084,0.0,0.044359581472,0.045706038208,9,3,0.0,720.55413460629,0.0,0.0,0.044359581472,0.0,0.0,0.0,353.9,1.1,0.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.083,4.075,0,0,0,0,0.0,56.3,720.55413460629,0.0,41,Motors_Started,SD card speed low. Normal use may be affected. Replace SD card (Code: 40112),0.0
300,2026-01-11 17:17:43,720.55413460629,0.328084,0.0,0.065933729144,0.068790684616,9,3,0.0,720.55413460629,0.0,0.0,0.065933729144,0.0,0.0,0.0,353.9,1.1,0.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.083,4.075,0,0,0,0,0.0,56.3,720.55413460629,0.0,41,Motors_Started,,0.0
400,2026-01-11 17:17:43,720.55413460629,0.328084,0.0,0.10350722116,0.10910925546,9,3,0.0,720.55413460629,0.0,0.0,0.10350722116,0.0,0.0,0.0,353.9,1.1,0.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.083,4.075,0,0,0,0,0.0,56.3,720.55413460629,0.0,41,Motors_Started,,0.0
500,2026-01-11 17:17:43,720.55413460629,0.328084,0.0,0.128433731144,0.135093180176,9,3,0.0,720.55413460629,0.0,0.0,0.128433731144,0.0,0.0,0.0,353.8,1.1,0.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.083,4.075,0,0,0,0,0.0,56.3,720.55413460629,0.0,41,Motors_Started,,0.0
600,2026-01-11 17:17:44,720.55413460629,0.328084,0.0,0.144485568928,0.152795936648,9,4,0.0,720.55413460629,0.0,0.0,0.144485568928,0.0,0.0,0.0,354.1,1.2,0.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.083,4.075,0,0,0,0,0.0,56.3,720.55413460629,0.0,41,Motors_Started,,0.0
700,2026-01-11 17:17:44,720.55413460629,0.328084,0.0,0.158906501148,0.168247052628,9,4,0.0,720.55413460629,0.0,0.0,0.158906501148,0.0,0.0,0.0,354.0,1.2,0.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.083,4.075,0,0,0,0,0.0,56.3,720.55413460629,0.0,41,Motors_Started,,0.0
800,2026-01-11 17:17:44,720.55413460629,0.328084,0.0,0.144669295968,0.19295932376,9,4,0.0,720.55413460629,0.0,0.0,0.158906501148,0.0,0.0,0.0,354.0,1.1,0.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.083,4.075,0,0,0,0,0.0,56.3,720.55413460629,0.0,41,Motors_Started,,0.0
900,2026-01-11 17:17:44,720.55413460629,0.328084,0.0,0.155326776624,0.20400427162,9,4,0.0,720.55413460629,0.0,0.0,0.158906501148,0.0,0.0,0.0,354.0,1.1,0.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.083,4.075,0,0,0,0,0.0,56.3,720.55413460629,0.0,41,Motors_Started,Setting new Return-To-Home altitude to 90m (295 ft). Data Recorder File Index is 34. Setting new Maximum Flight Altitude to 90m (295 ft),0.0
