time(millisecond),timestamp,altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,height_above_takeoff(meters)
0,2026-01-12 12:05:51,720.72734786642,0.328084,0.0,0.0,0.0,18,5,0.0,720.72734786642,0.0,0.0,0.0,0.0,0.0,0.0,352.8,1.4,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.076,4.08,0,0,0,0,0.0,62.06,720.72734786642,0.0,41,Motors_Started,SD card speed low SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Gimbal stuck. Make sure gimbal cover is removed and manually check whether gimbal can rotate freely (Code: 40002),0.0
100,2026-01-12 12:05:51,720.72734786642,0.328084,0.0,0.00180923890304,0.00180923890304,18,5,0.0,720.72734786642,0.0,0.0,0.00180923890304,0.0,0.0,0.0,352.8,1.4,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.076,4.08,0,0,0,0,0.0,62.06,720.72734786642,0.0,41,Motors_Started,Setting new Return-To-Home altitude to 90m (295 ft). Data Recorder File Index is 35. Setting new Maximum Flight Altitude to 90m (295 ft),0.0
200,2026-01-12 12:05:51,720.72734786642,0.328084,0.0,0.0065467193696,0.0080133532748,18,5,0.0,720.72734786642,0.0,0.0,0.0065467193696,0.0,0.0,0.0,352.8,1.4,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.076,4.08,0,0,0,0,0.0,62.06,720.72734786642,0.0,41,Motors_Started,,0.0
300,2026-01-12 12:05:51,720.72734786642,0.328084,0.0,0.027583498258,0.029554955014,18,5,0.0,720.72734786642,0.0,0.0,0.027583498258,0.0,0.0,0.0,352.8,1.4,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.076,4.08,0,0,0,0,0.0,62.06,720.72734786642,0.0,41,Motors_Started,,0.0
400,2026-01-12 12:05:51,720.72734786642,0.328084,0.0,0.05877952944,0.060989503264,18,5,0.0,720.72734786642,0.0,0.0,0.05877952944,0.0,0.0,0.0,352.9,1.4,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.076,4.08,0,0,0,0,0.0,62.06,720.72734786642,0.0,41,Motors_Started,,0.0
500,2026-01-12 12:05:51,720.72734786642,0.328084,0.0,0.059367784052,0.082236551188,18,5,0.0,720.72734786642,0.0,0.0,0.059367784052,0.0,0.0,0.0,352.6,1.4,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.076,4.08,0,0,0,0,0.0,62.06,720.72734786642,0.0,41,Motors_Started,,0.0
600,2026-01-12 12:05:51,720.72734786642,0.328084,0.0,0.062351708032,0.097831696044,18,5,0.0,720.72734786642,0.0,0.0,0.062351708032,0.0,0.0,0.0,352.8,1.3,0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.076,4.08,0,0,0,0,0.0,62.06,720.72734786642,0.0,41,Motors_Started,,0.0
700,2026-01-12 12:05:51,720.72734786642,0.328084,0.0,0.060701773596,0.105445541432,18,5,0.0,720.72734786642,0.0,0.0,0.062351708032,0.0,0.0,0.0,352.9,1.4,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.076,4.08,0,0,0,0,0.0,62.06,720.72734786642,0.0,41,Motors_Started,,0.0
800,2026-01-12 12:05:52,720.72734786642,0.328084,0.0,0.065582023096,0.147142721244,18,5,0.0,720.72734786642,0.0,0.0,0.065582023096,0.0,0.0,0.0,352.9,1.3,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.076,4.08,0,0,0,0,0.0,62.06,720.72734786642,0.0,41,Motors_Started,,0.0
900,2026-01-12 12:05:52,720.72734786642,0.328084,0.0,0.075560697956,0.157210306868,18,5,0.0,720.72734786642,0.0,0.0,0.075560697956,0.0,0.0,0.0,352.9,1.4,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.076,4.08,0,0,0,0,0.0,62.06,720.72734786642,0.0,41,Motors_Started,,0.0
1000,2026-01-12 12:05:52,720.72734786642,0.328084,0.0,0.084904530276,0.168957026404,18,5,8.156,720.72734786642,0.0,0.0,0.084904530276,0.0,0.0,0.0,352.8,1.3,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.076,4.08,0,0,0,0,1.403,62.06,720.72734786642,0.0,41,Motors_Started,,0.0
