time(millisecond),timestamp,altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,height_above_takeoff(meters)
270400,2026-01-11 17:22:23,720.72734786642,0.656168,0.0,0.0,0.0,15,5,0.0,720.72734786642,0.0,0.0,0.0,0.0,0.0,0.0,21.8,4.3,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.919,3.919,0,0,0,0,0.0,60.62,720.72734786642,0.0,41,Motors_Started,SD card speed low SD card speed low. Normal use may be affected. Replace SD card (Code: 10028),0.0
270500,2026-01-11 17:22:23,720.72734786642,0.656168,0.0,0.0036767061544,0.0036767061544,15,5,0.0,720.72734786642,0.0,0.0,0.0036767061544,0.0,0.0,0.0,21.8,4.3,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.919,3.919,0,0,0,0,0.0,60.62,720.72734786642,0.0,41,Motors_Started,,0.0
270600,2026-01-11 17:22:23,720.72734786642,0.328084,0.0,0.0061452101704,0.00622867474,15,5,0.0,720.72734786642,0.0,0.0,0.0061452101704,0.0,0.0,0.0,21.8,4.3,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.919,3.919,0,0,0,0,0.0,60.62,720.72734786642,0.0,41,Motors_Started,,0.0
270700,2026-01-11 17:22:23,720.72734786642,0.328084,0.0,0.0161045936912,0.0166265753352,15,5,0.0,720.72734786642,0.0,0.0,0.0161045936912,0.0,0.0,0.0,21.8,4.3,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.919,3.919,0,0,0,0,0.0,60.62,720.72734786642,0.0,41,Motors_Started,Setting new Return-To-Home altitude to 90m (295 ft). Data Recorder File Index is 34. Setting new Maximum Flight Altitude to 90m (295 ft),0.0
270800,2026-01-11 17:22:23,720.72734786642,0.328084,0.0,0.80491472392,0.044269358372,15,5,0.0,720.72734786642,0.0,0.0,0.80491472392,0.0,0.0,0.0,21.8,4.3,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.919,3.919,0,0,0,0,0.0,60.62,720.72734786642,0.0,41,Motors_Started,,0.0
270900,2026-01-11 17:22:23,720.72734786642,0.328084,0.0,0.80291013068,0.047025592056,15,5,0.0,720.72734786642,0.0,0.0,0.80491472392,0.0,0.0,0.0,21.8,4.3,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.919,3.919,0,0,0,0,0.0,60.62,720.72734786642,0.0,41,Motors_Started,,0.0
271000,2026-01-11 17:22:23,720.72734786642,0.328084,0.0,0.80131564244,0.048657809956,15,5,0.0,720.72734786642,0.0,0.0,0.80491472392,0.0,0.0,0.0,21.7,4.3,0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.919,3.919,0,0,0,0,0.0,60.62,720.72734786642,0.0,41,Motors_Started,,0.0
271100,2026-01-11 17:22:23,720.72734786642,0.328084,0.0,0.78204726912,0.067928479864,15,5,0.0,720.72734786642,0.0,0.0,0.80491472392,0.0,0.0,0.0,21.7,4.3,0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.919,3.919,0,0,0,0,0.0,60.62,720.72734786642,0.0,41,Motors_Started,,0.0
271200,2026-01-11 17:22:23,720.72734786642,0.328084,0.0,0.75970146788,0.09027395302,15,5,0.0,720.72734786642,0.0,0.0,0.80491472392,0.0,0.0,0.0,21.7,4.3,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.919,3.919,0,0,0,0,0.0,60.62,720.72734786642,0.0,41,Motors_Started,,0.0
271300,2026-01-11 17:22:24,720.72734786642,0.328084,0.0,0.77413388304,0.108068244928,15,5,0.0,720.72734786642,0.0,0.0,0.80491472392,0.0,0.0,0.0,21.6,4.3,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.919,3.919,0,0,0,0,0.0,60.62,720.72734786642,0.0,41,Motors_Started,,0.0
271400,2026-01-11 17:22:24,720.39926386642,0.328084,0.0,0.78499346344,0.120523953988,15,5,7.835,720.72734786642,0.0,0.0,0.80491472392,0.0,0.0,0.0,21.6,4.3,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.919,3.919,0,0,0,0,1.513,60.62,720.39926386642,-0.328084,41,Motors_Started,,-0.1
271500,2026-01-11 17:22:24,720.39926386642,0.328084,0.0,0.78703086508,0.131969492412,15,5,7.835,720.72734786642,0.0,0.0,0.80491472392,0.0,0.0,0.0,21.6,4.2,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.919,3.919,0,0,0,0,1.513,60.62,720.39926386642,-0.328084,11,AutoTakeoff,,-0.1
271600,2026-01-11 17:22:24,720.39926386642,0.328084,0.0,0.7874672168,0.143916015104,15,5,7.835,720.72734786642,0.0,0.0,0.80491472392,0.0,0.0,0.0,21.6,4.3,0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.919,3.919,0,0,0,0,1.513,60.62,720.39926386642,-0.328084,11,AutoTakeoff,,-0.1
271700,2026-01-11 17:22:24,720.39926386642,0.328084,0.0,0.79421918552,0.160638784668,15,5,7.835,720.72734786642,0.0,0.0,0.80491472392,0.0,0.0,0.0,21.6,4.3,0.5,0,0,1024,1024,1036,1024,0,0,2,0,0,0,0,81,3.919,3.919,0,0,0,0,1.513,60.62,720.39926386642,-0.328084,11,AutoTakeoff,,-0.1
