time(millisecond),timestamp,altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,height_above_takeoff(meters)
325700,2026-01-06 16:47:07,720.87142529886,0.328084,0.0,0.0,0.0,15,5,0.0,720.87142529886,0.0,0.0,0.0,0.0,0.0,0.0,105.1,-0.1,1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,56,3.749,3.755,0,0,0,0,0.0,74.48,720.87142529886,0.0,41,Motors_Started,SD card speed low SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Gimbal stuck. Make sure gimbal cover is removed and manually check whether gimbal can rotate freely (Code: 40002),0.0
325800,2026-01-06 16:47:07,720.87142529886,0.328084,0.0,0.0125248035504,0.0125248035504,15,5,0.0,720.87142529886,0.0,0.0,0.0125248035504,0.0,0.0,0.0,105.1,-0.1,1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,56,3.749,3.755,0,0,0,0,0.0,74.48,720.87142529886,0.0,41,Motors_Started,,0.0
325900,2026-01-06 16:47:07,720.87142529886,0.328084,0.0,0.0193485570496,0.0194617460296,15,5,0.0,720.87142529886,0.0,0.0,0.0193485570496,0.0,0.0,0.0,105.1,-0.1,1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,56,3.749,3.755,0,0,0,0,0.0,74.48,720.87142529886,0.0,41,Motors_Started,,0.0
326000,2026-01-06 16:47:07,720.87142529886,0.328084,0.0,0.033881562764,0.034356300312,15,5,0.0,720.87142529886,0.0,0.0,0.033881562764,0.0,0.0,0.0,105.1,-0.1,1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,56,3.749,3.755,0,0,0,0,0.0,74.48,720.87142529886,0.0,41,Motors_Started,Setting new Return-To-Home altitude to 500m (1640 ft). Data Recorder File Index is 25. Setting new Maximum Flight Altitude to 500m (1640 ft),0.0
326100,2026-01-06 16:47:07,720.87142529886,0.328084,0.0,214.527894004,0.050874673544,15,5,0.0,720.87142529886,0.0,0.0,214.527894004,0.0,0.0,0.0,105.1,-0.1,1.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,56,3.749,3.755,0,0,0,0,0.0,74.48,720.87142529886,0.0,41,Motors_Started,,0.0
326200,2026-01-06 16:47:08,720.87142529886,0.328084,0.0,214.505256208,0.073608598156,15,5,0.0,720.87142529886,0.0,0.0,214.527894004,0.0,0.0,0.0,105.1,-0.1,1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,56,3.749,3.755,0,0,0,0,0.0,74.48,720.87142529886,0.0,41,Motors_Started,,0.0
326300,2026-01-06 16:47:08,720.87142529886,0.328084,0.0,214.487539672,0.093707680164,15,5,0.0,720.87142529886,0.0,0.0,214.527894004,0.0,0.0,0.0,105.1,0.0,1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,56,3.749,3.755,0,0,0,0,0.0,74.48,720.87142529886,0.0,41,Motors_Started,,0.0
326400,2026-01-06 16:47:08,720.87142529886,0.328084,0.0,214.475400564,0.1072670638,16,5,0.0,720.87142529886,0.0,0.0,214.527894004,0.0,0.0,0.0,105.3,0.0,1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,56,3.749,3.755,0,0,0,0,0.0,74.48,720.87142529886,0.0,41,Motors_Started,,0.0
326500,2026-01-06 16:47:08,720.87142529886,0.328084,0.0,214.468838884,0.11395669656,16,5,0.0,720.87142529886,0.0,0.0,214.527894004,0.0,0.0,0.0,105.4,-0.1,1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,56,3.749,3.755,0,0,0,0,0.0,74.48,720.87142529886,0.0,41,Motors_Started,,0.0
326600,2026-01-06 16:47:08,720.87142529886,0.328084,0.0,214.498694528,0.145727694952,15,5,7.503,720.87142529886,0.0,0.0,214.527894004,0.0,0.0,0.0,105.4,-0.1,1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,56,3.749,3.755,0,0,0,0,1.099,74.48,720.87142529886,0.0,41,Motors_Started,,0.0
326700,2026-01-06 16:47:08,720.87142529886,0.328084,0.0,214.472447808,0.172024939888,15,5,7.503,720.87142529886,0.0,0.0,214.527894004,0.0,0.0,0.0,105.4,-0.1,1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,56,3.749,3.755,0,0,0,0,1.099,74.48,720.87142529886,0.0,41,Motors_Started,,0.0
326800,2026-01-06 16:47:08,720.87142529886,0.328084,0.0,214.454403188,0.190145347292,16,5,7.503,720.87142529886,0.0,0.0,214.527894004,0.0,0.0,0.0,105.4,-0.1,1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,56,3.749,3.755,0,0,0,0,1.099,74.48,720.87142529886,0.0,11,AutoTakeoff,,0.0
326900,2026-01-06 16:47:08,720.87142529886,0.328084,0.0,214.4439045,0.200871725588,16,5,7.503,720.87142529886,0.0,0.0,214.527894004,0.0,0.0,0.0,105.4,-0.1,1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,56,3.749,3.755,0,0,0,0,1.099,74.48,720.87142529886,0.0,11,AutoTakeoff,,0.0
327000,2026-01-06 16:47:08,720.87142529886,0.328084,0.0,214.451122348,0.210794954252,16,5,7.503,720.87142529886,0.0,0.0,214.527894004,0.0,0.0,0.0,105.4,-0.1,1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,56,3.749,3.755,0,0,0,0,1.099,74.48,720.87142529886,0.0,11,AutoTakeoff,,0.0
327100,2026-01-06 16:47:08,720.87142529886,0.328084,0.0,214.439311324,0.226439639792,16,5,7.503,720.87142529886,0.0,0.0,214.527894004,0.0,0.0,0.0,105.4,-0.1,1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,56,3.749,3.755,0,0,0,0,1.099,74.48,720.87142529886,0.0,11,AutoTakeoff,,0.0
327200,2026-01-06 16:47:09,720.87142529886,0.328084,0.0,214.424547544,0.2412483673,16,5,7.503,720.87142529886,0.0,0.0,214.527894004,0.0,0.0,0.0,105.5,-0.2,1.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,56,3.749,3.755,0,0,0,0,1.099,74.48,720.87142529886,0.0,11,AutoTakeoff,,0.0
