time(millisecond),timestamp,altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,height_above_takeoff(meters)
422800,2026-01-09 12:44:32,720.66432030535,0.328084,0.0,0.0,0.0,18,5,0.0,720.66432030535,0.0,0.0,0.0,0.0,0.0,0.0,31.7,2.4,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,71,3.878,3.875,0,0,0,0,0.0,75.74,720.66432030535,0.0,41,Motors_Started,SD card speed low SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Gimbal stuck. Make sure gimbal cover is removed and manually check whether gimbal can rotate freely (Code: 40002),0.0
422900,2026-01-09 12:44:32,720.66432030535,0.328084,0.0,0.0093278874376,0.0093278874376,18,5,0.0,720.66432030535,0.0,0.0,0.0093278874376,0.0,0.0,0.0,31.7,2.4,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,71,3.878,3.875,0,0,0,0,0.0,75.74,720.66432030535,0.0,41,Motors_Started,,0.0
423000,2026-01-09 12:44:32,720.66432030535,0.328084,0.0,0.0280294956476,0.0281194562804,18,5,0.0,720.66432030535,0.0,0.0,0.0280294956476,0.0,0.0,0.0,31.7,2.4,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,71,3.878,3.875,0,0,0,0,0.0,75.74,720.66432030535,0.0,41,Motors_Started,,0.0
423100,2026-01-09 12:44:32,720.66432030535,0.328084,0.0,0.04257546068,0.04357447646,18,5,0.0,720.66432030535,0.0,0.0,0.04257546068,0.0,0.0,0.0,31.7,2.4,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,71,3.878,3.875,0,0,0,0,0.0,75.74,720.66432030535,0.0,41,Motors_Started,,0.0
423200,2026-01-09 12:44:32,720.66432030535,0.328084,0.0,0.056100395496,0.059322836544,18,5,0.0,720.66432030535,0.0,0.0,0.056100395496,0.0,0.0,0.0,31.7,2.4,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,71,3.878,3.875,0,0,0,0,0.0,75.74,720.66432030535,0.0,41,Motors_Started,,0.0
423300,2026-01-09 12:44:32,720.66432030535,0.328084,0.0,0.080947837236,0.099774609492,18,5,0.0,720.66432030535,0.0,0.0,0.080947837236,0.0,0.0,0.0,31.7,2.4,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,71,3.878,3.875,0,0,0,0,0.0,75.74,720.66432030535,0.0,41,Motors_Started,Setting new Return-To-Home altitude to 90m (295 ft). Data Recorder File Index is 31. Setting new Maximum Flight Altitude to 90m (295 ft),0.0
423400,2026-01-09 12:44:32,720.66432030535,0.328084,0.0,1.27541342664,0.116420279316,18,5,0.0,720.66432030535,0.0,0.0,1.27541342664,0.0,0.0,0.0,31.6,2.4,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,71,3.878,3.875,0,0,0,0,0.0,75.74,720.66432030535,0.0,41,Motors_Started,,0.0
423500,2026-01-09 12:44:33,720.66432030535,0.328084,0.0,1.2865978102,0.127994754752,18,5,0.0,720.66432030535,0.0,0.0,1.2865978102,0.0,0.0,0.0,31.5,2.4,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,71,3.878,3.875,0,0,0,0,0.0,75.74,720.66432030535,0.0,41,Motors_Started,,0.0
423600,2026-01-09 12:44:33,720.66432030535,0.328084,0.0,1.3023622464,0.144747051876,18,5,0.0,720.66432030535,0.0,0.0,1.3023622464,0.0,0.0,0.0,31.6,2.4,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,71,3.878,3.875,0,0,0,0,0.0,75.74,720.66432030535,0.0,41,Motors_Started,,0.0
423700,2026-01-09 12:44:33,720.66432030535,0.328084,0.0,1.31375660372,0.156251317336,18,5,0.0,720.66432030535,0.0,0.0,1.31375660372,0.0,0.0,0.0,31.6,2.4,0.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,71,3.878,3.875,0,0,0,0,0.0,75.74,720.66432030535,0.0,41,Motors_Started,,0.0
