time(millisecond),timestamp,altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,height_above_takeoff(meters)
150000,2026-01-11 15:32:29,720.62677404431,0.328084,0.0,0.0,0.0,17,5,0.0,720.62677404431,0.0,0.0,0.0,0.0,0.0,0.0,19.6,1.1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,88,3.982,3.982,0,0,0,0,0.0,61.88,720.62677404431,0.0,41,Motors_Started,SD card speed low SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Gimbal stuck. Make sure gimbal cover is removed and manually check whether gimbal can rotate freely (Code: 40002),0.0
150100,2026-01-11 15:32:29,720.62677404431,0.328084,0.0,0.0142413390384,0.0142413390384,17,5,0.0,720.62677404431,0.0,0.0,0.0142413390384,0.0,0.0,0.0,19.6,1.1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,88,3.982,3.982,0,0,0,0,0.0,61.88,720.62677404431,0.0,41,Motors_Started,Setting new Return-To-Home altitude to 90m (295 ft). Data Recorder File Index is 33. Setting new Maximum Flight Altitude to 90m (295 ft),0.0
150200,2026-01-11 15:32:29,720.62677404431,0.328084,0.0,1.26348757324,0.0289467857032,17,5,0.0,720.62677404431,0.0,0.0,1.26348757324,0.0,0.0,0.0,19.6,1.1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,88,3.982,3.982,0,0,0,0,0.0,61.88,720.62677404431,0.0,41,Motors_Started,,0.0
150300,2026-01-11 15:32:29,720.62677404431,0.328084,0.0,1.24830712656,0.044335303256,17,5,7.964,720.62677404431,0.0,0.0,1.26348757324,0.0,0.0,0.0,19.5,1.1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,88,3.982,3.982,0,0,0,0,0.685,61.88,720.62677404431,0.0,41,Motors_Started,,0.0
150400,2026-01-11 15:32:29,720.62677404431,0.328084,0.0,1.21389767664,0.078824149504,17,5,7.964,720.62677404431,0.0,0.0,1.26348757324,0.0,0.0,0.0,19.7,1.2,0.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,88,3.982,3.982,0,0,0,0,0.685,61.88,720.62677404431,0.0,41,Motors_Started,,0.0
150500,2026-01-11 15:32:29,720.62677404431,0.328084,0.0,1.19882549768,0.094159779916,17,5,7.964,720.62677404431,0.0,0.0,1.26348757324,0.0,0.0,0.0,19.6,1.2,0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,88,3.982,3.982,0,0,0,0,0.685,61.88,720.62677404431,0.0,41,Motors_Started,,0.0
150600,2026-01-11 15:32:30,720.62677404431,0.328084,0.0,1.20476381808,0.101929465204,17,5,7.964,720.62677404431,0.0,0.0,1.26348757324,0.0,0.0,0.0,19.5,1.1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,88,3.982,3.982,0,0,0,0,0.685,61.88,720.62677404431,0.0,41,Motors_Started,,0.0
150700,2026-01-11 15:32:30,720.62677404431,0.328084,0.0,1.21690948776,0.116163717628,17,5,7.964,720.62677404431,0.0,0.0,1.26348757324,0.0,0.0,0.0,19.5,1.1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,88,3.982,3.982,0,0,0,0,0.685,61.88,720.62677404431,0.0,41,Motors_Started,,0.0
150800,2026-01-11 15:32:30,720.62677404431,0.328084,0.0,1.22304137772,0.1241961982,17,5,7.964,720.62677404431,0.0,0.0,1.26348757324,0.0,0.0,0.0,19.6,1.1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,88,3.982,3.982,0,0,0,0,0.685,61.88,720.62677404431,0.0,41,Motors_Started,,0.0
150900,2026-01-11 15:32:30,720.62677404431,0.328084,0.0,1.20535108844,0.142982944208,17,5,7.964,720.62677404431,0.0,0.0,1.26348757324,0.0,0.0,0.0,19.6,1.2,0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,88,3.982,3.982,0,0,0,0,0.685,61.88,720.62677404431,0.0,41,Motors_Started,,0.0
