time(millisecond),timestamp,altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,height_above_takeoff(meters)
70100,2026-01-13 17:33:25,720.7103268685,0.656168,0.0,0.0,0.0,16,5,0.0,720.7103268685,0.0,0.0,0.0,0.0,0.0,0.0,36.3,4.0,1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,93,4.015,4.014,0,0,0,0,0.0,66.2,720.7103268685,0.0,41,Motors_Started,SD card speed low SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Gimbal stuck. Make sure gimbal cover is removed and manually check whether gimbal can rotate freely (Code: 40002),0.0
70200,2026-01-13 17:33:25,720.7103268685,0.656168,0.0,0.0032147966908,0.0032147966908,16,5,0.0,720.7103268685,0.0,0.0,0.0032147966908,0.0,0.0,0.0,36.3,4.0,1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,93,4.015,4.014,0,0,0,0,0.0,66.2,720.7103268685,0.0,41,Motors_Started,,0.0
70300,2026-01-13 17:33:25,720.7103268685,0.328084,0.0,0.0039881234872,0.0040070211256,16,5,0.0,720.7103268685,0.0,0.0,0.0039881234872,0.0,0.0,0.0,36.3,4.0,1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,93,4.015,4.014,0,0,0,0,0.0,66.2,720.7103268685,0.0,41,Motors_Started,,0.0
70400,2026-01-13 17:33:25,720.7103268685,0.328084,0.0,0.0264700467788,0.026489174076,16,5,0.0,720.7103268685,0.0,0.0,0.0264700467788,0.0,0.0,0.0,36.2,4.0,1.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,93,4.015,4.014,0,0,0,0,0.0,66.2,720.7103268685,0.0,41,Motors_Started,,0.0
70500,2026-01-13 17:33:25,720.7103268685,0.328084,0.0,0.053419293048,0.05343832192,16,5,8.029,720.7103268685,0.0,0.0,0.053419293048,0.0,0.0,0.0,36.3,4.0,1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,93,4.015,4.014,0,0,0,0,0.719,66.2,720.7103268685,0.0,41,Motors_Started,,0.0
70600,2026-01-13 17:33:25,720.7103268685,0.328084,0.0,0.061349083328,0.077179792496,16,5,8.029,720.7103268685,0.0,0.0,0.061349083328,0.0,0.0,0.0,36.1,4.0,1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,93,4.015,4.014,0,0,0,0,0.719,66.2,720.7103268685,0.0,41,Motors_Started,,0.0
70700,2026-01-13 17:33:25,720.7103268685,0.328084,0.0,0.079806761084,0.097033795756,16,5,8.029,720.7103268685,0.0,0.0,0.079806761084,0.0,0.0,0.0,36.4,4.0,1.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,93,4.015,4.014,0,0,0,0,0.719,66.2,720.7103268685,0.0,41,Motors_Started,Setting new Return-To-Home altitude to 90m (295 ft). Data Recorder File Index is 37. Setting new Maximum Flight Altitude to 90m (295 ft),0.0
70800,2026-01-13 17:33:26,720.7103268685,0.328084,0.0,2.06003287432,0.11827756284,16,5,8.029,720.7103268685,0.0,0.0,2.06003287432,0.0,0.0,0.0,36.5,4.0,1.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,93,4.015,4.014,0,0,0,0,0.719,66.2,720.7103268685,0.0,41,Motors_Started,,0.0
70900,2026-01-13 17:33:26,720.7103268685,0.328084,0.0,2.04026581332,0.142266080668,16,5,8.029,720.7103268685,0.0,0.0,2.06003287432,0.0,0.0,0.0,36.7,4.0,1.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,93,4.015,4.014,0,0,0,0,0.719,66.2,720.7103268685,0.0,41,Motors_Started,,0.0
71000,2026-01-13 17:33:26,720.7103268685,0.328084,0.0,2.00763457868,0.187661423328,16,5,8.029,720.7103268685,0.0,0.0,2.06003287432,0.0,0.0,0.0,36.6,4.0,1.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,93,4.015,4.014,0,0,0,0,0.719,66.2,720.7103268685,0.0,41,Motors_Started,,0.0
