time(millisecond),timestamp,altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,height_above_takeoff(meters)
279100,2026-01-13 12:24:48,720.71403159303,0.328084,0.0,0.0,0.0,16,5,0.0,720.71403159303,0.0,0.0,0.0,0.0,0.0,0.0,9.9,3.5,0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.972,3.973,0,0,0,0,0.0,72.32,720.71403159303,0.0,41,Motors_Started,SD card speed low SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Gimbal stuck. Make sure gimbal cover is removed and manually check whether gimbal can rotate freely (Code: 40002),0.0
279200,2026-01-13 12:24:48,720.71403159303,0.328084,0.0,0.0199227040496,0.0199227040496,16,5,7.945,720.71403159303,0.0,0.0,0.0199227040496,0.0,0.0,0.0,9.9,3.5,0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.972,3.973,0,0,0,0,0.632,72.32,720.71403159303,0.0,41,Motors_Started,,0.0
279300,2026-01-13 12:24:48,720.71403159303,0.328084,0.0,0.041271982948,0.041610237552,16,5,7.945,720.71403159303,0.0,0.0,0.041271982948,0.0,0.0,0.0,9.9,3.5,0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.972,3.973,0,0,0,0,0.632,72.32,720.71403159303,0.0,41,Motors_Started,,0.0
279400,2026-01-13 12:24:48,720.71403159303,0.328084,0.0,0.086663060516,0.08803477972,16,5,7.945,720.71403159303,0.0,0.0,0.086663060516,0.0,0.0,0.0,9.9,3.5,0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.972,3.973,0,0,0,0,0.632,72.32,720.71403159303,0.0,41,Motors_Started,,0.0
279500,2026-01-13 12:24:48,720.71403159303,0.328084,0.0,0.089979333588,0.091680777212,16,5,7.945,720.71403159303,0.0,0.0,0.089979333588,0.0,0.0,0.0,10.0,3.5,0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.972,3.973,0,0,0,0,0.632,72.32,720.71403159303,0.0,41,Motors_Started,,0.0
279600,2026-01-13 12:24:48,720.71403159303,0.328084,0.0,0.099521984812,0.102090226364,16,5,7.945,720.71403159303,0.0,0.0,0.099521984812,0.0,0.0,0.0,9.8,3.5,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.972,3.973,0,0,0,0,0.632,72.32,720.71403159303,0.0,41,Motors_Started,,0.0
279700,2026-01-13 12:24:48,720.71403159303,0.328084,0.0,0.11712762842,0.120977037992,16,5,7.945,720.71403159303,0.0,0.0,0.11712762842,0.0,0.0,0.0,10.5,3.5,0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.972,3.973,0,0,0,0,0.632,72.32,720.71403159303,0.0,41,Motors_Started,,0.0
279800,2026-01-13 12:24:49,720.71403159303,0.328084,0.0,0.102875331376,0.135307419028,16,5,7.945,720.71403159303,0.0,0.0,0.11712762842,0.0,0.0,0.0,10.3,3.5,0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.972,3.973,0,0,0,0,0.632,72.32,720.71403159303,0.0,41,Motors_Started,,0.0
279900,2026-01-13 12:24:49,720.71403159303,0.328084,0.0,0.105765095248,0.139482944096,16,5,7.945,720.71403159303,0.0,0.0,0.11712762842,0.0,0.0,0.0,10.3,3.4,0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.972,3.973,0,0,0,0,0.632,72.32,720.71403159303,0.0,41,Motors_Started,,0.0
280000,2026-01-13 12:24:49,720.71403159303,0.328084,0.0,0.114146001028,0.147880254076,16,5,7.945,720.71403159303,0.0,0.0,0.11712762842,0.0,0.0,0.0,10.2,3.5,0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,81,3.972,3.973,0,0,0,0,0.632,72.32,720.71403159303,0.0,41,Motors_Started,Setting new Return-To-Home altitude to 90m (295 ft). Data Recorder File Index is 36. Setting new Maximum Flight Altitude to 90m (295 ft),0.0
