time(millisecond),timestamp,height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,height_above_takeoff(meters)
476800,2026-01-08 12:36:24,,,720.94576683667,0.328084,0.0,1.73322840192,0.086620409596,17,5,7.739,720.94576683667,0.0,0.0,1.73857945196,0.0,0.0,0.0,24.4,1.5,0.9,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,3.871,3.868,0,0,0,0,0.647,77.54,720.94576683667,0.0,41,Motors_Started,,0.0
476900,2026-01-08 12:36:24,,,720.94576683667,0.328084,0.0,1.71925202352,0.100608270936,17,5,7.739,720.94576683667,0.0,0.0,1.73857945196,0.0,0.0,0.0,24.4,1.4,1.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,3.871,3.868,0,0,0,0,0.647,77.54,720.94576683667,0.0,11,AutoTakeoff,,0.0
477000,2026-01-08 12:36:24,,,720.94576683667,0.328084,0.0,1.70670609136,0.11316273328,17,5,7.683,720.94576683667,0.0,0.0,1.73857945196,0.0,0.0,0.0,24.4,1.4,0.9,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,3.84,3.843,0,0,0,0,1.498,77.54,720.94576683667,0.0,11,AutoTakeoff,,0.0
477100,2026-01-08 12:36:24,,,720.94576683667,0.328084,0.0,1.70349086816,0.116380253068,17,5,7.683,720.94576683667,0.0,0.0,1.73857945196,0.0,0.0,0.0,24.4,1.4,0.9,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,3.84,3.843,0,0,0,0,1.498,77.54,720.94576683667,0.0,11,AutoTakeoff,,0.0
477200,2026-01-08 12:36:24,,,720.94576683667,0.328084,0.0,1.6963911304,0.123488192928,17,5,7.683,720.94576683667,0.0,0.0,1.73857945196,0.0,0.0,0.0,24.4,1.4,0.9,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,3.84,3.843,0,0,0,0,1.498,77.54,720.94576683667,0.0,11,AutoTakeoff,,0.0
477300,2026-01-08 12:36:25,,,720.94576683667,0.328084,0.0,1.64336947516,0.176801842928,17,5,7.683,720.94576683667,0.0,0.0,1.73857945196,0.0,0.0,0.0,24.3,1.4,0.9,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,3.84,3.843,0,0,0,0,1.498,77.54,720.94576683667,0.0,11,AutoTakeoff,,0.0
477400,2026-01-08 12:36:25,,,720.94576683667,0.328084,0.0,1.62863850356,0.191589901144,17,5,7.683,720.94576683667,0.0,0.0,1.73857945196,0.0,0.0,0.0,24.2,1.4,1.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,3.84,3.843,0,0,0,0,1.498,77.54,720.94576683667,0.0,11,AutoTakeoff,,0.0
477500,2026-01-08 12:36:25,,,720.94576683667,0.328084,0.0,1.64048889764,0.2034612926,17,5,7.683,720.94576683667,0.0,0.0,1.73857945196,0.0,0.0,0.0,24.5,1.5,0.9,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,3.84,3.843,0,0,0,0,1.498,77.54,720.94576683667,0.0,11,AutoTakeoff,,0.0
477600,2026-01-08 12:36:25,,,720.94576683667,0.328084,0.0,1.6514436224,0.21459646356,17,5,7.683,720.94576683667,0.0,0.0,1.73857945196,0.0,0.0,0.0,24.2,0.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,3.84,3.843,0,0,0,0,1.498,77.54,720.94576683667,0.0,11,AutoTakeoff,,0.0
477700,2026-01-08 12:36:25,,,720.94576683667,0.328084,0.0,1.67205385928,0.235673892056,17,5,7.683,720.94576683667,0.0,0.0,1.73857945196,0.0,0.0,0.0,23.0,-0.5,-0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,3.84,3.843,0,0,0,0,1.498,77.54,720.94576683667,0.0,11,AutoTakeoff,,0.0
477800,2026-01-08 12:36:25,,,720.94576683667,0.328084,0.223694,1.6924377182,0.256134522632,17,5,7.683,720.94576683667,0.0,0.223694,1.73857945196,0.223694,0.0,-0.447388,22.5,-0.6,-1.0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,3.84,3.843,0,0,0,0,1.498,77.54,720.94576683667,0.0,11,AutoTakeoff,,0.0
477900,2026-01-08 12:36:25,,,720.94576683667,0.328084,0.223694,1.75180123716,0.31628609936,17,5,7.683,720.94576683667,0.0,0.223694,1.75180123716,0.223694,0.0,-0.671082,22.5,1.7,0.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,3.84,3.843,0,0,0,0,1.498,77.54,720.94576683667,0.0,11,AutoTakeoff,,0.0
478000,2026-01-08 12:36:25,,,720.94576683667,0.656168,0.223694,1.81245740708,0.37900591764,17,5,7.683,720.94576683667,0.0,0.223694,1.81245740708,0.223694,0.0,-1.11847,22.6,2.3,1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,3.84,3.843,0,0,0,0,1.498,77.54,720.94576683667,0.0,11,AutoTakeoff,,0.0
478100,2026-01-08 12:36:25,,,721.27385083667,0.656168,0.223694,1.91165360448,0.4889599894,17,5,7.552,721.27385083667,0.328084,0.223694,1.91165360448,0.223694,0.0,-1.342164,22.6,2.7,1.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,3.757,3.75,0,0,0,0,4.039,77.54,721.27385083667,0.328084,11,AutoTakeoff,,0.1
478200,2026-01-08 12:36:26,,,721.27385083667,0.984252,0.447388,1.9737861524,0.55240487332,18,5,7.552,721.27385083667,0.328084,0.447388,1.9737861524,0.447388,0.0,-1.565858,22.7,2.7,0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,3.757,3.75,0,0,0,0,4.039,77.54,721.27385083667,0.328084,11,AutoTakeoff,,0.1
478300,2026-01-08 12:36:26,,,721.60193483667,0.984252,0.447388,2.04800203404,0.62713912768,18,5,7.552,721.60193483667,0.656168,0.447388,2.04800203404,0.447388,0.0,-2.013246,22.7,3.8,0.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,3.757,3.75,0,0,0,0,4.039,77.54,721.60193483667,0.656168,11,AutoTakeoff,,0.2
478400,2026-01-08 12:36:26,,,721.93001883667,1.312336,0.447388,2.13437670872,0.71353676824,18,5,7.552,721.93001883667,0.984252,0.447388,2.13437670872,0.447388,0.0,-2.013246,22.7,5.1,0.9,0,0,1024,1024,1127,1024,0,0,16,0,0,0,0,69,3.757,3.75,0,0,0,0,4.039,77.54,721.93001883667,0.984252,11,AutoTakeoff,,0.3
478500,2026-01-08 12:36:26,,,722.25810283667,1.64042,0.447388,2.30021660904,0.8804462224,18,5,7.552,722.25810283667,1.312336,0.447388,2.30021660904,0.447388,0.0,-2.23694,22.7,6.6,1.0,0,0,1024,1024,1241,1024,0,0,33,0,0,0,0,69,3.757,3.75,0,0,0,0,4.039,77.54,722.25810283667,1.312336,11,AutoTakeoff,,0.4
478600,2026-01-08 12:36:26,,,722.91427083667,1.968504,0.447388,2.40219167792,0.9841371706,16,5,7.552,722.91427083667,1.968504,0.447388,2.40219167792,0.447388,0.0,-2.23694,22.7,7.3,1.3,0,0,1024,1024,1581,1024,0,0,84,0,0,0,0,69,3.757,3.75,0,0,0,0,4.039,77.54,722.91427083667,1.968504,11,AutoTakeoff,,0.6
478700,2026-01-08 12:36:26,,,723.24235483667,2.296588,0.447388,2.48042658856,1.06325790804,16,5,7.552,723.24235483667,2.296588,0.447388,2.48042658856,0.447388,0.0,-2.23694,22.6,7.1,1.2,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.757,3.75,0,0,0,0,4.039,77.54,723.24235483667,2.296588,11,AutoTakeoff,Home Point updated. RTH altitude adjusted to 90 m (Code: 120852),0.7
478800,2026-01-08 12:36:26,,,723.57043883667,2.952756,0.447388,2.53982619676,1.1236384874,18,5,7.552,723.57043883667,2.624672,0.447388,2.53982619676,0.447388,0.0,-2.23694,22.7,7.0,1.1,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.757,3.75,0,0,0,0,4.039,77.54,723.57043883667,2.624672,6,P-GPS,,0.8
478900,2026-01-08 12:36:26,,,723.89852283667,3.608924,0.447388,2.59130913804,1.17778547076,18,5,7.552,723.89852283667,2.952756,0.447388,2.59130913804,0.223694,0.0,-2.684328,22.8,7.1,0.8,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.757,3.75,0,0,0,0,4.039,77.54,723.89852283667,2.952756,6,P-GPS,,0.9
479000,2026-01-08 12:36:26,,,724.55469083667,3.937008,0.223694,2.6081529706,1.21779203372,17,5,7.552,724.55469083667,3.608924,0.447388,2.6081529706,0.223694,0.0,-3.131716,22.8,7.6,0.2,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.757,3.75,0,0,0,0,4.039,77.54,724.55469083667,3.608924,6,P-GPS,,1.1
479100,2026-01-08 12:36:26,,,724.88277483667,4.593176,0.223694,2.62416018896,1.26326119528,17,5,7.552,724.88277483667,3.937008,0.447388,2.62416018896,0.223694,0.0,-3.579104,22.8,7.7,0.1,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.757,3.75,0,0,0,0,4.039,77.54,724.88277483667,3.937008,6,P-GPS,,1.2
479200,2026-01-08 12:36:26,,,725.53894283667,5.249344,0.0,2.63143709208,1.29616802048,18,5,7.552,725.53894283667,4.593176,0.447388,2.63143709208,0.0,0.0,-3.802798,22.7,7.4,0.3,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.73,3.726,0,0,0,0,4.039,77.54,725.53894283667,4.593176,6,P-GPS,,1.4
479300,2026-01-08 12:36:27,,,726.19511083667,5.905512,0.0,2.64831373304,1.32228350688,18,5,7.552,726.19511083667,5.249344,0.447388,2.64831373304,0.0,0.0,-4.250186,22.8,7.1,0.7,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.73,3.726,0,0,0,0,4.039,77.54,726.19511083667,5.249344,6,P-GPS,,1.6
479400,2026-01-08 12:36:27,,,726.85127883667,6.56168,0.0,2.64415362792,1.4246391532,18,5,7.552,726.85127883667,5.905512,0.447388,2.64831373304,0.0,0.0,-4.250186,22.7,6.5,0.6,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.73,3.726,0,0,0,0,4.039,77.54,726.85127883667,5.905512,6,P-GPS,,1.8
479500,2026-01-08 12:36:27,,,727.50744683667,7.217848,0.0,2.59215231392,1.47808731764,18,5,7.552,727.50744683667,6.56168,0.447388,2.64831373304,0.0,0.0,-4.47388,22.6,6.1,0.7,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.73,3.726,0,0,0,0,4.039,77.54,727.50744683667,6.56168,6,P-GPS,,2.0
479600,2026-01-08 12:36:27,,,728.16361483667,7.874016,0.0,2.5396326272,1.53524283128,18,5,7.552,728.16361483667,7.217848,0.447388,2.64831373304,0.0,0.0,-4.47388,22.7,5.6,1.1,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.73,3.726,0,0,0,0,4.039,77.54,728.16361483667,7.217848,6,P-GPS,,2.2
479700,2026-01-08 12:36:27,,,728.81978283667,8.530184,0.0,2.497047324,1.61073167884,18,5,7.552,728.81978283667,7.874016,0.447388,2.64831373304,0.0,0.0,-4.47388,22.7,5.1,0.7,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.73,3.726,0,0,0,0,4.039,77.54,728.81978283667,7.874016,6,P-GPS,,2.4
479800,2026-01-08 12:36:27,,,729.47595083667,8.858268,0.0,2.41933734776,1.77860569996,18,5,7.552,729.47595083667,8.530184,0.447388,2.64831373304,0.0,0.0,-4.47388,22.5,5.7,0.8,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.73,3.726,0,0,0,0,4.039,77.54,729.47595083667,8.530184,6,P-GPS,,2.6
479900,2026-01-08 12:36:27,,,730.13211883667,9.514436,0.0,2.36562999696,1.83779205356,18,5,7.552,730.13211883667,9.186352,0.447388,2.64831373304,0.0,0.0,-4.250186,22.6,5.3,0.8,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.73,3.726,0,0,0,0,4.039,77.54,730.13211883667,9.186352,6,P-GPS,,2.8
480000,2026-01-08 12:36:27,,,730.78828683667,10.170604,0.0,2.312418053,1.8972113468,18,5,7.552,730.78828683667,9.84252,0.447388,2.64831373304,0.0,0.0,-4.250186,22.6,5.1,0.7,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.73,3.726,0,0,0,0,4.039,77.54,730.78828683667,9.84252,6,P-GPS,,3.0
480100,2026-01-08 12:36:27,,,731.44445483667,10.498688,0.0,2.26569232972,1.9584318212,18,5,7.552,731.44445483667,10.498688,0.447388,2.64831373304,0.0,0.0,-4.250186,22.6,4.9,0.8,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.73,3.726,0,0,0,0,4.039,77.54,731.44445483667,10.498688,6,P-GPS,,3.2
480200,2026-01-08 12:36:28,,,732.10062283667,11.154856,0.0,2.22804469072,2.01045938192,18,5,7.552,732.10062283667,11.154856,0.447388,2.64831373304,0.0,0.0,-4.250186,22.7,4.8,1.0,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.73,3.726,0,0,0,0,4.039,77.54,732.10062283667,11.154856,6,P-GPS,,3.4
480300,2026-01-08 12:36:28,,,732.75679083667,11.811024,0.0,2.216125399,2.04395019664,18,5,7.456,732.75679083667,11.811024,0.447388,2.64831373304,0.0,0.0,-4.250186,22.6,5.1,0.7,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.744,3.737,0,0,0,0,6.371,77.54,732.75679083667,11.811024,6,P-GPS,,3.6
480400,2026-01-08 12:36:28,,,733.41295883667,12.467192,0.0,2.1927166056,2.06780190344,18,5,7.456,733.41295883667,12.467192,0.447388,2.64831373304,0.0,0.0,-4.250186,22.5,5.4,-0.1,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.744,3.737,0,0,0,0,6.371,77.54,733.41295883667,12.467192,6,P-GPS,,3.8
480500,2026-01-08 12:36:28,,,734.06912683667,12.795276,0.0,2.11715229872,2.16638130292,18,5,7.456,734.06912683667,13.12336,0.447388,2.64831373304,0.0,0.0,-4.250186,22.5,5.5,0.2,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.744,3.737,0,0,0,0,6.371,77.54,734.06912683667,13.12336,6,P-GPS,,4.0
480600,2026-01-08 12:36:28,,,734.72529483667,13.451444,0.0,2.05215885832,2.24877303784,18,5,7.456,734.72529483667,13.779528,0.447388,2.64831373304,0.0,0.0,-4.250186,22.5,5.9,0.3,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.744,3.737,0,0,0,0,6.371,77.54,734.72529483667,13.779528,6,P-GPS,,4.2
480700,2026-01-08 12:36:28,,,735.38146283667,14.107612,0.0,1.97243772716,2.44115165292,18,5,7.456,735.38146283667,14.435696,0.447388,2.64831373304,0.0,0.0,-4.250186,22.5,6.0,0.2,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.744,3.737,0,0,0,0,6.371,77.54,735.38146283667,14.435696,6,P-GPS,,4.4
480800,2026-01-08 12:36:28,,,736.03763083667,14.76378,0.0,1.93172906444,2.4821523104,18,5,7.456,736.03763083667,15.091864,0.447388,2.64831373304,0.0,0.0,-4.250186,22.5,5.1,0.8,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.744,3.737,0,0,0,0,6.371,77.54,736.03763083667,15.091864,6,P-GPS,,4.6
480900,2026-01-08 12:36:28,,,736.69379883667,15.419948,0.0,1.9059711896,2.52466215428,18,5,7.456,736.69379883667,15.748032,0.447388,2.64831373304,0.0,0.0,-4.250186,22.6,5.2,0.9,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.744,3.737,0,0,0,0,6.371,77.54,736.69379883667,15.748032,6,P-GPS,,4.8
481000,2026-01-08 12:36:28,,,737.34996683667,16.076116,0.0,1.87721790784,2.5658301346,18,5,7.456,737.34996683667,16.4042,0.447388,2.64831373304,0.0,0.0,-4.250186,22.6,4.9,0.8,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.744,3.737,0,0,0,0,6.371,77.54,737.34996683667,16.4042,6,P-GPS,,5.0
481100,2026-01-08 12:36:28,,,738.00613483667,16.732284,0.0,1.8689633144,2.66580717192,18,5,7.456,738.00613483667,17.060368,0.447388,2.64831373304,0.0,0.0,-4.250186,22.5,4.8,0.0,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.744,3.737,0,0,0,0,6.371,77.54,738.00613483667,17.060368,6,P-GPS,,5.2
481200,2026-01-08 12:36:29,,,738.66230283667,17.716536,0.0,1.83204074104,2.70783801316,18,5,7.456,738.66230283667,17.716536,0.447388,2.64831373304,0.0,0.0,-4.47388,22.4,4.9,0.4,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.744,3.737,0,0,0,0,6.371,77.54,738.66230283667,17.716536,6,P-GPS,,5.4
481300,2026-01-08 12:36:29,,,739.31847083667,18.372704,0.0,1.83297906128,2.73281832892,18,5,7.456,739.31847083667,18.372704,0.447388,2.64831373304,0.0,0.0,-4.47388,22.5,5.0,1.0,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.744,3.737,0,0,0,0,6.371,77.54,739.31847083667,18.372704,6,P-GPS,,5.6
481400,2026-01-08 12:36:29,,,739.97463883667,19.028872,0.0,1.82809717136,2.75310704348,19,5,7.469,739.97463883667,19.028872,0.447388,2.64831373304,0.0,0.0,-4.47388,22.4,5.0,0.6,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.738,3.732,0,0,0,0,6.203,77.54,739.97463883667,19.028872,6,P-GPS,,5.8
481500,2026-01-08 12:36:29,,,740.63080683667,20.013124,0.0,1.82110570132,2.80076452532,19,5,7.469,740.63080683667,19.68504,0.447388,2.64831373304,0.0,0.0,-4.47388,22.3,4.7,0.4,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.738,3.732,0,0,0,0,6.203,77.54,740.63080683667,19.68504,6,P-GPS,,6.0
481600,2026-01-08 12:36:29,,,741.28697483667,20.669292,0.0,1.78087932208,2.84123696756,19,5,7.469,741.28697483667,20.341208,0.447388,2.64831373304,0.0,0.0,-4.47388,22.4,4.1,1.0,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.738,3.732,0,0,0,0,6.203,77.54,741.28697483667,20.341208,6,P-GPS,,6.2
481700,2026-01-08 12:36:29,,,741.94314283667,21.653544,0.0,1.7501476938,2.87754602384,19,5,7.469,741.94314283667,20.997376,0.447388,2.64831373304,0.0,0.0,-4.47388,22.5,5.1,1.3,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.738,3.732,0,0,0,0,6.203,77.54,741.94314283667,20.997376,6,P-GPS,,6.4
481800,2026-01-08 12:36:29,,,742.59931083667,22.309712,0.0,1.72762800804,2.90609917436,19,5,7.469,742.59931083667,21.653544,0.447388,2.64831373304,0.0,0.0,-4.250186,22.5,5.1,1.3,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.738,3.732,0,0,0,0,6.203,77.54,742.59931083667,21.653544,6,P-GPS,,6.6
481900,2026-01-08 12:36:29,,,743.25547883667,22.96588,0.0,1.69582354508,2.9502625616,19,5,7.469,743.25547883667,22.309712,0.447388,2.64831373304,0.0,0.0,-4.47388,22.6,5.1,1.7,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.738,3.732,0,0,0,0,6.203,77.54,743.25547883667,22.309712,6,P-GPS,,6.8
482000,2026-01-08 12:36:29,,,743.91164683667,23.293964,0.0,1.67581698276,2.97702437348,19,5,7.469,743.91164683667,22.96588,0.447388,2.64831373304,0.0,0.0,-4.47388,22.5,5.4,1.1,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.738,3.732,0,0,0,0,6.203,77.54,743.91164683667,22.96588,6,P-GPS,,7.0
482100,2026-01-08 12:36:29,,,744.89589883667,27.230972,0.0,1.64914375356,3.01331046388,19,5,7.469,744.89589883667,23.950132,0.447388,2.64831373304,0.0,0.0,-4.250186,22.4,6.6,1.2,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.738,3.732,0,0,0,0,6.203,77.54,744.89589883667,23.950132,6,P-GPS,,7.3
482200,2026-01-08 12:36:29,,,745.55206683667,28.215224,0.0,1.62620083944,3.04844826028,19,5,7.469,745.55206683667,24.6063,0.447388,2.64831373304,0.0,0.0,-4.250186,22.4,6.0,0.8,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.738,3.732,0,0,0,0,6.203,77.54,745.55206683667,24.6063,6,P-GPS,,7.5
482300,2026-01-08 12:36:30,,,746.20823483667,28.871392,0.0,1.60562013012,3.0819226708,19,5,7.469,746.20823483667,25.262468,0.447388,2.64831373304,0.0,0.0,-4.47388,22.3,4.3,1.6,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.738,3.732,0,0,0,0,6.203,77.54,746.20823483667,25.262468,6,P-GPS,,7.7
482400,2026-01-08 12:36:30,,,747.19248683667,29.52756,0.223694,1.56679138872,3.13340561208,19,5,7.469,747.19248683667,26.24672,0.447388,2.64831373304,0.223694,0.0,-4.697574,22.5,6.3,2.9,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.738,3.732,0,0,0,0,6.203,77.54,747.19248683667,26.24672,6,P-GPS,,8.0
482500,2026-01-08 12:36:30,,,747.84865483667,30.183728,0.223694,1.6224902094,3.1906661126,19,5,7.469,747.84865483667,26.902888,0.447388,2.64831373304,0.223694,0.0,-4.47388,22.8,6.8,3.3,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.738,3.732,0,0,0,0,6.203,77.54,747.84865483667,26.902888,6,P-GPS,,8.2
482600,2026-01-08 12:36:30,,,748.50482283667,30.839896,0.223694,1.67808076236,3.24665036636,19,5,7.444,748.50482283667,27.559056,0.447388,2.64831373304,0.223694,0.0,-4.697574,22.8,8.3,3.8,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,3.726,3.717,0,0,0,0,6.229,77.54,748.50482283667,27.559056,6,P-GPS,,8.4
