time(millisecond),timestamp,altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,height_above_takeoff(meters)
0,2026-01-08 12:27:45,720.98977110317,0.328084,0.0,0.0,0.0,16,5,0.0,720.98977110317,0.0,0.0,0.0,0.0,0.0,0.0,211.2,2.6,0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.084,4.075,0,0,0,0,0.0,61.88,720.98977110317,0.0,41,Motors_Started,SD card speed low SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Gimbal stuck. Make sure gimbal cover is removed and manually check whether gimbal can rotate freely (Code: 40002),0.0
100,2026-01-08 12:27:45,720.98977110317,0.328084,0.0,0.049303151184,0.049303151184,16,5,0.0,720.98977110317,0.0,0.0,0.049303151184,0.0,0.0,0.0,211.2,2.6,0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.084,4.075,0,0,0,0,0.0,61.88,720.98977110317,0.0,41,Motors_Started,,0.0
200,2026-01-08 12:27:45,720.98977110317,0.328084,0.0,0.061942587284,0.0619504613,16,5,0.0,720.98977110317,0.0,0.0,0.061942587284,0.0,0.0,0.0,211.2,2.6,0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.084,4.075,0,0,0,0,0.0,61.88,720.98977110317,0.0,41,Motors_Started,,0.0
300,2026-01-08 12:27:45,720.98977110317,0.328084,0.0,0.068646983824,0.06898622268,16,5,0.0,720.98977110317,0.0,0.0,0.068646983824,0.0,0.0,0.0,211.2,2.7,0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.084,4.075,0,0,0,0,0.0,61.88,720.98977110317,0.0,41,Motors_Started,,0.0
400,2026-01-08 12:27:45,720.98977110317,0.328084,0.0,0.071964241148,0.07308399184,16,5,0.0,720.98977110317,0.0,0.0,0.071964241148,0.0,0.0,0.0,211.3,2.6,0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.084,4.075,0,0,0,0,0.0,61.88,720.98977110317,0.0,41,Motors_Started,,0.0
500,2026-01-08 12:27:45,720.98977110317,0.328084,0.0,0.080884517024,0.093140094844,16,5,0.0,720.98977110317,0.0,0.0,0.080884517024,0.0,0.0,0.0,211.3,2.6,0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.084,4.075,0,0,0,0,0.0,61.88,720.98977110317,0.0,41,Motors_Started,,0.0
600,2026-01-08 12:27:46,720.98977110317,0.328084,0.0,0.087384189148,0.102690948168,16,5,0.0,720.98977110317,0.0,0.0,0.087384189148,0.0,0.0,0.0,211.1,2.5,0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.084,4.075,0,0,0,0,0.0,61.88,720.98977110317,0.0,41,Motors_Started,,0.0
700,2026-01-08 12:27:46,720.98977110317,0.328084,0.0,0.102266407472,0.125471132624,16,5,0.0,720.98977110317,0.0,0.0,0.102266407472,0.0,0.0,0.0,211.2,2.7,0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.084,4.075,0,0,0,0,0.0,61.88,720.98977110317,0.0,41,Motors_Started,,0.0
800,2026-01-08 12:27:46,720.98977110317,0.328084,0.0,0.113943901284,0.13761647422,16,5,0.0,720.98977110317,0.0,0.0,0.113943901284,0.0,0.0,0.0,211.2,2.6,0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.084,4.075,0,0,0,0,0.0,61.88,720.98977110317,0.0,41,Motors_Started,Setting new Return-To-Home altitude to 90m (295 ft). Data Recorder File Index is 30. Setting new Maximum Flight Altitude to 90m (295 ft),0.0
900,2026-01-08 12:27:46,720.98977110317,0.328084,0.0,0.11958497758,0.14905840372,16,5,0.0,720.98977110317,0.0,0.0,0.11958497758,0.0,0.0,0.0,211.3,2.6,0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.084,4.075,0,0,0,0,0.0,61.88,720.98977110317,0.0,41,Motors_Started,SD card speed low. Normal use may be affected. Replace SD card (Code: 10028),0.0
